Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D,Time_Group
2024-11-30 15:13:40,Class A,246777000,55.10127,7.238043,Moored,-0.2,0.0,44.6,292.0,9260134,PCJM,MPI RESOLUTION,Other,,38.0,130.0,GPS,4.1,DAN TYSK OWF,28/11/2024 18:30:00,AIS,22.0,108.0,18.0,20.0,98.0
2024-11-30 15:16:40,Class A,246777000,55.10127,7.23804,Moored,-3.6,0.0,336.2,292.0,9260134,PCJM,MPI RESOLUTION,Other,,38.0,130.0,GPS,4.1,DAN TYSK OWF,28/11/2024 18:30:00,AIS,22.0,108.0,18.0,20.0,98.0
2024-11-30 15:22:40,Class A,246777000,55.101268,7.238043,Moored,0.7,0.0,39.6,292.0,9260134,PCJM,MPI RESOLUTION,Other,,38.0,130.0,GPS,4.1,DAN TYSK OWF,28/11/2024 18:30:00,AIS,22.0,108.0,18.0,20.0,98.0
2024-11-30 15:22:44,Class A,246777000,55.101268,7.238043,Moored,0.7,0.0,39.6,292.0,9260134,PCJM,MPI RESOLUTION,Other,,38.0,130.0,GPS,4.1,DAN TYSK OWF,28/11/2024 18:30:00,AIS,22.0,108.0,18.0,20.0,98.0
2024-11-30 15:31:40,Class A,246777000,55.101268,7.238045,Moored,1.6,0.0,24.4,292.0,9260134,PCJM,MPI RESOLUTION,Other,,38.0,130.0,GPS,4.1,DAN TYSK OWF,28/11/2024 18:30:00,AIS,22.0,108.0,18.0,20.0,98.0
2024-11-30 15:34:40,Class A,246777000,55.101268,7.238047,Moored,-2.2,0.0,0.7,292.0,9260134,PCJM,MPI RESOLUTION,Other,,38.0,130.0,GPS,4.1,DAN TYSK OWF,28/11/2024 18:30:00,AIS,22.0,108.0,18.0,20.0,98.0
2024-11-30 15:37:40,Class A,246777000,55.101268,7.238047,Moored,4.5,0.0,193.1,292.0,9260134,PCJM,MPI RESOLUTION,Other,,38.0,130.0,GPS,4.1,DAN TYSK OWF,28/11/2024 18:30:00,AIS,22.0,108.0,18.0,20.0,98.0
2024-11-30 15:37:40,Class A,246777000,55.101268,7.238047,Moored,4.5,0.0,193.1,292.0,9260134,PCJM,MPI RESOLUTION,Other,,38.0,130.0,GPS,4.1,DAN TYSK OWF,28/11/2024 18:30:00,AIS,22.0,108.0,18.0,20.0,98.0
2024-11-30 15:40:44,Class A,246777000,55.101268,7.238047,Moored,4.5,0.0,193.1,292.0,9260134,PCJM,MPI RESOLUTION,Other,,38.0,130.0,GPS,4.1,DAN TYSK OWF,28/11/2024 18:30:00,AIS,22.0,108.0,18.0,20.0,98.0
