Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D,Time_Group
2024-11-29 22:00:11,Class A,257341000,55.662442,7.639508,Restricted maneuverability,-2.2,0.9,323.4,254.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,92.0
2024-11-29 22:00:20,Class A,257341000,55.662467,7.639463,Restricted maneuverability,0.0,1.1,310.3,254.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,92.0
2024-11-29 22:00:30,Class A,257341000,55.662492,7.639395,Restricted maneuverability,0.0,0.8,304.1,253.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,92.0
2024-11-29 22:00:40,Class A,257341000,55.662515,7.639325,Restricted maneuverability,1.1,0.9,303.3,254.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,92.0
2024-11-29 22:00:51,Class A,257341000,55.662547,7.639242,Restricted maneuverability,3.6,1.2,302.3,254.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,92.0
2024-11-29 22:01:00,Class A,257341000,55.662575,7.639157,Restricted maneuverability,-1.1,1.4,299.0,254.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,92.0
2024-11-29 22:01:00,Class A,257341000,55.662575,7.639157,Restricted maneuverability,-1.1,1.4,299.0,254.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,92.0
2024-11-29 22:01:11,Class A,257341000,55.66261,7.639067,Restricted maneuverability,-3.6,1.1,298.0,253.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,92.0
2024-11-29 22:01:11,Class A,257341000,55.66261,7.639067,Restricted maneuverability,-3.6,1.1,298.0,253.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,92.0
2024-11-29 22:01:20,Class A,257341000,55.662647,7.63897,Restricted maneuverability,-6.4,1.6,299.4,252.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,92.0
