Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D,Time_Group
2024-11-30 23:23:06,Class A,258514000,55.567578,7.339913,Under way using engine,-17.9,9.1,169.4,171.0,9325738,LMWS,ISLAND PATRIOT,Cargo,,19.0,87.0,GPS,6.4,ESBJERG,01/12/2024 06:00:00,AIS,20.0,67.0,8.0,11.0,4.0
2024-11-30 23:24:26,Class A,258514000,55.564258,7.341483,Under way using engine,-17.9,9.5,157.5,158.0,9325738,LMWS,ISLAND PATRIOT,Cargo,,19.0,87.0,GPS,6.4,ESBJERG,01/12/2024 06:00:00,AIS,20.0,67.0,8.0,11.0,4.0
2024-11-30 23:25:06,Class A,258514000,55.562673,7.34272,Under way using engine,-1.6,9.6,155.2,159.0,9325738,LMWS,ISLAND PATRIOT,Cargo,,19.0,87.0,GPS,6.4,ESBJERG,01/12/2024 06:00:00,AIS,20.0,67.0,8.0,11.0,4.0
2024-11-30 23:26:26,Class A,258514000,55.559713,7.346025,Under way using engine,3.6,9.7,139.9,140.0,9325738,LMWS,ISLAND PATRIOT,Cargo,,19.0,87.0,GPS,6.4,ESBJERG,01/12/2024 06:00:00,AIS,20.0,67.0,8.0,11.0,4.0
2024-11-30 23:29:06,Class A,258514000,55.555792,7.356733,Under way using engine,-6.4,9.9,119.1,121.0,9325738,LMWS,ISLAND PATRIOT,Cargo,,19.0,87.0,GPS,6.4,ESBJERG,01/12/2024 06:00:00,AIS,20.0,67.0,8.0,11.0,4.0
2024-11-30 23:29:47,Class A,258514000,55.554897,7.359818,Under way using engine,-14.5,10.1,115.8,119.0,9325738,LMWS,ISLAND PATRIOT,Cargo,,19.0,87.0,GPS,6.4,ESBJERG,01/12/2024 06:00:00,AIS,20.0,67.0,8.0,11.0,4.0
2024-11-30 23:33:07,Class A,258514000,55.550852,7.37436,Under way using engine,-12.9,10.0,116.0,119.0,9325738,LMWS,ISLAND PATRIOT,Cargo,,19.0,87.0,GPS,6.4,ESBJERG,01/12/2024 06:00:00,AIS,20.0,67.0,8.0,11.0,4.0
