Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D,Time_Group
2024-11-29 17:46:58,Class A,308803000,55.8763,7.13751,Under way using engine,0.0,16.6,205.9,207.0,9316309,C6VH4,DANUBE HIGHWAY,Cargo,,25.0,148.0,GPS,6.7,EMDEN,30/11/2024 02:30:00,AIS,31.0,117.0,9.0,16.0,1.0
2024-11-29 17:46:58,Class A,308803000,55.8763,7.13751,Under way using engine,0.0,16.6,205.9,207.0,9316309,C6VH4,DANUBE HIGHWAY,Cargo,,25.0,148.0,GPS,6.7,EMDEN,30/11/2024 02:30:00,AIS,31.0,117.0,9.0,16.0,1.0
2024-11-29 17:46:58,Class A,308803000,55.8763,7.13751,Under way using engine,0.0,16.6,205.9,207.0,9316309,C6VH4,DANUBE HIGHWAY,Cargo,,25.0,148.0,GPS,6.7,EMDEN,30/11/2024 02:30:00,AIS,31.0,117.0,9.0,16.0,1.0
2024-11-29 17:47:03,Class A,308803000,55.875957,7.137213,Under way using engine,-1.1,16.6,206.0,207.0,9316309,C6VH4,DANUBE HIGHWAY,Cargo,,25.0,148.0,GPS,6.7,EMDEN,30/11/2024 02:30:00,AIS,31.0,117.0,9.0,16.0,1.0
2024-11-29 17:47:03,Class A,308803000,55.875957,7.137213,Under way using engine,-1.1,16.6,206.0,207.0,9316309,C6VH4,DANUBE HIGHWAY,Cargo,,25.0,148.0,GPS,6.7,EMDEN,30/11/2024 02:30:00,AIS,31.0,117.0,9.0,16.0,1.0
2024-11-29 17:47:10,Class A,308803000,55.875477,7.1368,Under way using engine,-11.4,16.6,205.8,207.0,9316309,C6VH4,DANUBE HIGHWAY,Cargo,,25.0,148.0,GPS,6.7,EMDEN,30/11/2024 02:30:00,AIS,31.0,117.0,9.0,16.0,1.0
2024-11-29 17:47:10,Class A,308803000,55.875477,7.1368,Under way using engine,-11.4,16.6,205.8,207.0,9316309,C6VH4,DANUBE HIGHWAY,Cargo,,25.0,148.0,GPS,6.7,EMDEN,30/11/2024 02:30:00,AIS,31.0,117.0,9.0,16.0,1.0
2024-11-29 17:47:10,Class A,308803000,55.875477,7.1368,Under way using engine,-11.4,16.6,205.8,207.0,9316309,C6VH4,DANUBE HIGHWAY,Cargo,,25.0,148.0,GPS,6.7,EMDEN,30/11/2024 02:30:00,AIS,31.0,117.0,9.0,16.0,1.0
2024-11-29 17:47:33,Class A,308803000,55.873835,7.13542,Under way using engine,-5.4,16.4,205.9,208.0,9316309,C6VH4,DANUBE HIGHWAY,Cargo,,25.0,148.0,GPS,6.7,EMDEN,30/11/2024 02:30:00,AIS,31.0,117.0,9.0,16.0,1.0
2024-11-29 17:47:33,Class A,308803000,55.873835,7.13542,Under way using engine,-5.4,16.4,205.9,208.0,9316309,C6VH4,DANUBE HIGHWAY,Cargo,,25.0,148.0,GPS,6.7,EMDEN,30/11/2024 02:30:00,AIS,31.0,117.0,9.0,16.0,1.0
2024-11-29 17:47:33,Class A,308803000,55.873835,7.13542,Under way using engine,-5.4,16.4,205.9,208.0,9316309,C6VH4,DANUBE HIGHWAY,Cargo,,25.0,148.0,GPS,6.7,EMDEN,30/11/2024 02:30:00,AIS,31.0,117.0,9.0,16.0,1.0
2024-11-29 17:47:58,Class A,308803000,55.872205,7.134005,Under way using engine,-2.9,16.5,206.0,207.0,9316309,C6VH4,DANUBE HIGHWAY,Cargo,,25.0,148.0,GPS,6.7,EMDEN,30/11/2024 02:30:00,AIS,31.0,117.0,9.0,16.0,1.0
2024-11-29 17:47:58,Class A,308803000,55.872205,7.134005,Under way using engine,-2.9,16.5,206.0,207.0,9316309,C6VH4,DANUBE HIGHWAY,Cargo,,25.0,148.0,GPS,6.7,EMDEN,30/11/2024 02:30:00,AIS,31.0,117.0,9.0,16.0,1.0
2024-11-29 17:48:03,Class A,308803000,55.8718,7.133643,Under way using engine,1.1,16.5,206.3,207.0,9316309,C6VH4,DANUBE HIGHWAY,Cargo,,25.0,148.0,GPS,6.7,EMDEN,30/11/2024 02:30:00,AIS,31.0,117.0,9.0,16.0,1.0
2024-11-29 17:48:03,Class A,308803000,55.8718,7.133643,Under way using engine,1.1,16.5,206.3,207.0,9316309,C6VH4,DANUBE HIGHWAY,Cargo,,25.0,148.0,GPS,6.7,EMDEN,30/11/2024 02:30:00,AIS,31.0,117.0,9.0,16.0,1.0
2024-11-29 17:48:10,Class A,308803000,55.871388,7.133292,Under way using engine,0.0,16.5,206.0,207.0,9316309,C6VH4,DANUBE HIGHWAY,Cargo,,25.0,148.0,GPS,6.7,EMDEN,30/11/2024 02:30:00,AIS,31.0,117.0,9.0,16.0,1.0
2024-11-29 17:48:10,Class A,308803000,55.871388,7.133292,Under way using engine,0.0,16.5,206.0,207.0,9316309,C6VH4,DANUBE HIGHWAY,Cargo,,25.0,148.0,GPS,6.7,EMDEN,30/11/2024 02:30:00,AIS,31.0,117.0,9.0,16.0,1.0
