Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D,Time_Group
2024-11-30 18:57:29,Class A,255806344,55.812043,7.39541,Under way using engine,0.0,13.8,214.4,216.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 18:57:40,Class A,255806344,55.811462,7.394713,Under way using engine,0.0,13.7,214.1,215.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 18:57:45,Class A,255806344,55.811462,7.394713,Under way using engine,0.0,13.7,214.1,215.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 18:57:49,Class A,255806344,55.810993,7.394142,Under way using engine,0.0,13.8,213.9,216.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 18:57:59,Class A,255806344,55.810468,7.393515,Under way using engine,0.0,13.7,214.2,215.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 18:58:09,Class A,255806344,55.809943,7.392893,Under way using engine,0.0,13.7,214.3,216.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 18:58:18,Class A,255806344,55.80947,7.39232,Under way using engine,0.0,13.7,213.8,215.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 18:58:40,Class A,255806344,55.808318,7.39092,Under way using engine,0.0,13.7,213.8,215.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 18:58:49,Class A,255806344,55.807852,7.390348,Under way using engine,0.0,13.7,215.0,216.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 18:58:59,Class A,255806344,55.807327,7.389725,Under way using engine,0.0,13.6,214.1,215.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 18:59:09,Class A,255806344,55.806808,7.389085,Under way using engine,0.0,13.6,214.3,216.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 18:59:19,Class A,255806344,55.806287,7.388452,Under way using engine,0.0,13.6,214.3,215.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 18:59:29,Class A,255806344,55.80577,7.387832,Under way using engine,0.0,13.5,214.2,216.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 18:59:36,Class A,255806344,55.805403,7.387393,Under way using engine,,13.6,214.3,215.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 18:59:40,Class A,255806344,55.805195,7.387147,Under way using engine,0.0,13.5,213.8,215.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 18:59:44,Class A,255806344,55.804988,7.386905,Under way using engine,,13.5,213.9,216.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 18:59:46,Class A,255806344,55.804887,7.386778,Under way using engine,,13.5,214.5,216.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 18:59:49,Class A,255806344,55.804733,7.38659,Under way using engine,0.0,13.6,214.8,216.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 18:59:53,Class A,255806344,55.804525,7.386333,Under way using engine,,13.6,214.2,215.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 18:59:55,Class A,255806344,55.80442,7.386212,Under way using engine,,13.6,213.7,215.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 19:00:09,Class A,255806344,55.803698,7.385338,Under way using engine,0.0,13.6,214.0,215.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 19:00:19,Class A,255806344,55.80318,7.384722,Under way using engine,0.0,13.5,214.1,216.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 19:00:29,Class A,255806344,55.80266,7.384103,Under way using engine,0.0,13.5,214.0,215.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 19:00:40,Class A,255806344,55.802095,7.383418,Under way using engine,0.0,13.6,213.8,216.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 19:00:49,Class A,255806344,55.80163,7.382852,Under way using engine,0.0,13.5,214.6,215.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 19:01:09,Class A,255806344,55.800597,7.381605,Under way using engine,0.0,13.5,214.4,216.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 19:01:19,Class A,255806344,55.800077,7.380983,Under way using engine,0.0,13.6,214.1,215.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 19:01:28,Class A,255806344,55.799557,7.380365,Under way using engine,0.0,13.5,213.7,216.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
2024-11-30 19:01:40,Class A,255806344,55.798985,7.379673,Under way using engine,0.0,13.6,214.2,216.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,7.5,DENHA,01/12/2024 04:30:00,AIS,16.0,134.0,17.0,9.0,2.0
