Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D,Time_Group
2024-11-28 19:38:18,Class A,219042000,55.480655,7.566843,Under way using engine,14.5,7.9,300.1,299.0,9536870,OULY2,ESVAGT CAPRI,SAR,,12.0,46.0,GPS,4.5,TEAL GUILLEMOT FIELD,30/11/2024 12:00:00,AIS,21.0,25.0,6.0,6.0,4.0
2024-11-28 19:38:28,Class A,219042000,55.480825,7.566275,Under way using engine,6.4,7.9,298.2,299.0,9536870,OULY2,ESVAGT CAPRI,SAR,,12.0,46.0,GPS,4.5,TEAL GUILLEMOT FIELD,30/11/2024 12:00:00,AIS,21.0,25.0,6.0,6.0,4.0
2024-11-28 19:39:05,Class A,219042000,55.481453,7.564187,Under way using engine,16.1,8.2,297.4,299.0,9536870,OULY2,ESVAGT CAPRI,SAR,,12.0,46.0,GPS,4.5,TEAL GUILLEMOT FIELD,30/11/2024 12:00:00,AIS,21.0,25.0,6.0,6.0,4.0
2024-11-28 19:43:25,Class A,219042000,55.485768,7.549617,Under way using engine,-17.9,6.9,299.0,300.0,9536870,OULY2,ESVAGT CAPRI,SAR,,12.0,46.0,GPS,4.5,TEAL GUILLEMOT FIELD,30/11/2024 12:00:00,AIS,21.0,25.0,6.0,6.0,4.0
