Timestamp,Navigational status,SOG,COG,Heading
2024-11-29 15:59:58,Under way using engine,8.4,0.0,4.100000000000023
2024-11-29 16:00:08,Under way using engine,8.383333333333333,0.36666666666667425,4.100000000000023
2024-11-29 16:00:18,Under way using engine,8.366666666666667,0.7333333333333485,4.100000000000023
2024-11-29 16:00:28,Under way using engine,8.350000000000001,1.1000000000000227,4.100000000000023
2024-11-29 16:00:38,Under way using engine,8.333333333333334,1.4666666666666401,4.100000000000023
2024-11-29 16:00:48,Under way using engine,8.316666666666666,1.8333333333333144,4.100000000000023
2024-11-29 16:00:58,Under way using engine,8.3,2.1999999999999886,4.100000000000023
2024-11-29 16:01:08,Under way using engine,8.316666666666666,2.21666666666664,4.100000000000023
2024-11-29 16:01:18,Under way using engine,8.333333333333334,2.2333333333333485,4.100000000000023
2024-11-29 16:01:28,Under way using engine,8.350000000000001,2.25,4.100000000000023
2024-11-29 16:01:38,Under way using engine,8.366666666666667,2.2666666666666515,4.100000000000023
2024-11-29 16:01:48,Under way using engine,8.383333333333333,2.283333333333303,4.100000000000023
2024-11-29 16:01:58,Under way using engine,8.4,2.3000000000000114,4.100000000000023
2024-11-29 16:02:08,Under way using engine,8.5,2.5,3.1000000000000227
2024-11-29 16:02:18,Under way using engine,8.48,2.339999999999975,2.8999999999999773
2024-11-29 16:02:28,Under way using engine,8.46,2.180000000000007,2.6999999999999886
2024-11-29 16:02:38,Under way using engine,8.44,2.019999999999982,2.5
2024-11-29 16:02:48,Under way using engine,8.42,1.8600000000000136,2.3000000000000114
2024-11-29 16:02:58,Under way using engine,8.4,1.6999999999999886,2.1000000000000227
2024-11-29 16:03:08,Under way using engine,8.4,358.6,4.100000000000023
2024-11-29 16:03:18,Under way using engine,8.4,358.56,3.8999999999999773
2024-11-29 16:03:28,Under way using engine,8.4,358.52,3.6999999999999886
2024-11-29 16:03:38,Under way using engine,8.4,358.48,3.5
2024-11-29 16:03:48,Under way using engine,8.4,358.44,3.3000000000000114
2024-11-29 16:03:58,Under way using engine,8.4,358.4,3.1000000000000227
2024-11-29 16:04:08,Under way using engine,8.3,2.1000000000000227,3.1000000000000227
2024-11-29 16:04:18,Under way using engine,8.34,1.8799999999999955,3.1000000000000227
2024-11-29 16:04:28,Under way using engine,8.38,1.6599999999999682,3.1000000000000227
2024-11-29 16:04:38,Under way using engine,8.42,1.4399999999999977,3.1000000000000227
2024-11-29 16:04:48,Under way using engine,8.46,1.2200000000000273,3.1000000000000227
2024-11-29 16:04:58,Under way using engine,8.5,1.0,3.1000000000000227
2024-11-29 16:05:08,Under way using engine,8.6,0.39999999999997726,3.1000000000000227
2024-11-29 16:05:18,Under way using engine,8.52,0.45999999999997954,3.1000000000000227
2024-11-29 16:05:28,Under way using engine,8.44,0.5199999999999818,3.1000000000000227
2024-11-29 16:05:38,Under way using engine,8.36,0.5799999999999841,3.1000000000000227
2024-11-29 16:05:48,Under way using engine,8.28,0.6399999999999864,3.1000000000000227
2024-11-29 16:05:58,Under way using engine,8.2,0.6999999999999886,3.1000000000000227
2024-11-29 16:06:08,Under way using engine,8.1,359.9,2.1000000000000227
2024-11-29 16:06:18,Under way using engine,8.1,0.13999999999998636,2.3000000000000114
2024-11-29 16:06:28,Under way using engine,8.1,0.37999999999999545,2.5
2024-11-29 16:06:38,Under way using engine,8.1,0.6200000000000045,2.6999999999999886
2024-11-29 16:06:48,Under way using engine,8.1,0.8600000000000136,2.8999999999999773
2024-11-29 16:06:58,Under way using engine,8.1,1.1000000000000227,3.1000000000000227
2024-11-29 16:07:08,Under way using engine,8.1,358.4,5.100000000000023
2024-11-29 16:07:18,Under way using engine,8.103571428571428,358.625,5.064285714285688
2024-11-29 16:07:28,Under way using engine,8.107142857142858,358.85,5.0285714285714675
2024-11-29 16:07:38,Under way using engine,8.110714285714286,359.075,4.992857142857133
2024-11-29 16:07:48,Under way using engine,8.114285714285714,359.3,4.9571428571428555
2024-11-29 16:07:58,Under way using engine,8.117857142857142,359.525,4.921428571428578
2024-11-29 16:08:08,Under way using engine,8.12142857142857,359.75,4.8857142857142435
2024-11-29 16:08:18,Under way using engine,8.125,359.975,4.850000000000023
2024-11-29 16:08:28,Under way using engine,8.128571428571428,0.19999999999998863,4.814285714285688
2024-11-29 16:08:38,Under way using engine,8.132142857142856,0.42500000000001137,4.7785714285714675
2024-11-29 16:08:48,Under way using engine,8.135714285714286,0.6499999999999773,4.742857142857133
2024-11-29 16:08:58,Under way using engine,8.139285714285714,0.875,4.7071428571428555
2024-11-29 16:09:08,Under way using engine,8.142857142857142,1.1000000000000227,4.671428571428578
2024-11-29 16:09:18,Under way using engine,8.14642857142857,1.3249999999999886,4.6357142857142435
2024-11-29 16:09:28,Under way using engine,8.149999999999999,1.5500000000000114,4.600000000000023
2024-11-29 16:09:38,Under way using engine,8.153571428571428,1.7749999999999773,4.564285714285688
2024-11-29 16:09:48,Under way using engine,8.157142857142857,2.0,4.5285714285714675
2024-11-29 16:09:58,Under way using engine,8.160714285714285,2.2250000000000227,4.492857142857133
2024-11-29 16:10:08,Under way using engine,8.164285714285715,2.4499999999999886,4.4571428571428555
2024-11-29 16:10:18,Under way using engine,8.167857142857143,2.6750000000000114,4.421428571428578
2024-11-29 16:10:28,Under way using engine,8.17142857142857,2.8999999999999773,4.3857142857142435
2024-11-29 16:10:38,Under way using engine,8.174999999999999,3.125,4.350000000000023
2024-11-29 16:10:48,Under way using engine,8.178571428571427,3.3500000000000227,4.314285714285688
2024-11-29 16:10:58,Under way using engine,8.182142857142857,3.5749999999999886,4.2785714285714675
2024-11-29 16:11:08,Under way using engine,8.185714285714285,3.8000000000000114,4.242857142857133
2024-11-29 16:11:18,Under way using engine,8.189285714285713,4.024999999999977,4.2071428571428555
2024-11-29 16:11:28,Under way using engine,8.192857142857143,4.25,4.171428571428578
2024-11-29 16:11:38,Under way using engine,8.196428571428571,4.475000000000023,4.1357142857142435
2024-11-29 16:11:48,Under way using engine,8.2,4.699999999999989,4.100000000000023
2024-11-29 16:11:58,Under way using engine,8.174999999999999,4.875,3.6000000000000227
2024-11-29 16:12:08,Under way using engine,8.149999999999999,5.050000000000011,3.1000000000000227
2024-11-29 16:12:18,Under way using engine,8.125,5.225000000000023,2.6000000000000227
2024-11-29 16:12:28,Under way using engine,8.1,5.399999999999977,2.1000000000000227
2024-11-29 16:12:38,Under way using engine,8.1,1.25,2.6000000000000227
2024-11-29 16:12:48,Under way using engine,8.1,357.1,3.1000000000000227
2024-11-29 16:12:58,Under way using engine,8.149999999999999,359.4,2.6000000000000227
2024-11-29 16:13:08,Under way using engine,8.2,1.6999999999999886,2.1000000000000227
2024-11-29 16:13:18,Under way using engine,8.149999999999999,1.4499999999999886,2.1000000000000227
2024-11-29 16:13:28,Under way using engine,8.1,1.1999999999999886,2.1000000000000227
2024-11-29 16:13:38,Under way using engine,8.1,0.8000000000000114,2.1000000000000227
2024-11-29 16:13:48,Under way using engine,8.1,0.39999999999997726,2.1000000000000227
2024-11-29 16:13:58,Under way using engine,8.149999999999999,0.25,2.6000000000000227
2024-11-29 16:14:08,Under way using engine,8.2,0.10000000000002274,3.1000000000000227
2024-11-29 16:14:18,Under way using engine,8.2,1.0500000000000114,3.1000000000000227
2024-11-29 16:14:28,Under way using engine,8.2,2.0,3.1000000000000227
2024-11-29 16:14:38,Under way using engine,8.25,359.75,3.1000000000000227
2024-11-29 16:14:48,Under way using engine,8.3,357.5,3.1000000000000227
