Timestamp,Navigational status,SOG,COG,Heading
2024-05-27 07:28:07,Engaged in fishing,10.8,0.0,357.5
2024-05-27 07:28:17,Engaged in fishing,10.8,359.275,357.5
2024-05-27 07:28:27,Engaged in fishing,10.8,358.55,357.5
2024-05-27 07:28:37,Engaged in fishing,10.8,357.825,357.5
2024-05-27 07:28:47,Engaged in fishing,10.8,357.1,357.5
2024-05-27 07:28:57,Engaged in fishing,10.8,356.5,356.0
2024-05-27 07:29:07,Engaged in fishing,10.8,355.9,354.5
2024-05-27 07:29:17,Engaged in fishing,10.825,355.375,354.5
2024-05-27 07:29:27,Engaged in fishing,10.85,354.85,354.5
2024-05-27 07:29:37,Engaged in fishing,10.875,354.325,354.5
2024-05-27 07:29:47,Engaged in fishing,10.9,353.8,354.5
2024-05-27 07:29:57,Engaged in fishing,10.9,354.3,355.0
2024-05-27 07:30:07,Engaged in fishing,10.9,354.8,355.5
2024-05-27 07:30:17,Engaged in fishing,10.9,355.0,355.5
2024-05-27 07:30:27,Engaged in fishing,10.9,354.94,355.3
2024-05-27 07:30:37,Engaged in fishing,10.9,354.88,355.1
2024-05-27 07:30:47,Engaged in fishing,10.9,354.82,354.9
2024-05-27 07:30:57,Engaged in fishing,10.9,354.76,354.7
2024-05-27 07:31:07,Engaged in fishing,10.9,354.7,354.5
2024-05-27 07:31:17,Engaged in fishing,10.9,354.0,354.5
2024-05-27 07:31:27,Engaged in fishing,10.9,353.9,354.5
2024-05-27 07:31:37,Engaged in fishing,10.9,353.8,354.5
2024-05-27 07:31:47,Engaged in fishing,10.9,354.4,354.8333333333333
2024-05-27 07:31:57,Engaged in fishing,10.9,355.0,355.1666666666667
2024-05-27 07:32:07,Engaged in fishing,10.9,355.6,355.5
2024-05-27 07:32:17,Engaged in fishing,10.9,355.5,355.5
2024-05-27 07:32:27,Engaged in fishing,10.9,355.7,355.5
2024-05-27 07:32:37,Engaged in fishing,10.9,355.1,354.5
2024-05-27 07:32:47,Engaged in fishing,10.9,354.85,354.5
2024-05-27 07:32:57,Engaged in fishing,10.9,354.6,354.5
2024-05-27 07:33:07,Engaged in fishing,10.9,354.8,354.5
2024-05-27 07:33:17,Engaged in fishing,10.9,354.4,354.5
2024-05-27 07:33:27,Engaged in fishing,10.9,354.9,355.5
2024-05-27 07:33:37,Engaged in fishing,10.9,355.4,355.5
2024-05-27 07:33:47,Engaged in fishing,10.9,355.7,355.5
2024-05-27 07:33:57,Engaged in fishing,10.9,355.5,354.5
2024-05-27 07:34:07,Engaged in fishing,10.9,354.7,351.5
2024-05-27 07:34:17,Engaged in fishing,10.9,351.6,348.5
2024-05-27 07:34:27,Engaged in fishing,10.8,349.5,346.5
2024-05-27 07:34:37,Engaged in fishing,10.8,347.5,346.5
2024-05-27 07:34:47,Engaged in fishing,10.8,347.4,347.5
2024-05-27 07:34:57,Engaged in fishing,10.8,347.9,348.5
2024-05-27 07:35:07,Engaged in fishing,10.8,349.3,348.5
2024-05-27 07:35:17,Engaged in fishing,10.8,349.5,348.5
2024-05-27 07:35:27,Engaged in fishing,10.8,349.5,348.5
2024-05-27 07:35:37,Engaged in fishing,10.9,348.4,347.5
2024-05-27 07:35:47,Engaged in fishing,10.9,347.94166666666666,347.0
2024-05-27 07:35:57,Engaged in fishing,10.9,347.48333333333335,346.5
2024-05-27 07:36:07,Engaged in fishing,10.9,347.025,346.0
2024-05-27 07:36:17,Engaged in fishing,10.9,346.56666666666666,345.5
2024-05-27 07:36:27,Engaged in fishing,10.9,346.10833333333335,345.0
2024-05-27 07:36:37,Engaged in fishing,10.9,345.65,344.5
2024-05-27 07:36:47,Engaged in fishing,10.9,345.19166666666666,344.0
2024-05-27 07:36:57,Engaged in fishing,10.9,344.73333333333335,343.5
