# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
02/09/2024 00:00:02,Class A,257520000,56.193033,12.397552,Under way using engine,0.0,11.6,160.9,161.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:02,Class A,257520000,56.193033,12.397552,Under way using engine,0.0,11.6,160.9,161.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
