# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
02/09/2024 00:00:00,Class A,636022042,54.884732,10.868622,Under way using engine,,10.0,186.6,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:00,Class A,636022042,54.884732,10.868622,Under way using engine,,10.0,186.6,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:00,Class A,636022042,54.884732,10.868622,Under way using engine,,10.0,186.6,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:00,Class A,636022042,54.884732,10.868622,Under way using engine,,10.0,186.6,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:00,Class A,636022042,54.884732,10.868622,Under way using engine,,10.0,186.6,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:01,Class A,636022042,54.884638,10.868602,Under way using engine,,10.0,186.6,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:01,Class A,636022042,54.884638,10.868602,Under way using engine,,10.0,186.6,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:01,Class A,636022042,54.884638,10.868602,Under way using engine,,10.0,186.6,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:01,Class A,636022042,54.884638,10.868602,Under way using engine,,10.0,186.6,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:04,Class A,636022042,54.884548,10.868583,Under way using engine,,10.0,186.6,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:04,Class A,636022042,54.884548,10.868583,Under way using engine,,10.0,186.6,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:04,Class A,636022042,54.884548,10.868583,Under way using engine,,10.0,186.6,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:04,Class A,636022042,54.884548,10.868583,Under way using engine,,10.0,186.6,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:04,Class A,636022042,54.884548,10.868583,Under way using engine,,10.0,186.6,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
