# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
02/09/2024 00:00:05,Class A,219026081,57.5932,9.959807,Under way using engine,,0.0,104.5,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
