# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
02/09/2024 00:00:04,Class A,218008130,55.54729,12.706613,Restricted maneuverability,0.0,3.4,1.7,344.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:04,Class A,218008130,55.54729,12.706613,Restricted maneuverability,0.0,3.4,1.7,344.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
