# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
02/09/2024 00:00:01,Class A,219022265,55.113978,11.326628,Under way using engine,0.0,9.4,329.5,328.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:01,Class A,219022265,55.113978,11.326628,Under way using engine,0.0,9.4,329.5,328.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:01,Class A,219022265,55.113978,11.326628,Under way using engine,0.0,9.4,329.5,328.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:01,Class A,219022265,55.113978,11.326628,Under way using engine,0.0,9.4,329.5,328.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:01,Class A,219022265,55.113978,11.326628,Under way using engine,0.0,9.4,329.5,328.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:04,Class A,219022265,55.114053,11.326548,Under way using engine,,9.4,329.2,329.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:04,Class A,219022265,55.114053,11.326548,Under way using engine,,9.4,329.2,329.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:05,Class A,219022265,55.11409,11.32651,Under way using engine,,9.4,329.4,330.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:05,Class A,219022265,55.11409,11.32651,Under way using engine,,9.4,329.4,330.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:05,Class A,219022265,55.11409,11.32651,Under way using engine,,9.4,329.4,330.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:05,Class A,219022265,55.11409,11.32651,Under way using engine,,9.4,329.4,330.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
