Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
2024-11-26 00:01:11,Class A,219000549,54.909928,9.782147,Moored,0.0,0.0,314.5,198.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
2024-11-26 00:07:12,Class A,219000549,54.909927,9.782135,Moored,0.0,0.0,314.5,199.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
2024-11-26 00:13:11,Class A,219000549,54.909932,9.782132,Moored,0.0,0.0,314.5,198.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
2024-11-26 00:14:06,Class A,219000549,54.909932,9.782132,Moored,0.0,0.0,314.5,198.0,Unknown,OVMX,MHV 814 BUDSTIKKEN,Military,,6.0,24.0,GPS,2.5,UNKNOWN,13/05/2025 11:00:00,AIS,10.0,14.0,2.0,4.0
2024-11-26 00:16:10,Class A,219000549,54.90992,9.78215,Moored,0.0,0.0,314.5,199.0,Unknown,OVMX,MHV 814 BUDSTIKKEN,Military,,6.0,24.0,GPS,2.5,UNKNOWN,13/05/2025 11:00:00,AIS,10.0,14.0,2.0,4.0
2024-11-26 00:19:11,Class A,219000549,54.909917,9.782143,Moored,0.0,0.0,314.5,198.0,Unknown,OVMX,MHV 814 BUDSTIKKEN,Military,,6.0,24.0,GPS,2.5,UNKNOWN,13/05/2025 11:00:00,AIS,10.0,14.0,2.0,4.0
2024-11-26 00:20:06,Class A,219000549,54.909917,9.782143,Moored,0.0,0.0,314.5,198.0,Unknown,OVMX,MHV 814 BUDSTIKKEN,Military,,6.0,24.0,GPS,2.5,UNKNOWN,13/05/2025 11:00:00,AIS,10.0,14.0,2.0,4.0
2024-11-26 00:28:11,Class A,219000549,54.909925,9.78214,Moored,0.0,0.0,314.5,198.0,Unknown,OVMX,MHV 814 BUDSTIKKEN,Military,,6.0,24.0,GPS,2.5,UNKNOWN,13/05/2025 11:00:00,AIS,10.0,14.0,2.0,4.0
2024-11-26 00:32:08,Class A,219000549,54.909925,9.78214,Moored,0.0,0.0,314.5,198.0,Unknown,OVMX,MHV 814 BUDSTIKKEN,Military,,6.0,24.0,GPS,2.5,UNKNOWN,13/05/2025 11:00:00,AIS,10.0,14.0,2.0,4.0
2024-11-26 00:34:12,Class A,219000549,54.90993,9.782137,Moored,0.0,0.0,314.5,199.0,Unknown,OVMX,MHV 814 BUDSTIKKEN,Military,,6.0,24.0,GPS,2.5,UNKNOWN,13/05/2025 11:00:00,AIS,10.0,14.0,2.0,4.0
