Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
2024-11-26 00:01:16,Class A,211385020,54.244442,9.614383,Under way using engine,0.0,0.0,236.3,201.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
2024-11-26 00:02:34,Class A,211385020,54.244438,9.61438,Under way using engine,0.0,0.0,218.8,201.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
2024-11-26 00:04:34,Class A,211385020,54.244437,9.614405,Under way using engine,0.0,0.0,283.6,201.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
2024-11-26 00:05:56,Class A,211385020,54.244447,9.614395,Under way using engine,0.0,0.0,224.8,201.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
2024-11-26 00:06:15,Class A,211385020,54.244453,9.614383,Under way using engine,0.0,0.0,245.3,201.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
2024-11-26 00:06:34,Class A,211385020,54.24445,9.614378,Under way using engine,0.0,0.0,208.0,200.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
2024-11-26 00:08:56,Class A,211385020,54.244442,9.614395,Under way using engine,0.0,0.0,299.2,200.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
2024-11-26 00:14:35,Class A,211385020,54.244447,9.614393,Under way using engine,0.0,0.0,242.4,201.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
2024-11-26 00:29:56,Class A,211385020,54.244428,9.614388,Under way using engine,0.0,0.0,264.7,202.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
2024-11-26 00:34:15,Class A,211385020,54.243298,9.613537,Under way using engine,,5.6,201.1,205.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
2024-11-26 00:35:55,Class A,211385020,54.240703,9.611885,Under way using engine,0.0,6.5,200.3,201.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
2024-11-26 00:50:45,Class A,211385020,54.251085,9.616585,Under way using engine,,6.0,27.6,113.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
2024-11-26 00:50:56,Class A,211385020,54.251015,9.616887,Under way using engine,,4.4,138.6,187.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
2024-11-26 00:58:42,Class A,211385020,54.247588,9.614807,Under way using engine,,4.2,140.3,190.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
2024-11-26 01:01:56,Class A,211385020,54.242287,9.611787,Under way using engine,0.0,6.6,198.4,194.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
2024-11-26 02:29:55,Class A,211385020,54.248393,9.616618,Under way using engine,,7.6,17.2,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
2024-11-26 02:37:15,Class A,211385020,54.246682,9.614833,Under way using engine,,6.8,174.0,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
2024-11-26 08:12:15,Class A,211385020,54.244445,9.614378,Under way using engine,0.0,0.0,290.3,202.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
