Timestamp,Navigational status,SOG,COG,Heading
2024-05-22 09:18:19,Engaged in fishing,1.0,0.0,85.19999999999999
2024-05-22 09:18:29,Engaged in fishing,0.9,356.8333333333333,81.86666666666667
2024-05-22 09:18:39,Engaged in fishing,0.7999999999999999,353.66666666666663,78.5333333333333
2024-05-22 09:18:49,Engaged in fishing,0.7,350.5,75.19999999999999
2024-05-22 09:18:59,Engaged in fishing,0.7,350.6,75.0205128205128
2024-05-22 09:19:09,Engaged in fishing,0.7,350.7,74.84102564102562
2024-05-22 09:19:19,Engaged in fishing,0.7,350.79999999999995,74.66153846153844
2024-05-22 09:19:29,Engaged in fishing,0.7,350.9,74.48205128205126
2024-05-22 09:19:39,Engaged in fishing,0.7,351.0,74.30256410256408
2024-05-22 09:19:49,Engaged in fishing,0.7,351.1,74.1230769230769
2024-05-22 09:19:59,Engaged in fishing,0.7,351.2,73.94358974358971
2024-05-22 09:20:09,Engaged in fishing,0.7,351.29999999999995,73.76410256410253
2024-05-22 09:20:19,Engaged in fishing,0.7,351.4,73.58461538461535
2024-05-22 09:20:29,Engaged in fishing,0.7,351.5,73.40512820512822
2024-05-22 09:20:39,Engaged in fishing,0.7,351.6,73.22564102564104
2024-05-22 09:20:49,Engaged in fishing,0.7,351.7,73.04615384615386
2024-05-22 09:20:59,Engaged in fishing,0.7,351.79999999999995,72.86666666666667
2024-05-22 09:21:09,Engaged in fishing,0.7,351.9,72.68717948717949
2024-05-22 09:21:19,Engaged in fishing,0.7,352.0,72.50769230769231
2024-05-22 09:21:29,Engaged in fishing,0.7,352.1,72.32820512820513
2024-05-22 09:21:39,Engaged in fishing,0.7,352.2,72.148717948718
2024-05-22 09:21:49,Engaged in fishing,0.7,352.29999999999995,71.96923076923076
2024-05-22 09:21:59,Engaged in fishing,0.7,352.4,71.78974358974358
2024-05-22 09:22:09,Engaged in fishing,0.7,352.5,71.6102564102564
2024-05-22 09:22:19,Engaged in fishing,0.7,352.6,71.43076923076922
2024-05-22 09:22:29,Engaged in fishing,0.7,352.7,71.25128205128203
2024-05-22 09:22:39,Engaged in fishing,0.7,352.79999999999995,71.07179487179485
2024-05-22 09:22:49,Engaged in fishing,0.7,352.9,70.89230769230767
2024-05-22 09:22:59,Engaged in fishing,0.7,353.0,70.71282051282049
2024-05-22 09:23:09,Engaged in fishing,0.7,353.1,70.5333333333333
2024-05-22 09:23:19,Engaged in fishing,0.7,353.2,70.35384615384612
2024-05-22 09:23:29,Engaged in fishing,0.7,353.29999999999995,70.17435897435888
2024-05-22 09:23:39,Engaged in fishing,0.7,353.4,69.99487179487176
2024-05-22 09:23:49,Engaged in fishing,0.7,353.5,69.81538461538463
2024-05-22 09:23:59,Engaged in fishing,0.7,353.6,69.63589743589745
2024-05-22 09:24:09,Engaged in fishing,0.7,353.7,69.45641025641027
2024-05-22 09:24:19,Engaged in fishing,0.7,353.79999999999995,69.27692307692308
2024-05-22 09:24:29,Engaged in fishing,0.7,353.9,69.0974358974359
2024-05-22 09:24:39,Engaged in fishing,0.7,354.0,68.91794871794878
2024-05-22 09:24:49,Engaged in fishing,0.7,354.1,68.73846153846154
2024-05-22 09:24:59,Engaged in fishing,0.7,354.2,68.55897435897441
2024-05-22 09:25:09,Engaged in fishing,0.7,354.29999999999995,68.37948717948717
2024-05-22 09:25:19,Engaged in fishing,0.7,354.4,68.19999999999999
2024-05-22 09:25:29,Engaged in fishing,0.8,352.0,64.19999999999999
2024-05-22 09:25:39,Engaged in fishing,0.8,353.5,66.19999999999999
2024-05-22 09:25:49,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:25:59,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:26:09,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:26:19,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:26:29,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:26:39,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:26:49,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:26:59,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:27:09,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:27:19,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:27:29,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:27:39,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:27:49,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:27:59,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:28:09,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:28:19,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:28:29,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:28:39,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:28:49,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:28:59,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:29:09,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:29:19,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:29:29,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:29:39,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:29:49,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:29:59,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:30:09,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:30:19,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:30:29,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:30:39,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:30:49,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:30:59,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:31:09,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:31:19,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:31:29,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:31:39,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:31:49,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:31:59,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:32:09,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:32:19,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:32:29,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:32:39,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:32:49,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:32:59,Engaged in fishing,1.0,348.4,73.19999999999999
2024-05-22 09:33:09,Engaged in fishing,1.0,348.4,73.19999999999999
