Timestamp,Navigational status,SOG,COG,Heading
2024-05-28 09:46:06,Under way using engine,0.0,0.0,128.10000000000002
2024-05-28 09:47:06,Under way using engine,4.075,343.275,78.60000000000002
2024-05-28 09:48:06,Under way using engine,8.15,326.54999999999995,29.100000000000023
2024-05-28 09:49:06,Under way using engine,12.225,309.825,339.6
2024-05-28 09:50:06,Under way using engine,16.3,293.1,290.1
2024-05-28 09:51:06,Under way using engine,10.25,358.4,12.100000000000023
2024-05-28 09:52:06,Under way using engine,4.2,63.700000000000045,94.10000000000002
2024-05-28 09:53:06,Under way using engine,1.0,135.5,116.10000000000002
2024-05-28 09:54:06,Under way using engine,0.1,352.1,122.10000000000002
2024-05-28 09:55:06,Under way using engine,0.3103448275862069,355.6344827586207,122.10000000000002
2024-05-28 09:56:06,Under way using engine,0.5206896551724138,359.16896551724136,122.10000000000002
2024-05-28 09:57:06,Under way using engine,0.7310344827586207,2.7034482758621152,122.10000000000002
2024-05-28 09:58:06,Under way using engine,0.9413793103448276,6.237931034482813,122.10000000000002
2024-05-28 09:59:06,Under way using engine,1.1517241379310348,9.772413793103397,122.10000000000002
2024-05-28 10:00:06,Under way using engine,1.3620689655172415,13.306896551724094,122.10000000000002
2024-05-28 10:01:06,Under way using engine,1.5724137931034483,16.84137931034485,122.10000000000002
2024-05-28 10:02:06,Under way using engine,1.7827586206896555,20.37586206896549,122.10000000000002
2024-05-28 10:03:06,Under way using engine,1.9931034482758625,23.910344827586243,122.10000000000002
2024-05-28 10:04:06,Under way using engine,2.203448275862069,27.444827586206884,122.10000000000002
2024-05-28 10:05:06,Under way using engine,2.413793103448276,30.97931034482758,122.10000000000002
2024-05-28 10:06:06,Under way using engine,2.624137931034483,34.51379310344828,122.10000000000002
2024-05-28 10:07:06,Under way using engine,2.83448275862069,38.04827586206886,122.10000000000002
2024-05-28 10:08:06,Under way using engine,3.044827586206897,41.582758620689674,122.10000000000002
2024-05-28 10:09:06,Under way using engine,3.255172413793104,45.11724137931037,122.10000000000002
2024-05-28 10:10:06,Under way using engine,3.465517241379311,48.65172413793107,122.10000000000002
2024-05-28 10:11:06,Under way using engine,3.6758620689655177,52.18620689655177,122.10000000000002
2024-05-28 10:12:06,Under way using engine,3.886206896551725,55.720689655172464,122.10000000000002
2024-05-28 10:13:06,Under way using engine,4.096551724137932,59.25517241379305,122.10000000000002
2024-05-28 10:14:06,Under way using engine,4.306896551724138,62.789655172413745,122.10000000000002
2024-05-28 10:15:06,Under way using engine,4.517241379310345,66.32413793103444,122.10000000000002
2024-05-28 10:16:06,Under way using engine,4.727586206896552,69.85862068965514,122.10000000000002
2024-05-28 10:17:06,Under way using engine,4.937931034482759,73.39310344827584,122.10000000000002
2024-05-28 10:18:06,Under way using engine,5.1482758620689655,76.92758620689654,122.10000000000002
2024-05-28 10:19:06,Under way using engine,5.358620689655173,80.46206896551723,122.10000000000002
2024-05-28 10:20:06,Under way using engine,5.56896551724138,83.99655172413793,122.10000000000002
2024-05-28 10:21:06,Under way using engine,5.779310344827587,87.53103448275863,122.10000000000002
2024-05-28 10:22:06,Under way using engine,5.989655172413793,91.06551724137933,122.10000000000002
2024-05-28 10:23:06,Under way using engine,6.2,94.60000000000002,122.10000000000002
2024-05-28 10:24:06,Under way using engine,22.2,206.39999999999998,200.1
2024-05-28 10:25:06,Under way using engine,14.2,206.3,195.1
2024-05-28 10:26:06,Under way using engine,3.2,147.7,137.1
2024-05-28 10:27:06,Under way using engine,0.0,319.9,132.1
2024-05-28 10:28:06,Under way using engine,4.2,295.6166666666667,138.76666666666665
2024-05-28 10:29:06,Under way using engine,8.4,271.33333333333337,145.43333333333334
2024-05-28 10:30:06,Under way using engine,12.6,247.05,152.1
2024-05-28 10:31:06,Under way using engine,16.8,222.76666666666668,158.76666666666665
2024-05-28 10:32:06,Under way using engine,21.0,198.48333333333335,165.43333333333334
2024-05-28 10:33:06,Under way using engine,25.2,174.2,172.1
2024-05-28 10:34:06,Under way using engine,24.8,162.6,158.1
2024-05-28 10:35:06,Under way using engine,19.1,151.4,147.1
2024-05-28 10:36:06,Under way using engine,2.2,143.5,130.1
2024-05-28 10:37:06,Under way using engine,0.1,252.3,126.10000000000002
2024-05-28 10:38:06,Under way using engine,0.0,310.7,124.10000000000002
2024-05-28 10:39:06,Under way using engine,0.0454545454545454,305.68181818181813,118.82727272727277
2024-05-28 10:40:06,Under way using engine,0.0909090909090909,300.66363636363633,113.5545454545454
2024-05-28 10:41:06,Under way using engine,0.1363636363636363,295.6454545454545,108.28181818181815
2024-05-28 10:42:06,Under way using engine,0.1818181818181818,290.6272727272727,103.0090909090909
2024-05-28 10:43:06,Under way using engine,0.2272727272727273,285.6090909090909,97.73636363636365
2024-05-28 10:44:06,Under way using engine,0.2727272727272727,280.5909090909091,92.4636363636364
2024-05-28 10:45:06,Under way using engine,0.3181818181818182,275.57272727272726,87.19090909090914
2024-05-28 10:46:06,Under way using engine,0.3636363636363636,270.55454545454546,81.91818181818178
2024-05-28 10:47:06,Under way using engine,0.4090909090909091,265.5363636363636,76.64545454545453
2024-05-28 10:48:06,Under way using engine,0.4545454545454546,260.5181818181818,71.37272727272727
2024-05-28 10:49:06,Under way using engine,0.5,255.5,66.10000000000002
2024-05-28 10:50:06,Under way using engine,0.4,265.4,66.10000000000002
2024-05-28 10:51:06,Under way using engine,0.5,268.6,70.10000000000002
2024-05-28 10:52:06,Under way using engine,0.4,253.8,63.10000000000002
2024-05-28 10:53:06,Under way using engine,0.4166666666666667,255.71666666666667,62.26666666666665
