# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
22/11/2024 15:19:34,Class A,111219516,57.550037,10.74817,Under way using engine,,95.7,336.9,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:34,Class A,111219516,57.550037,10.74817,Under way using engine,,95.7,336.9,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:36,Class A,111219516,57.551255,10.747183,Under way using engine,,96.2,336.5,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:36,Class A,111219516,57.551255,10.747183,Under way using engine,,96.2,336.5,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:36,Class A,111219516,57.551255,10.747183,Under way using engine,,96.2,336.5,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:38,Class A,111219516,57.551663,10.746852,Under way using engine,,96.4,336.6,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:38,Class A,111219516,57.551663,10.746852,Under way using engine,,96.4,336.6,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:38,Class A,111219516,57.551663,10.746852,Under way using engine,,96.4,336.6,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:40,Class A,111219516,57.552892,10.745852,Under way using engine,,97.1,336.4,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:40,Class A,111219516,57.552892,10.745852,Under way using engine,,97.1,336.4,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:40,Class A,111219516,57.552892,10.745852,Under way using engine,,97.1,336.4,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:42,Class A,111219516,57.553302,10.745513,Under way using engine,,97.2,336.2,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:42,Class A,111219516,57.553302,10.745513,Under way using engine,,97.2,336.2,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:42,Class A,111219516,57.553302,10.745513,Under way using engine,,97.2,336.2,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:44,Class A,111219516,57.55453,10.74448,Under way using engine,,97.3,335.6,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:46,Class A,111219516,57.555347,10.743785,Under way using engine,,97.3,335.3,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:46,Class A,111219516,57.555347,10.743785,Under way using engine,,97.3,335.3,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:47,Class A,111219516,57.556163,10.74308,Under way using engine,,97.2,335.1,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:47,Class A,111219516,57.556163,10.74308,Under way using engine,,97.2,335.1,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:50,Class A,111219516,57.55657,10.742727,Under way using engine,,97.2,335.1,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:50,Class A,111219516,57.55657,10.742727,Under way using engine,,97.2,335.1,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:51,Class A,111219516,57.557788,10.741668,Under way using engine,,96.8,334.9,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:51,Class A,111219516,57.557788,10.741668,Under way using engine,,96.8,334.9,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:54,Class A,111219516,57.558192,10.741315,Under way using engine,,96.6,334.8,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:54,Class A,111219516,57.558192,10.741315,Under way using engine,,96.6,334.8,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:54,Class A,111219516,57.558192,10.741315,Under way using engine,,96.6,334.8,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:56,Class A,111219516,57.559398,10.740257,Under way using engine,,95.9,334.9,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:56,Class A,111219516,57.559398,10.740257,Under way using engine,,95.9,334.9,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:56,Class A,111219516,57.559398,10.740257,Under way using engine,,95.9,334.9,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:58,Class A,111219516,57.560198,10.739558,Under way using engine,,95.4,335.0,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:19:58,Class A,111219516,57.560198,10.739558,Under way using engine,,95.4,335.0,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:00,Class A,111219516,57.560597,10.739215,Under way using engine,,94.8,335.3,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:02,Class A,111219516,57.561773,10.738213,Under way using engine,,91.6,335.6,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:04,Class A,111219516,57.562158,10.737893,Under way using engine,,90.0,335.7,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:04,Class A,111219516,57.562158,10.737893,Under way using engine,,90.0,335.7,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:05,Class A,111219516,57.563257,10.736965,Under way using engine,,84.1,335.3,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:05,Class A,111219516,57.563257,10.736965,Under way using engine,,84.1,335.3,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:08,Class A,111219516,57.563948,10.736378,Under way using engine,,80.6,335.4,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:08,Class A,111219516,57.563948,10.736378,Under way using engine,,80.6,335.4,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:10,Class A,111219516,57.564613,10.735828,Under way using engine,,77.1,336.7,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:10,Class A,111219516,57.564613,10.735828,Under way using engine,,77.1,336.7,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:12,Class A,111219516,57.565255,10.735338,Under way using engine,,73.4,338.7,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:12,Class A,111219516,57.565255,10.735338,Under way using engine,,73.4,338.7,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:14,Class A,111219516,57.565873,10.73492,Under way using engine,,69.9,340.7,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:14,Class A,111219516,57.565873,10.73492,Under way using engine,,69.9,340.7,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:16,Class A,111219516,57.566468,10.734545,Under way using engine,,66.6,341.1,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:17,Class A,111219516,57.567033,10.734193,Under way using engine,,63.3,341.5,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:17,Class A,111219516,57.567033,10.734193,Under way using engine,,63.3,341.5,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:20,Class A,111219516,57.567572,10.73387,Under way using engine,,59.9,342.4,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:20,Class A,111219516,57.567572,10.73387,Under way using engine,,59.9,342.4,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:21,Class A,111219516,57.568082,10.733582,Under way using engine,,56.6,343.3,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:21,Class A,111219516,57.568082,10.733582,Under way using engine,,56.6,343.3,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:24,Class A,111219516,57.568567,10.733328,Under way using engine,,53.5,344.2,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:26,Class A,111219516,57.569027,10.7331,Under way using engine,,50.5,345.2,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:26,Class A,111219516,57.569027,10.7331,Under way using engine,,50.5,345.2,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:28,Class A,111219516,57.569462,10.732905,Under way using engine,,47.6,346.4,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:28,Class A,111219516,57.569462,10.732905,Under way using engine,,47.6,346.4,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:30,Class A,111219516,57.569873,10.73273,Under way using engine,,44.7,346.7,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:32,Class A,111219516,57.570257,10.732568,Under way using engine,,41.9,347.0,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:32,Class A,111219516,57.570257,10.732568,Under way using engine,,41.9,347.0,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:34,Class A,111219516,57.570617,10.732422,Under way using engine,,39.1,347.4,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:34,Class A,111219516,57.570617,10.732422,Under way using engine,,39.1,347.4,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:38,Class A,111219516,57.571107,10.73222,Under way using engine,,35.2,347.6,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:38,Class A,111219516,57.571107,10.73222,Under way using engine,,35.2,347.6,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:40,Class A,111219516,57.571547,10.732037,Under way using engine,,31.6,346.5,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:42,Class A,111219516,57.571813,10.731915,Under way using engine,,29.4,346.0,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
22/11/2024 15:20:46,Class A,111219516,57.572297,10.731715,Under way using engine,,25.5,348.3,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
