# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
29/11/2024 21:39:01,Class A,246855000,55.999763,7.021378,Under way using engine,,5.3,213.7,218.0,9624823,PCNQ,LADY ANNEKE,Cargo,,13.0,88.0,GPS,5.1,NLRTM,01/12/2024 06:00:00,AIS,77.0,11.0,6.0,7.0
29/11/2024 21:44:01,Class A,246855000,55.993675,7.014297,Under way using engine,,5.0,216.9,218.0,9624823,PCNQ,LADY ANNEKE,Cargo,,13.0,88.0,GPS,5.1,NLRTM,01/12/2024 06:00:00,AIS,77.0,11.0,6.0,7.0
29/11/2024 21:45:01,Class A,246855000,55.992487,7.012848,Under way using engine,,5.2,210.4,214.0,9624823,PCNQ,LADY ANNEKE,Cargo,,13.0,88.0,GPS,5.1,NLRTM,01/12/2024 06:00:00,AIS,77.0,11.0,6.0,7.0
29/11/2024 21:45:41,Class A,246855000,55.991633,7.011858,Under way using engine,,5.6,214.6,217.0,9624823,PCNQ,LADY ANNEKE,Cargo,,13.0,88.0,GPS,5.1,NLRTM,01/12/2024 06:00:00,AIS,77.0,11.0,6.0,7.0
29/11/2024 21:46:01,Class A,246855000,55.991223,7.011323,Under way using engine,,5.7,215.1,216.0,9624823,PCNQ,LADY ANNEKE,Cargo,,13.0,88.0,GPS,5.1,NLRTM,01/12/2024 06:00:00,AIS,77.0,11.0,6.0,7.0
29/11/2024 21:46:21,Class A,246855000,55.990763,7.010728,Under way using engine,,5.7,213.7,216.0,9624823,PCNQ,LADY ANNEKE,Cargo,,13.0,88.0,GPS,5.1,NLRTM,01/12/2024 06:00:00,AIS,77.0,11.0,6.0,7.0
29/11/2024 21:46:31,Class A,246855000,55.990542,7.01048,Under way using engine,0.0,5.8,212.9,216.0,9624823,PCNQ,LADY ANNEKE,Cargo,,13.0,88.0,GPS,5.1,NLRTM,01/12/2024 06:00:00,AIS,77.0,11.0,6.0,7.0
29/11/2024 21:47:21,Class A,246855000,55.989402,7.009073,Under way using engine,0.0,5.9,216.1,215.0,9624823,PCNQ,LADY ANNEKE,Cargo,,13.0,88.0,GPS,5.1,NLRTM,01/12/2024 06:00:00,AIS,77.0,11.0,6.0,7.0
29/11/2024 21:48:02,Class A,246855000,55.988508,7.007963,Under way using engine,0.0,5.5,213.5,216.0,9624823,PCNQ,LADY ANNEKE,Cargo,,13.0,88.0,GPS,5.1,NLRTM,01/12/2024 06:00:00,AIS,77.0,11.0,6.0,7.0
29/11/2024 21:48:21,Class A,246855000,55.988063,7.007447,Under way using engine,,5.7,213.7,215.0,9624823,PCNQ,LADY ANNEKE,Cargo,,13.0,88.0,GPS,5.1,NLRTM,01/12/2024 06:00:00,AIS,77.0,11.0,6.0,7.0
29/11/2024 21:48:41,Class A,246855000,55.987618,7.006957,Under way using engine,,5.7,212.1,217.0,9624823,PCNQ,LADY ANNEKE,Cargo,,13.0,88.0,GPS,5.1,NLRTM,01/12/2024 06:00:00,AIS,77.0,11.0,6.0,7.0
29/11/2024 21:48:52,Class A,246855000,55.987398,7.006708,Under way using engine,,5.7,213.7,216.0,9624823,PCNQ,LADY ANNEKE,Cargo,,13.0,88.0,GPS,5.1,NLRTM,01/12/2024 06:00:00,AIS,77.0,11.0,6.0,7.0
29/11/2024 21:50:12,Class A,246855000,55.985838,7.004732,Under way using engine,,5.1,219.1,216.0,9624823,PCNQ,LADY ANNEKE,Cargo,,13.0,88.0,GPS,5.1,NLRTM,01/12/2024 06:00:00,AIS,77.0,11.0,6.0,7.0
29/11/2024 21:50:21,Class A,246855000,55.985637,7.004465,Under way using engine,0.0,5.2,217.3,217.0,9624823,PCNQ,LADY ANNEKE,Cargo,,13.0,88.0,GPS,5.1,NLRTM,01/12/2024 06:00:00,AIS,77.0,11.0,6.0,7.0
29/11/2024 21:51:52,Class A,246855000,55.9838,7.002198,Under way using engine,0.0,5.5,215.2,217.0,9624823,PCNQ,LADY ANNEKE,Cargo,,13.0,88.0,GPS,5.1,NLRTM,01/12/2024 06:00:00,AIS,77.0,11.0,6.0,7.0
29/11/2024 21:52:12,Class A,246855000,55.983367,7.001653,Under way using engine,,5.7,215.5,217.0,9624823,PCNQ,LADY ANNEKE,Cargo,,13.0,88.0,GPS,5.1,NLRTM,01/12/2024 06:00:00,AIS,77.0,11.0,6.0,7.0
29/11/2024 21:52:51,Class A,246855000,55.982502,7.000535,Under way using engine,0.0,5.7,215.2,216.0,9624823,PCNQ,LADY ANNEKE,Cargo,,13.0,88.0,GPS,5.1,NLRTM,01/12/2024 06:00:00,AIS,77.0,11.0,6.0,7.0
