# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
29/11/2024 18:58:59,Class A,244855000,56.0,7.491017,Under way using engine,2.2,10.1,195.2,197.0,9604184,PCOR,VIKINGBANK,Cargo,,16.0,143.0,GPS,4.8,HAMBURG,30/11/2024 08:00:00,AIS,128.0,15.0,8.0,8.0
29/11/2024 18:58:59,Class A,244855000,56.0,7.491017,Under way using engine,2.2,10.1,195.2,197.0,9604184,PCOR,VIKINGBANK,Cargo,,16.0,143.0,GPS,4.8,HAMBURG,30/11/2024 08:00:00,AIS,128.0,15.0,8.0,8.0
29/11/2024 18:59:17,Class A,244855000,55.99915,7.49055,Under way using engine,-7.5,10.0,196.0,196.0,9604184,PCOR,VIKINGBANK,Cargo,,16.0,143.0,GPS,4.8,HAMBURG,30/11/2024 08:00:00,AIS,128.0,15.0,8.0,8.0
29/11/2024 18:59:19,Class A,244855000,55.99905,7.4905,Under way using engine,-5.4,9.9,196.5,196.0,9604184,PCOR,VIKINGBANK,Cargo,,16.0,143.0,GPS,4.8,HAMBURG,30/11/2024 08:00:00,AIS,128.0,15.0,8.0,8.0
29/11/2024 18:59:19,Class A,244855000,55.99905,7.4905,Under way using engine,-5.4,9.9,196.5,196.0,9604184,PCOR,VIKINGBANK,Cargo,,16.0,143.0,GPS,4.8,HAMBURG,30/11/2024 08:00:00,AIS,128.0,15.0,8.0,8.0
29/11/2024 18:59:27,Class A,244855000,55.99905,7.4905,Under way using engine,-5.4,9.9,196.5,196.0,9604184,PCOR,VIKINGBANK,Cargo,,16.0,143.0,GPS,4.8,HAMBURG,30/11/2024 08:00:00,AIS,128.0,15.0,8.0,8.0
29/11/2024 18:59:27,Class A,244855000,55.99905,7.4905,Under way using engine,-5.4,9.9,196.5,196.0,9604184,PCOR,VIKINGBANK,Cargo,,16.0,143.0,GPS,4.8,HAMBURG,30/11/2024 08:00:00,AIS,128.0,15.0,8.0,8.0
29/11/2024 18:59:27,Class A,244855000,55.99905,7.4905,Under way using engine,-5.4,9.9,196.5,196.0,9604184,PCOR,VIKINGBANK,Cargo,,16.0,143.0,GPS,4.8,HAMBURG,30/11/2024 08:00:00,AIS,128.0,15.0,8.0,8.0
29/11/2024 18:59:28,Class A,244855000,55.99905,7.4905,Under way using engine,-5.4,9.9,196.5,196.0,9604184,PCOR,VIKINGBANK,Cargo,,16.0,143.0,GPS,4.8,HAMBURG,30/11/2024 08:00:00,AIS,128.0,15.0,8.0,8.0
29/11/2024 18:59:28,Class A,244855000,55.99905,7.4905,Under way using engine,-5.4,9.9,196.5,196.0,9604184,PCOR,VIKINGBANK,Cargo,,16.0,143.0,GPS,4.8,HAMBURG,30/11/2024 08:00:00,AIS,128.0,15.0,8.0,8.0
