file,misclassified
filtered_220295000_20240527_0830-20240527_0844_standardized_10s.csv,0
filtered_220295000_20240527_0815-20240527_0830_standardized_10s.csv,0
filtered_220295000_20240527_0800-20240527_0814_standardized_10s.csv,0
filtered_220295000_20240527_0715-20240527_0729_standardized_10s.csv,0
filtered_220295000_20240527_0630-20240527_0644_standardized_10s.csv,0
filtered_220295000_20240527_0600-20240527_0614_standardized_10s.csv,0
filtered_220295000_20240526_1700-20240526_1714_standardized_10s.csv,0
filtered_220295000_20240526_1545-20240526_1600_standardized_10s.csv,0
filtered_220295000_20240525_1130-20240525_1144_standardized_10s.csv,0
filtered_220295000_20240525_2000-20240525_2014_standardized_10s.csv,0
filtered_220295000_20240525_1800-20240525_1814_standardized_10s.csv,0
filtered_220295000_20240525_1815-20240525_1829_standardized_10s.csv,0
filtered_220295000_20240525_1830-20240525_1844_standardized_10s.csv,0
filtered_220295000_20240525_1845-20240525_1900_standardized_10s.csv,0
filtered_220295000_20240525_1915-20240525_1930_standardized_10s.csv,0
filtered_220295000_20240525_1930-20240525_1944_standardized_10s.csv,0
filtered_220295000_20240525_2015-20240525_2029_standardized_10s.csv,0
filtered_220295000_20240526_1530-20240526_1545_standardized_10s.csv,0
filtered_220295000_20240525_2030-20240525_2044_standardized_10s.csv,0
filtered_220295000_20240525_2100-20240525_2114_standardized_10s.csv,0
filtered_220295000_20240525_2130-20240525_2144_standardized_10s.csv,0
filtered_220295000_20240526_0200-20240526_0215_standardized_10s.csv,0
filtered_220295000_20240526_0215-20240526_0229_standardized_10s.csv,0
filtered_220295000_20240526_0245-20240526_0300_standardized_10s.csv,0
filtered_220295000_20240525_1745-20240525_1759_standardized_10s.csv,0
filtered_220295000_20240525_1730-20240525_1744_standardized_10s.csv,0
filtered_220295000_20240525_1715-20240525_1729_standardized_10s.csv,0
filtered_220295000_20240525_1645-20240525_1659_standardized_10s.csv,0
filtered_220295000_20240525_1630-20240525_1644_standardized_10s.csv,0
filtered_220295000_20240525_1615-20240525_1629_standardized_10s.csv,0
filtered_220295000_20240525_1545-20240525_1559_standardized_10s.csv,0
filtered_220295000_20240525_1515-20240525_1529_standardized_10s.csv,0
filtered_220295000_20240525_1500-20240525_1514_standardized_10s.csv,0
filtered_220295000_20240525_1430-20240525_1444_standardized_10s.csv,0
filtered_220295000_20240525_1415-20240525_1429_standardized_10s.csv,0
filtered_220295000_20240525_1400-20240525_1414_standardized_10s.csv,0
filtered_220295000_20240525_1345-20240525_1359_standardized_10s.csv,0
filtered_220295000_20240525_1315-20240525_1330_standardized_10s.csv,0
filtered_220295000_20240525_1300-20240525_1314_standardized_10s.csv,0
filtered_220295000_20240525_1230-20240525_1244_standardized_10s.csv,0
filtered_220295000_20240525_1200-20240525_1214_standardized_10s.csv,0
filtered_220295000_20240526_0315-20240526_0330_standardized_10s.csv,0
filtered_220295000_20240526_0345-20240526_0400_standardized_10s.csv,0
filtered_220295000_20240526_0400-20240526_0414_standardized_10s.csv,0
filtered_220295000_20240526_0945-20240526_0959_standardized_10s.csv,0
filtered_220295000_20240526_1515-20240526_1530_standardized_10s.csv,0
filtered_220295000_20240526_1500-20240526_1515_standardized_10s.csv,0
filtered_220295000_20240526_1445-20240526_1459_standardized_10s.csv,0
filtered_220295000_20240526_1345-20240526_1359_standardized_10s.csv,0
filtered_220295000_20240526_1330-20240526_1344_standardized_10s.csv,0
filtered_220295000_20240526_1315-20240526_1329_standardized_10s.csv,0
filtered_220295000_20240526_1300-20240526_1314_standardized_10s.csv,0
filtered_220295000_20240526_1245-20240526_1259_standardized_10s.csv,0
filtered_220295000_20240526_1215-20240526_1229_standardized_10s.csv,0
filtered_220295000_20240526_1200-20240526_1214_standardized_10s.csv,0
filtered_220295000_20240526_1130-20240526_1144_standardized_10s.csv,0
filtered_220295000_20240526_1045-20240526_1100_standardized_10s.csv,0
filtered_220295000_20240526_1015-20240526_1030_standardized_10s.csv,0
filtered_220295000_20240526_1000-20240526_1015_standardized_10s.csv,0
filtered_220295000_20240526_0930-20240526_0944_standardized_10s.csv,0
filtered_220295000_20240526_0415-20240526_0429_standardized_10s.csv,0
filtered_220295000_20240526_0900-20240526_0914_standardized_10s.csv,0
filtered_220295000_20240526_0830-20240526_0844_standardized_10s.csv,0
filtered_220295000_20240526_0815-20240526_0829_standardized_10s.csv,0
filtered_220295000_20240526_0800-20240526_0814_standardized_10s.csv,0
filtered_220295000_20240526_0745-20240526_0759_standardized_10s.csv,0
filtered_220295000_20240526_0730-20240526_0744_standardized_10s.csv,0
filtered_220295000_20240526_0715-20240526_0729_standardized_10s.csv,0
filtered_220295000_20240526_0645-20240526_0659_standardized_10s.csv,0
filtered_220295000_20240526_0630-20240526_0644_standardized_10s.csv,0
filtered_220295000_20240526_0615-20240526_0629_standardized_10s.csv,0
filtered_220295000_20240526_0545-20240526_0559_standardized_10s.csv,0
filtered_220295000_20240526_0530-20240526_0545_standardized_10s.csv,0
filtered_220295000_20240526_0500-20240526_0514_standardized_10s.csv,0
filtered_220295000_20240526_0430-20240526_0445_standardized_10s.csv,0
filtered_220225000_20240530_1052-20240530_1107_standardized_10s.csv,0
filtered_220225000_20240530_1037-20240530_1052_standardized_10s.csv,0
filtered_220225000_20240530_0907-20240530_0922_standardized_10s.csv,0
filtered_220225000_20240524_1239-20240524_1254_standardized_10s.csv,0
filtered_220225000_20240524_1024-20240524_1039_standardized_10s.csv,0
filtered_220225000_20240524_1039-20240524_1054_standardized_10s.csv,0
filtered_220225000_20240524_1109-20240524_1124_standardized_10s.csv,0
filtered_220225000_20240524_1124-20240524_1139_standardized_10s.csv,0
filtered_220225000_20240524_1209-20240524_1224_standardized_10s.csv,0
filtered_220225000_20240524_1224-20240524_1239_standardized_10s.csv,0
filtered_220225000_20240524_1309-20240524_1324_standardized_10s.csv,0
filtered_220225000_20240523_1724-20240523_1739_standardized_10s.csv,0
filtered_220225000_20240524_1324-20240524_1339_standardized_10s.csv,0
filtered_220225000_20240524_1339-20240524_1354_standardized_10s.csv,0
filtered_220225000_20240524_1524-20240524_1539_standardized_10s.csv,0
filtered_220225000_20240524_1539-20240524_1554_standardized_10s.csv,0
filtered_220225000_20240524_2254-20240524_2309_standardized_10s.csv,0
filtered_220225000_20240524_2339-20240524_2354_standardized_10s.csv,0
filtered_220225000_20240524_1009-20240524_1024_standardized_10s.csv,0
filtered_220225000_20240524_0854-20240524_0909_standardized_10s.csv,0
filtered_220225000_20240524_0824-20240524_0839_standardized_10s.csv,0
filtered_220225000_20240524_0809-20240524_0824_standardized_10s.csv,0
filtered_220225000_20240524_0739-20240524_0754_standardized_10s.csv,0
filtered_220225000_20240524_0724-20240524_0739_standardized_10s.csv,0
filtered_220225000_20240524_0709-20240524_0724_standardized_10s.csv,0
filtered_220225000_20240524_0609-20240524_0624_standardized_10s.csv,0
filtered_220225000_20240524_0409-20240524_0424_standardized_10s.csv,0
filtered_220225000_20240524_0354-20240524_0409_standardized_10s.csv,0
filtered_220225000_20240524_0324-20240524_0339_standardized_10s.csv,0
filtered_220225000_20240524_0309-20240524_0324_standardized_10s.csv,0
filtered_220225000_20240523_2054-20240523_2109_standardized_10s.csv,0
filtered_220225000_20240523_2009-20240523_2024_standardized_10s.csv,0
filtered_220225000_20240523_1939-20240523_1954_standardized_10s.csv,0
filtered_220225000_20240523_1824-20240523_1839_standardized_10s.csv,0
filtered_220225000_20240523_1809-20240523_1824_standardized_10s.csv,0
filtered_220225000_20240525_0000-20240525_0015_standardized_10s.csv,0
filtered_220225000_20240525_0015-20240525_0030_standardized_10s.csv,0
filtered_220225000_20240525_0115-20240525_0130_standardized_10s.csv,0
filtered_220225000_20240525_1200-20240525_1215_standardized_10s.csv,0
filtered_220225000_20240525_1815-20240525_1830_standardized_10s.csv,0
filtered_220225000_20240525_1730-20240525_1745_standardized_10s.csv,0
filtered_220225000_20240525_1715-20240525_1730_standardized_10s.csv,0
filtered_220225000_20240525_1645-20240525_1700_standardized_10s.csv,0
filtered_220225000_20240525_1630-20240525_1645_standardized_10s.csv,0
filtered_220225000_20240525_1600-20240525_1615_standardized_10s.csv,0
filtered_220225000_20240525_1515-20240525_1530_standardized_10s.csv,0
filtered_220225000_20240525_1500-20240525_1515_standardized_10s.csv,0
filtered_220225000_20240525_1445-20240525_1500_standardized_10s.csv,0
filtered_220225000_20240525_1430-20240525_1445_standardized_10s.csv,0
filtered_220225000_20240525_1415-20240525_1430_standardized_10s.csv,0
filtered_220225000_20240525_1400-20240525_1415_standardized_10s.csv,0
filtered_220225000_20240525_1345-20240525_1400_standardized_10s.csv,0
filtered_220225000_20240525_1230-20240525_1245_standardized_10s.csv,0
filtered_220225000_20240525_1145-20240525_1200_standardized_10s.csv,0
filtered_220225000_20240525_0230-20240525_0245_standardized_10s.csv,0
filtered_220225000_20240525_1130-20240525_1145_standardized_10s.csv,0
filtered_220225000_20240525_1115-20240525_1130_standardized_10s.csv,0
filtered_220225000_20240525_0830-20240525_0845_standardized_10s.csv,0
filtered_220225000_20240525_0615-20240525_0630_standardized_10s.csv,0
filtered_220225000_20240525_0600-20240525_0615_standardized_10s.csv,0
filtered_220225000_20240525_0515-20240525_0530_standardized_10s.csv,0
filtered_220225000_20240525_0500-20240525_0515_standardized_10s.csv,0
filtered_220225000_20240525_0445-20240525_0500_standardized_10s.csv,0
filtered_220225000_20240525_0430-20240525_0445_standardized_10s.csv,0
filtered_220225000_20240525_0415-20240525_0430_standardized_10s.csv,0
filtered_220225000_20240525_0400-20240525_0415_standardized_10s.csv,0
filtered_220225000_20240525_0345-20240525_0400_standardized_10s.csv,0
filtered_220225000_20240525_0300-20240525_0315_standardized_10s.csv,0
filtered_220225000_20240525_0245-20240525_0300_standardized_10s.csv,0
filtered_220225000_20240523_1754-20240523_1809_standardized_10s.csv,0
filtered_220225000_20240523_1709-20240523_1724_standardized_10s.csv,0
filtered_220225000_20240530_0652-20240530_0707_standardized_10s.csv,0
filtered_220225000_20240522_2139-20240522_2154_standardized_10s.csv,0
filtered_220225000_20240522_1909-20240522_1924_standardized_10s.csv,0
filtered_220225000_20240522_1939-20240522_1954_standardized_10s.csv,0
filtered_220225000_20240522_2024-20240522_2039_standardized_10s.csv,0
filtered_220225000_20240522_2039-20240522_2054_standardized_10s.csv,0
filtered_220225000_20240522_2054-20240522_2109_standardized_10s.csv,0
filtered_220225000_20240522_2109-20240522_2124_standardized_10s.csv,0
filtered_220225000_20240522_2154-20240522_2209_standardized_10s.csv,0
filtered_220225000_20240523_1639-20240523_1654_standardized_10s.csv,0
filtered_220225000_20240522_2224-20240522_2239_standardized_10s.csv,0
filtered_220225000_20240522_2239-20240522_2254_standardized_10s.csv,0
filtered_220225000_20240522_2254-20240522_2309_standardized_10s.csv,0
filtered_220225000_20240522_2324-20240522_2339_standardized_10s.csv,0
filtered_220225000_20240522_2339-20240522_2354_standardized_10s.csv,0
filtered_220225000_20240523_0009-20240523_0024_standardized_10s.csv,0
filtered_220225000_20240522_1854-20240522_1909_standardized_10s.csv,0
filtered_220225000_20240522_1839-20240522_1854_standardized_10s.csv,0
filtered_220225000_20240522_1824-20240522_1839_standardized_10s.csv,0
filtered_220225000_20240522_1709-20240522_1724_standardized_10s.csv,0
filtered_220225000_20240522_1454-20240522_1509_standardized_10s.csv,0
filtered_220225000_20240522_1424-20240522_1439_standardized_10s.csv,0
filtered_220225000_20240522_1409-20240522_1424_standardized_10s.csv,0
filtered_220225000_20240522_1354-20240522_1409_standardized_10s.csv,0
filtered_220225000_20240522_1339-20240522_1354_standardized_10s.csv,0
filtered_220225000_20240522_1254-20240522_1309_standardized_10s.csv,0
filtered_220225000_20240522_1239-20240522_1254_standardized_10s.csv,0
filtered_220225000_20240522_1154-20240522_1209_standardized_10s.csv,0
filtered_220225000_20240522_1139-20240522_1154_standardized_10s.csv,0
filtered_220225000_20240522_1009-20240522_1024_standardized_10s.csv,0
filtered_220225000_20240522_0924-20240522_0939_standardized_10s.csv,0
filtered_220225000_20240522_0909-20240522_0924_standardized_10s.csv,0
filtered_220225000_20240522_0854-20240522_0909_standardized_10s.csv,0
filtered_220225000_20240523_0024-20240523_0039_standardized_10s.csv,0
filtered_220225000_20240523_0039-20240523_0054_standardized_10s.csv,0
filtered_220225000_20240523_0054-20240523_0109_standardized_10s.csv,0
filtered_220225000_20240523_1054-20240523_1109_standardized_10s.csv,0
filtered_220225000_20240523_1524-20240523_1539_standardized_10s.csv,0
filtered_220225000_20240523_1509-20240523_1524_standardized_10s.csv,0
filtered_220225000_20240523_1424-20240523_1439_standardized_10s.csv,0
filtered_220225000_20240523_1409-20240523_1424_standardized_10s.csv,0
filtered_220225000_20240523_1339-20240523_1354_standardized_10s.csv,0
filtered_220225000_20240523_1324-20240523_1339_standardized_10s.csv,0
filtered_220225000_20240523_1309-20240523_1324_standardized_10s.csv,0
filtered_220225000_20240523_1254-20240523_1309_standardized_10s.csv,0
filtered_220225000_20240523_1239-20240523_1254_standardized_10s.csv,0
filtered_220225000_20240523_1224-20240523_1239_standardized_10s.csv,0
filtered_220225000_20240523_1209-20240523_1224_standardized_10s.csv,0
filtered_220225000_20240523_1139-20240523_1154_standardized_10s.csv,0
filtered_220225000_20240523_1124-20240523_1139_standardized_10s.csv,0
filtered_220225000_20240523_1109-20240523_1124_standardized_10s.csv,0
filtered_220225000_20240523_1039-20240523_1054_standardized_10s.csv,0
filtered_220225000_20240523_0109-20240523_0124_standardized_10s.csv,0
filtered_220225000_20240523_1024-20240523_1039_standardized_10s.csv,0
filtered_220225000_20240523_0754-20240523_0809_standardized_10s.csv,0
filtered_220225000_20240523_0739-20240523_0754_standardized_10s.csv,0
filtered_220225000_20240523_0709-20240523_0724_standardized_10s.csv,0
filtered_220225000_20240523_0639-20240523_0654_standardized_10s.csv,0
filtered_220225000_20240523_0524-20240523_0539_standardized_10s.csv,0
filtered_220225000_20240523_0424-20240523_0439_standardized_10s.csv,0
filtered_220225000_20240523_0354-20240523_0409_standardized_10s.csv,0
filtered_220225000_20240523_0339-20240523_0354_standardized_10s.csv,0
filtered_220225000_20240523_0324-20240523_0339_standardized_10s.csv,0
filtered_220225000_20240523_0309-20240523_0324_standardized_10s.csv,0
filtered_220225000_20240523_0254-20240523_0309_standardized_10s.csv,0
filtered_220225000_20240523_0224-20240523_0239_standardized_10s.csv,0
filtered_220225000_20240523_0139-20240523_0154_standardized_10s.csv,0
filtered_220225000_20240525_1830-20240525_1845_standardized_10s.csv,0
filtered_220225000_20240525_1845-20240525_1900_standardized_10s.csv,0
filtered_220225000_20240525_1930-20240525_1945_standardized_10s.csv,0
filtered_220225000_20240529_0652-20240529_0707_standardized_10s.csv,0
filtered_220225000_20240529_0407-20240529_0422_standardized_10s.csv,0
filtered_220225000_20240529_0507-20240529_0522_standardized_10s.csv,0
filtered_220225000_20240529_0537-20240529_0552_standardized_10s.csv,0
filtered_220225000_20240529_0552-20240529_0607_standardized_10s.csv,0
filtered_220225000_20240529_0622-20240529_0637_standardized_10s.csv,0
filtered_220225000_20240529_0637-20240529_0652_standardized_10s.csv,0
filtered_220225000_20240529_0752-20240529_0807_standardized_10s.csv,0
filtered_220225000_20240525_2030-20240525_2045_standardized_10s.csv,0
filtered_220225000_20240529_0807-20240529_0822_standardized_10s.csv,0
filtered_220225000_20240529_0822-20240529_0837_standardized_10s.csv,0
filtered_220225000_20240529_0852-20240529_0907_standardized_10s.csv,0
filtered_220225000_20240529_1007-20240529_1022_standardized_10s.csv,0
filtered_220225000_20240529_1022-20240529_1037_standardized_10s.csv,0
filtered_220225000_20240529_1037-20240529_1052_standardized_10s.csv,0
filtered_220225000_20240529_0337-20240529_0352_standardized_10s.csv,0
filtered_220225000_20240529_0307-20240529_0322_standardized_10s.csv,0
filtered_220225000_20240529_0237-20240529_0252_standardized_10s.csv,0
filtered_220225000_20240529_0207-20240529_0222_standardized_10s.csv,0
filtered_220225000_20240529_0137-20240529_0152_standardized_10s.csv,0
filtered_220225000_20240529_0107-20240529_0122_standardized_10s.csv,0
filtered_220225000_20240529_0022-20240529_0037_standardized_10s.csv,0
filtered_220225000_20240528_2322-20240528_2337_standardized_10s.csv,0
filtered_220225000_20240528_2307-20240528_2322_standardized_10s.csv,0
filtered_220225000_20240528_2252-20240528_2307_standardized_10s.csv,0
filtered_220225000_20240528_2122-20240528_2137_standardized_10s.csv,0
filtered_220225000_20240528_2107-20240528_2122_standardized_10s.csv,0
filtered_220225000_20240528_2037-20240528_2052_standardized_10s.csv,0
filtered_220225000_20240527_2015-20240527_2030_standardized_10s.csv,0
filtered_220225000_20240527_1915-20240527_1930_standardized_10s.csv,0
filtered_220225000_20240527_1900-20240527_1915_standardized_10s.csv,0
filtered_220225000_20240527_1845-20240527_1900_standardized_10s.csv,0
filtered_220225000_20240529_1052-20240529_1107_standardized_10s.csv,0
filtered_220225000_20240529_1107-20240529_1122_standardized_10s.csv,0
filtered_220225000_20240529_1122-20240529_1137_standardized_10s.csv,0
filtered_220225000_20240529_2252-20240529_2307_standardized_10s.csv,0
filtered_220225000_20240530_0637-20240530_0652_standardized_10s.csv,0
filtered_220225000_20240530_0607-20240530_0622_standardized_10s.csv,0
filtered_220225000_20240530_0437-20240530_0452_standardized_10s.csv,0
filtered_220225000_20240530_0422-20240530_0437_standardized_10s.csv,0
filtered_220225000_20240530_0337-20240530_0352_standardized_10s.csv,0
filtered_220225000_20240530_0252-20240530_0307_standardized_10s.csv,0
filtered_220225000_20240530_0222-20240530_0237_standardized_10s.csv,0
filtered_220225000_20240530_0207-20240530_0222_standardized_10s.csv,0
filtered_220225000_20240530_0152-20240530_0207_standardized_10s.csv,0
filtered_220225000_20240530_0137-20240530_0152_standardized_10s.csv,0
filtered_220225000_20240530_0122-20240530_0137_standardized_10s.csv,0
filtered_220225000_20240530_0037-20240530_0052_standardized_10s.csv,0
filtered_220225000_20240530_0022-20240530_0037_standardized_10s.csv,0
filtered_220225000_20240529_2352-20240530_0007_standardized_10s.csv,0
filtered_220225000_20240529_2222-20240529_2237_standardized_10s.csv,0
filtered_220225000_20240529_1207-20240529_1222_standardized_10s.csv,0
filtered_220225000_20240529_2007-20240529_2022_standardized_10s.csv,0
filtered_220225000_20240529_1937-20240529_1952_standardized_10s.csv,0
filtered_220225000_20240529_1752-20240529_1807_standardized_10s.csv,0
filtered_220225000_20240529_1637-20240529_1652_standardized_10s.csv,0
filtered_220225000_20240529_1622-20240529_1637_standardized_10s.csv,0
filtered_220225000_20240529_1537-20240529_1552_standardized_10s.csv,0
filtered_220225000_20240529_1522-20240529_1537_standardized_10s.csv,0
filtered_220225000_20240529_1437-20240529_1452_standardized_10s.csv,0
filtered_220225000_20240529_1407-20240529_1422_standardized_10s.csv,0
filtered_220225000_20240529_1352-20240529_1407_standardized_10s.csv,0
filtered_220225000_20240529_1337-20240529_1352_standardized_10s.csv,0
filtered_220225000_20240529_1322-20240529_1337_standardized_10s.csv,0
filtered_220225000_20240529_1307-20240529_1322_standardized_10s.csv,0
filtered_220225000_20240529_1222-20240529_1237_standardized_10s.csv,0
filtered_220225000_20240527_1615-20240527_1630_standardized_10s.csv,0
filtered_220225000_20240527_1600-20240527_1615_standardized_10s.csv,0
filtered_220225000_20240527_1530-20240527_1545_standardized_10s.csv,0
filtered_220225000_20240526_0600-20240526_0615_standardized_10s.csv,0
filtered_220225000_20240526_1530-20240526_1545_standardized_10s.csv,0
filtered_220225000_20240526_1500-20240526_1515_standardized_10s.csv,0
filtered_220225000_20240526_1445-20240526_1500_standardized_10s.csv,0
filtered_220225000_20240526_1430-20240526_1445_standardized_10s.csv,0
filtered_220225000_20240526_1345-20240526_1400_standardized_10s.csv,0
filtered_220225000_20240526_1330-20240526_1345_standardized_10s.csv,0
filtered_220225000_20240526_1130-20240526_1145_standardized_10s.csv,0
filtered_220225000_20240526_1115-20240526_1130_standardized_10s.csv,0
filtered_220225000_20240526_1015-20240526_1030_standardized_10s.csv,0
filtered_220225000_20240526_0945-20240526_1000_standardized_10s.csv,0
filtered_220225000_20240526_0800-20240526_0815_standardized_10s.csv,0
filtered_220225000_20240526_0715-20240526_0730_standardized_10s.csv,0
filtered_220225000_20240526_0700-20240526_0715_standardized_10s.csv,0
filtered_220225000_20240526_0645-20240526_0700_standardized_10s.csv,0
filtered_220225000_20240526_0500-20240526_0515_standardized_10s.csv,0
filtered_220225000_20240526_1715-20240526_1730_standardized_10s.csv,0
filtered_220225000_20240526_0445-20240526_0500_standardized_10s.csv,0
filtered_220225000_20240526_0400-20240526_0415_standardized_10s.csv,0
filtered_220225000_20240526_0345-20240526_0400_standardized_10s.csv,0
filtered_220225000_20240526_0315-20240526_0330_standardized_10s.csv,0
filtered_220225000_20240526_0245-20240526_0300_standardized_10s.csv,0
filtered_220225000_20240526_0230-20240526_0245_standardized_10s.csv,0
filtered_220225000_20240526_0115-20240526_0130_standardized_10s.csv,0
filtered_220225000_20240526_0100-20240526_0115_standardized_10s.csv,0
filtered_220225000_20240526_0030-20240526_0045_standardized_10s.csv,0
filtered_220225000_20240526_0015-20240526_0030_standardized_10s.csv,0
filtered_220225000_20240525_2230-20240525_2245_standardized_10s.csv,0
filtered_220225000_20240525_2145-20240525_2200_standardized_10s.csv,0
filtered_220225000_20240525_2115-20240525_2130_standardized_10s.csv,0
filtered_220225000_20240525_2100-20240525_2115_standardized_10s.csv,0
filtered_220225000_20240526_1645-20240526_1700_standardized_10s.csv,0
filtered_220225000_20240526_1730-20240526_1745_standardized_10s.csv,0
filtered_220225000_20240527_1515-20240527_1530_standardized_10s.csv,0
filtered_220225000_20240527_0200-20240527_0215_standardized_10s.csv,0
filtered_220225000_20240527_1500-20240527_1515_standardized_10s.csv,0
filtered_220225000_20240527_1415-20240527_1430_standardized_10s.csv,0
filtered_220225000_20240527_1345-20240527_1400_standardized_10s.csv,0
filtered_220225000_20240527_1045-20240527_1100_standardized_10s.csv,0
filtered_220225000_20240527_1030-20240527_1045_standardized_10s.csv,0
filtered_220225000_20240527_0845-20240527_0900_standardized_10s.csv,0
filtered_220225000_20240527_0830-20240527_0845_standardized_10s.csv,0
filtered_220225000_20240527_0815-20240527_0830_standardized_10s.csv,0
filtered_220225000_20240527_0745-20240527_0800_standardized_10s.csv,0
filtered_220225000_20240527_0715-20240527_0730_standardized_10s.csv,0
filtered_220225000_20240527_0645-20240527_0700_standardized_10s.csv,0
filtered_220225000_20240527_0615-20240527_0630_standardized_10s.csv,0
filtered_220225000_20240527_0600-20240527_0615_standardized_10s.csv,0
filtered_220225000_20240527_0345-20240527_0400_standardized_10s.csv,0
filtered_220225000_20240527_0145-20240527_0200_standardized_10s.csv,0
filtered_220225000_20240526_1815-20240526_1830_standardized_10s.csv,0
filtered_220225000_20240527_0115-20240527_0130_standardized_10s.csv,0
filtered_220225000_20240527_0045-20240527_0100_standardized_10s.csv,0
filtered_220225000_20240526_2245-20240526_2300_standardized_10s.csv,0
filtered_220225000_20240526_2230-20240526_2245_standardized_10s.csv,0
filtered_220225000_20240526_2215-20240526_2230_standardized_10s.csv,0
filtered_220225000_20240526_2145-20240526_2200_standardized_10s.csv,0
filtered_220225000_20240526_2100-20240526_2115_standardized_10s.csv,0
filtered_220225000_20240526_2045-20240526_2100_standardized_10s.csv,0
filtered_220225000_20240526_2030-20240526_2045_standardized_10s.csv,0
filtered_220225000_20240526_2015-20240526_2030_standardized_10s.csv,0
filtered_220225000_20240526_2000-20240526_2015_standardized_10s.csv,0
filtered_220225000_20240526_1945-20240526_2000_standardized_10s.csv,0
filtered_220225000_20240526_1900-20240526_1915_standardized_10s.csv,0
filtered_220225000_20240526_1830-20240526_1845_standardized_10s.csv,0
filtered_220295000_20240528_0120-20240528_0135_standardized_10s.csv,0
filtered_220295000_20240528_0150-20240528_0205_standardized_10s.csv,0
filtered_220295000_20240528_0205-20240528_0220_standardized_10s.csv,0
filtered_220329000_20240528_1945-20240528_1959_standardized_10s.csv,0
filtered_220329000_20240528_1800-20240528_1814_standardized_10s.csv,0
filtered_220329000_20240528_1815-20240528_1829_standardized_10s.csv,0
filtered_220329000_20240528_1830-20240528_1844_standardized_10s.csv,0
filtered_220329000_20240528_1845-20240528_1859_standardized_10s.csv,0
filtered_220329000_20240528_1900-20240528_1914_standardized_10s.csv,0
filtered_232053671_20240523_1242-20240523_1256_standardized_10s.csv,0
filtered_220329000_20240528_2000-20240528_2014_standardized_10s.csv,0
filtered_220329000_20240528_1115-20240528_1129_standardized_10s.csv,0
filtered_220329000_20240528_2015-20240528_2029_standardized_10s.csv,0
filtered_220329000_20240528_2030-20240528_2044_standardized_10s.csv,0
filtered_220329000_20240528_2045-20240528_2059_standardized_10s.csv,0
filtered_220329000_20240528_2145-20240528_2159_standardized_10s.csv,0
filtered_220329000_20240528_2200-20240528_2214_standardized_10s.csv,0
filtered_220339000_20240523_0108-20240523_0123_standardized_10s.csv,0
filtered_220329000_20240528_1745-20240528_1759_standardized_10s.csv,0
filtered_220329000_20240528_1715-20240528_1729_standardized_10s.csv,0
filtered_220329000_20240528_1700-20240528_1714_standardized_10s.csv,0
filtered_220329000_20240528_1630-20240528_1645_standardized_10s.csv,0
filtered_220329000_20240528_1600-20240528_1614_standardized_10s.csv,0
filtered_220329000_20240528_1545-20240528_1559_standardized_10s.csv,0
filtered_220329000_20240528_1530-20240528_1544_standardized_10s.csv,0
filtered_220329000_20240528_1515-20240528_1529_standardized_10s.csv,0
filtered_220329000_20240528_1500-20240528_1514_standardized_10s.csv,0
filtered_220329000_20240528_1445-20240528_1459_standardized_10s.csv,0
filtered_220329000_20240528_1415-20240528_1429_standardized_10s.csv,0
filtered_220329000_20240528_1400-20240528_1414_standardized_10s.csv,0
filtered_220329000_20240528_1345-20240528_1359_standardized_10s.csv,0
filtered_220329000_20240528_1315-20240528_1329_standardized_10s.csv,0
filtered_220329000_20240528_1300-20240528_1314_standardized_10s.csv,0
filtered_220329000_20240528_1245-20240528_1259_standardized_10s.csv,0
filtered_220329000_20240528_1200-20240528_1214_standardized_10s.csv,0
filtered_220339000_20240523_0138-20240523_0153_standardized_10s.csv,0
filtered_220339000_20240523_0208-20240523_0223_standardized_10s.csv,0
filtered_220339000_20240523_0323-20240523_0338_standardized_10s.csv,0
filtered_220339000_20240523_1538-20240523_1553_standardized_10s.csv,0
filtered_220339000_20240524_0523-20240524_0538_standardized_10s.csv,0
filtered_220339000_20240524_0453-20240524_0508_standardized_10s.csv,0
filtered_220339000_20240524_0238-20240524_0253_standardized_10s.csv,0
filtered_220339000_20240524_0108-20240524_0123_standardized_10s.csv,0
filtered_220339000_20240524_0023-20240524_0038_standardized_10s.csv,0
filtered_220339000_20240523_2223-20240523_2238_standardized_10s.csv,0
filtered_220339000_20240523_1953-20240523_2008_standardized_10s.csv,0
filtered_220339000_20240523_1938-20240523_1953_standardized_10s.csv,0
filtered_220339000_20240523_1908-20240523_1923_standardized_10s.csv,0
filtered_220339000_20240523_1853-20240523_1908_standardized_10s.csv,0
filtered_220339000_20240523_1823-20240523_1838_standardized_10s.csv,0
filtered_220339000_20240523_1753-20240523_1808_standardized_10s.csv,0
filtered_220339000_20240523_1638-20240523_1653_standardized_10s.csv,0
filtered_220339000_20240523_1623-20240523_1638_standardized_10s.csv,0
filtered_220339000_20240523_1523-20240523_1538_standardized_10s.csv,0
filtered_220339000_20240523_0353-20240523_0408_standardized_10s.csv,0
filtered_220339000_20240523_1438-20240523_1453_standardized_10s.csv,0
filtered_220339000_20240523_1408-20240523_1423_standardized_10s.csv,0
filtered_220339000_20240523_1353-20240523_1408_standardized_10s.csv,0
filtered_220339000_20240523_1338-20240523_1353_standardized_10s.csv,0
filtered_220339000_20240523_1153-20240523_1208_standardized_10s.csv,0
filtered_220339000_20240523_1038-20240523_1053_standardized_10s.csv,0
