Timestamp,MMSI,Latitude,Longitude,Navigational status,SOG,COG,Heading,DIR,SPD
2024-11-25 15:31:07,563192100.0,57.653548,10.614,Under way using engine,0.3,232.3,190.0,144.11447220742457,0.6842716195034916
2024-11-25 15:31:17,563192100.0,57.653517,10.614012,Under way using engine,0.3,234.1,190.0,267.27712577957425,0.527540599811921
2024-11-25 15:31:27,563192100.0,57.653513,10.613967,Under way using engine,0.3,235.3,189.0,17.3020429319306,0.325504999198984
2024-11-25 15:31:37,563192100.0,57.653528,10.6139695,Under way using engine,0.25,237.25,188.5,17.302049691841262,0.3255049978668115
2024-11-25 15:31:47,563192100.0,57.653543,10.613972,Under way using engine,0.2,239.2,188.0,266.77652161738604,0.6718187026143313
2024-11-25 15:31:57,563192100.0,57.653537,10.613915,Under way using engine,0.3,241.2,188.0,246.82761428778707,0.3120365631793556
2024-11-25 15:32:07,563192100.0,57.653525,10.6139,Under way using engine,0.2,242.1,187.0,257.4324209888716,0.1758929442613076
2024-11-25 15:32:17,563192100.0,57.65352,10.613888,Under way using engine,0.2,242.6,187.0,273.40215269110143,0.2126043085453402
2024-11-25 15:32:27,563192100.0,57.653522,10.61387,Under way using engine,0.2,244.4,186.0,253.68225874929217,0.4383442615477353
2024-11-25 15:32:37,563192100.0,57.6535075,10.6138435,Under way using engine,0.15,245.35,185.5,253.68225257651278,0.43834434717911713
2024-11-25 15:32:47,563192100.0,57.653493,10.613817,Under way using engine,0.1,246.3,185.0,270.0,0.16190467972011188
2024-11-25 15:32:57,563192100.0,57.653493,10.613803,Under way using engine,0.1,246.3,185.0,257.9200558454834,0.18049011692834308
2024-11-25 15:33:07,563192100.0,57.653488,10.6137905,Under way using engine,0.1,246.3,184.5,257.92005422982896,0.18049013288199378
2024-11-25 15:33:17,563192100.0,57.653483,10.613778,Under way using engine,0.1,246.3,184.0,252.20217172131754,0.08688048180149006
2024-11-25 15:33:27,563192100.0,57.65348,10.613773,Under way using engine,0.1,246.3,183.0,0.0,0.0
2024-11-25 15:33:37,563192100.0,57.65348,10.613773,Under way using engine,0.1,246.3,183.0,257.761691409459,1.6105520107044433
2024-11-25 15:33:47,563192100.0,57.653435,10.613662,Under way using engine,0.0,246.3,182.0,71.01915651787556,0.31636496687954424
2024-11-25 15:33:57,563192100.0,57.65344625,10.6136795,Under way using engine,0.05,241.4,181.75,71.01916197982598,0.31636492672900973
2024-11-25 15:34:07,563192100.0,57.6534575,10.613697,Under way using engine,0.1,236.5,181.5,71.01916744498021,0.31636488660200746
2024-11-25 15:34:17,563192100.0,57.65346875,10.6137145,Under way using engine,0.15,231.6,181.25,71.01917290693274,0.3163648464514778
2024-11-25 15:34:27,563192100.0,57.65348,10.613732,Under way using engine,0.2,226.7,181.0,148.07676198494357,0.3293343934549523
2024-11-25 15:34:37,563192100.0,57.653465,10.613737,Under way using engine,0.2,211.7,181.0,148.0767726013499,0.3293343973778055
2024-11-25 15:34:47,563192100.0,57.65345,10.613742,Under way using engine,0.3,198.4,181.0,153.50805807979157,0.3275018790711365
2024-11-25 15:34:57,563192100.0,57.653435,10.613746,Under way using engine,0.2799999999999999,193.64,181.0,153.50806757322107,0.32750188203914926
2024-11-25 15:35:07,563192100.0,57.65342,10.61375,Under way using engine,0.26,188.88,181.0,153.50807700055861,0.3275018844704989
2024-11-25 15:35:17,563192100.0,57.653405,10.613754,Under way using engine,0.24,184.12,181.0,153.50808646668997,0.3275018874463059
2024-11-25 15:35:27,563192100.0,57.65339,10.613758,Under way using engine,0.22,179.36,181.0,153.50809592129428,0.32750188986986384
2024-11-25 15:35:37,563192100.0,57.653375,10.613762,Under way using engine,0.2,174.6,181.0,95.55625070710835,0.1343557093606216
2024-11-25 15:35:47,563192100.0,57.653373,10.613773,Under way using engine,0.2,172.5,181.0,139.65030344558534,0.2446905360275548
2024-11-25 15:35:57,563192100.0,57.653362,10.613778,Under way using engine,0.22,171.82,181.0,139.6503119921938,0.24469053989829634
2024-11-25 15:36:07,563192100.0,57.653351,10.613783,Under way using engine,0.24,171.14,181.0,139.65032058620977,0.2446905443121243
2024-11-25 15:36:17,563192100.0,57.65334,10.613788,Under way using engine,0.26,170.46,181.0,139.6503291655078,0.2446905484500641
2024-11-25 15:36:27,563192100.0,57.653329,10.613793,Under way using engine,0.28,169.78,181.0,139.6503377031123,0.24469055232515366
2024-11-25 15:36:37,563192100.0,57.653318,10.613798,Under way using engine,0.3,169.1,181.0,131.72450508262023,0.45402048644716336
2024-11-25 15:36:47,563192100.0,57.653298,10.61381,Under way using engine,0.3,168.3,181.0,198.11175910716327,0.4341821298578057
2024-11-25 15:36:57,563192100.0,57.653278,10.6138065,Under way using engine,0.35,169.7,181.0,198.1117497686316,0.4341821319358795
2024-11-25 15:37:07,563192100.0,57.653258,10.613803,Under way using engine,0.4,171.1,181.0,132.9214060410735,0.5503104134581991
2024-11-25 15:37:17,563192100.0,57.653233666666665,10.613817,Under way using engine,0.4333333333333333,172.4,181.0,132.92142519831134,0.5503104454065767
2024-11-25 15:37:27,563192100.0,57.653209333333336,10.613831,Under way using engine,0.4666666666666667,173.7,181.0,132.92144435553206,0.5503104773549653
2024-11-25 15:37:37,563192100.0,57.653185,10.613845,Under way using engine,0.5,175.0,181.0,135.72125972303058,0.516141632576182
2024-11-25 15:37:47,563192100.0,57.653162,10.613857,Under way using engine,0.5,174.5,181.0,133.50922071931802,0.6208411851700844
2024-11-25 15:37:57,563192100.0,57.6531345,10.6138725,Under way using engine,0.5,174.4,181.0,133.50924241123977,0.6208412246617385
2024-11-25 15:38:07,563192100.0,57.653107,10.613888,Under way using engine,0.5,174.3,181.0,142.8486236694609,0.5455576662181689
2024-11-25 15:38:17,563192100.0,57.65308233333333,10.613898,Under way using engine,0.4666666666666667,173.20000000000002,180.66666666666663,142.8486424074094,0.5455576826101844
2024-11-25 15:38:27,563192100.0,57.65305766666667,10.613908,Under way using engine,0.4333333333333333,172.1,180.33333333333331,142.84866116939975,0.5455576995435767
2024-11-25 15:38:37,563192100.0,57.653033,10.613918,Under way using engine,0.4,171.0,180.0,138.33090308214764,0.46840681142053636
2024-11-25 15:38:47,563192100.0,57.653012,10.613928,Under way using engine,0.4,169.9,180.0,170.35701872409493,0.5951032915265382
2024-11-25 15:38:57,563192100.0,57.6529845,10.6139305,Under way using engine,0.4,168.95,180.0,170.35702591124686,0.5951032928639163
2024-11-25 15:39:07,563192100.0,57.652957,10.613933,Under way using engine,0.4,168.0,180.0,146.27692951067309,0.3080791208016036
2024-11-25 15:39:17,563192100.0,57.652943,10.613938,Under way using engine,0.4,167.4,180.0,146.2769396772726,0.3080791247257005
2024-11-25 15:39:27,563192100.0,57.652929,10.613943,Under way using engine,0.4,166.79999999999998,180.0,146.27694992560845,0.30807912917618707
2024-11-25 15:39:37,563192100.0,57.652915,10.613948,Under way using engine,0.4,166.2,180.0,180.0,0.38906218543581117
2024-11-25 15:39:47,563192100.0,57.652897,10.613948,Under way using engine,0.3,164.0,180.0,106.86695564460183,0.2526797021579927
2024-11-25 15:39:57,563192100.0,57.6528885,10.613963,Under way using engine,0.3,163.2,180.0,106.86695934912655,0.2526797298425112
2024-11-25 15:40:07,563192100.0,57.65288,10.613978,Under way using engine,0.3,162.4,180.0,122.85223389002499,0.8275183987176233
2024-11-25 15:40:17,563192100.0,57.652845,10.614007,Under way using engine,0.3,161.6,180.0,117.59179133915188,0.34503094804311685
2024-11-25 15:40:27,563192100.0,57.652831,10.614021333333334,Under way using engine,0.2666666666666666,159.66666666666666,180.0,117.5918004106914,0.3450309787770005
2024-11-25 15:40:37,563192100.0,57.652817,10.614035666666668,Under way using engine,0.2333333333333333,157.73333333333335,180.0,117.59180946346464,0.3450310092608814
2024-11-25 15:40:47,563192100.0,57.652803,10.61405,Under way using engine,0.2,155.8,180.0,104.58998649448847,0.289165631023575
2024-11-25 15:40:57,563192100.0,57.652794,10.6140685,Under way using engine,0.2,153.3,180.0,104.58998997726712,0.2891656704837503
2024-11-25 15:41:07,563192100.0,57.652785,10.614087,Under way using engine,0.2,150.8,180.0,105.92659233165466,0.24493448940334253
2024-11-25 15:41:17,563192100.0,57.652777,10.614102,Under way using engine,0.2,145.7,180.0,104.65894945576889,0.23498340888337563
2024-11-25 15:41:27,563192100.0,57.65276966666666,10.614117,Under way using engine,0.2,142.1,180.0,104.65895226630067,0.23498343457854673
2024-11-25 15:41:37,563192100.0,57.652762333333335,10.614132,Under way using engine,0.2,138.5,180.0,104.65895509819347,0.23498346048636215
2024-11-25 15:41:47,563192100.0,57.652755,10.614147,Under way using engine,0.2,134.9,180.0,96.10796845750656,0.24692789923649944
2024-11-25 15:41:57,563192100.0,57.652751,10.614167,Under way using engine,0.2,130.5,180.0,96.10796912619361,0.2469279231017057
2024-11-25 15:42:07,563192100.0,57.652747,10.614187,Under way using engine,0.2,126.1,180.0,96.10796977415475,0.2469279469223106
