Timestamp,MMSI,Latitude,Longitude,Navigational status,SOG,COG,Heading,DIR,SPD
2024-05-22 19:56:33,255769000.0,57.658483,10.76314,Under way using engine,10.1,187.5,184.0,205.10097307259215,8.963068027875105
2024-05-22 19:56:43,255769000.0,57.658072,10.763037,Under way using engine,10.1,187.3,184.0,201.80827727738367,10.518947150101837
2024-05-22 19:56:53,255769000.0,57.6575885,10.7629335,Under way using engine,10.1,186.85,183.5,201.8080139126784,10.518948965054664
2024-05-22 19:57:03,255769000.0,57.657105,10.76283,Under way using engine,10.1,186.4,183.0,198.25152967907863,10.131629174030937
2024-05-22 19:57:13,255769000.0,57.65663833333333,10.762747666666666,Under way using engine,10.1,186.2,183.0,198.25131048540996,10.131630324505695
2024-05-22 19:57:23,255769000.0,57.656171666666665,10.762665333333333,Under way using engine,10.1,186.0,183.0,198.25109129716364,10.13163147526123
2024-05-22 19:57:33,255769000.0,57.655705,10.762583,Under way using engine,10.1,185.8,183.0,199.59697218527631,9.125133677942918
2024-05-22 19:57:43,255769000.0,57.655285,10.762503,Under way using engine,10.1,185.6,183.0,197.61858088474264,10.60225120789728
2024-05-22 19:57:53,255769000.0,57.6547965,10.76242,Under way using engine,10.1,185.5,183.0,197.6183583563794,10.602252377763321
2024-05-22 19:58:03,255769000.0,57.654308,10.762337,Under way using engine,10.1,185.4,183.0,199.64480968001803,10.124836681791402
2024-05-22 19:58:13,255769000.0,57.653842,10.762248,Under way using engine,10.1,185.56666666666663,183.33333333333331,199.64457670305762,10.124838025476878
2024-05-22 19:58:23,255769000.0,57.653376,10.762159,Under way using engine,10.1,185.73333333333332,183.66666666666663,199.64434373308205,10.124839369451678
2024-05-22 19:58:33,255769000.0,57.65291,10.76207,Under way using engine,10.1,185.9,184.0,201.12695992928678,10.09758376287428
2024-05-22 19:58:43,255769000.0,57.652445666666665,10.761974,Under way using engine,10.133333333333333,186.03333333333333,184.0,201.12671343774795,10.09758532489344
2024-05-22 19:58:53,255769000.0,57.65198133333333,10.761878,Under way using engine,10.166666666666666,186.16666666666669,184.0,201.12646695179686,10.097586887193602
2024-05-22 19:59:03,255769000.0,57.651517,10.761782,Under way using engine,10.2,186.3,184.0,199.20565241856968,9.789288710817807
2024-05-22 19:59:13,255769000.0,57.65106633333333,10.761698,Under way using engine,10.2,186.23333333333332,184.0,199.2054313801849,9.789289908123425
2024-05-22 19:59:23,255769000.0,57.65061566666667,10.761614,Under way using engine,10.2,186.16666666666663,184.0,199.2052103467863,9.789291105432325
2024-05-22 19:59:33,255769000.0,57.650165,10.76153,Under way using engine,10.2,186.1,184.0,200.5330952157308,10.485202663903475
2024-05-22 19:59:43,255769000.0,57.64968266666667,10.761433333333336,Under way using engine,10.166666666666666,185.96666666666667,184.0,200.53284509315367,10.48520424834327
2024-05-22 19:59:53,255769000.0,57.64920033333333,10.761336666666669,Under way using engine,10.133333333333333,185.8333333333333,184.0,200.53259497761792,10.4852058325181
2024-05-22 20:00:03,255769000.0,57.648718,10.76124,Under way using engine,10.1,185.7,184.0,200.21556714728516,9.81669990756178
2024-05-22 20:00:13,255769000.0,57.64826633333333,10.761151,Under way using engine,10.133333333333333,185.96666666666667,184.33333333333331,200.21533593396128,9.816701250376042
2024-05-22 20:00:23,255769000.0,57.64781466666667,10.761062,Under way using engine,10.166666666666666,186.2333333333333,184.66666666666663,200.2151047254302,9.816702594297862
2024-05-22 20:00:33,255769000.0,57.647363,10.760973,Under way using engine,10.2,186.5,185.0,207.04281378936687,10.528944713180596
2024-05-22 20:00:43,255769000.0,57.646881,10.760841333333332,Under way using engine,10.2,186.86666666666667,185.0,207.0425056705111,10.528947638563235
2024-05-22 20:00:53,255769000.0,57.646399,10.760709666666669,Under way using engine,10.2,187.2333333333333,185.0,207.04219756259147,10.528950563994927
2024-05-22 20:01:03,255769000.0,57.645917,10.760578,Under way using engine,10.2,187.6,185.0,201.63535204270127,9.223514215020108
2024-05-22 20:01:13,255769000.0,57.645493,10.760488,Under way using engine,10.2,187.5,184.0,202.18944102364802,10.119115232366767
2024-05-22 20:01:23,255769000.0,57.645028,10.7603865,Under way using engine,10.2,187.2,184.0,202.18918434595867,10.119116977214498
2024-05-22 20:01:33,255769000.0,57.644563,10.760285,Under way using engine,10.2,186.9,184.0,203.148612809209,10.53233122629243
2024-05-22 20:01:43,255769000.0,57.64407933333333,10.760174333333334,Under way using engine,10.2,186.9,184.0,203.14833685567737,10.53233329897251
2024-05-22 20:01:53,255769000.0,57.64359566666667,10.760063666666666,Under way using engine,10.2,186.9,184.0,203.14806090790694,10.532335372485324
2024-05-22 20:02:03,255769000.0,57.643112,10.759953,Under way using engine,10.2,186.9,184.0,204.26159207451562,9.306012436970118
2024-05-22 20:02:13,255769000.0,57.642685,10.75985,Under way using engine,10.2,186.8,184.0,202.08912614975688,10.11845625088547
2024-05-22 20:02:23,255769000.0,57.64222,10.759749,Under way using engine,10.2,186.8,184.5,202.0888704199431,10.11845797905216
2024-05-22 20:02:33,255769000.0,57.641755,10.759648,Under way using engine,10.2,186.8,185.0,204.67199114158177,10.079276470367947
2024-05-22 20:02:43,255769000.0,57.64129266666667,10.759534333333333,Under way using engine,10.2,187.06666666666663,185.0,204.6717143608625,10.079278655396452
2024-05-22 20:02:53,255769000.0,57.64083033333333,10.759420666666667,Under way using engine,10.2,187.33333333333331,185.0,204.67143758917373,10.07928083962323
2024-05-22 20:03:03,255769000.0,57.640368,10.759307,Under way using engine,10.2,187.6,185.0,204.4706531236413,10.201229061290794
2024-05-22 20:03:13,255769000.0,57.6399,10.759193,Under way using engine,10.2,187.6,185.0,204.47700954982335,11.182176532054044
2024-05-22 20:03:23,255769000.0,57.639387,10.759068,Under way using engine,10.2,187.6,185.0,203.70484314577197,9.084303178117631
2024-05-22 20:03:33,255769000.0,57.63897,10.75897,Under way using engine,10.2,187.4,185.0,204.6090293249736,10.136939620974006
2024-05-22 20:03:43,255769000.0,57.638505,10.758856,Under way using engine,10.2,187.36666666666667,185.0,204.60875150353579,10.136941819036174
2024-05-22 20:03:53,255769000.0,57.63804,10.758742,Under way using engine,10.2,187.33333333333331,185.0,204.60847369060767,10.136944016846853
2024-05-22 20:04:03,255769000.0,57.637575,10.758628,Under way using engine,10.2,187.3,185.0,205.82931166632667,10.190619151559403
2024-05-22 20:04:13,255769000.0,57.637108,10.758507,Under way using engine,10.2,187.5,186.0,206.8480721415949,11.204291667132278
2024-05-22 20:04:23,255769000.0,57.636595,10.758368,Under way using engine,10.2,187.9,186.0,207.8625256825457,9.116088275849894
2024-05-22 20:04:33,255769000.0,57.636178,10.75825,Under way using engine,10.2,188.2,186.0,206.87837208964325,11.270130791182728
2024-05-22 20:04:43,255769000.0,57.635662,10.75811,Under way using engine,10.2,188.4,185.0,206.7628525793487,9.707481068226324
2024-05-22 20:04:53,255769000.0,57.6352175,10.75799,Under way using engine,10.2,188.25,185.0,206.76257058432367,9.707483499479306
2024-05-22 20:05:03,255769000.0,57.634773,10.75787,Under way using engine,10.2,188.1,185.0,208.21846812918287,10.125173722886192
2024-05-22 20:05:13,255769000.0,57.63431,10.757737,Under way using engine,10.2,188.0,185.0,204.99035837910213,11.273977236236355
2024-05-22 20:05:23,255769000.0,57.633793,10.757608,Under way using engine,10.2,188.1,185.0,204.82030346216976,10.171377107120428
2024-05-22 20:05:33,255769000.0,57.6333265,10.7574925,Under way using engine,10.2,188.05,185.0,204.8200230356559,10.171379362934132
2024-05-22 20:05:43,255769000.0,57.63286,10.757377,Under way using engine,10.2,188.0,185.0,204.78470022940567,9.702335394384908
2024-05-22 20:05:53,255769000.0,57.632415,10.757267,Under way using engine,10.2,187.95,185.0,204.784433020786,9.702337440295352
2024-05-22 20:06:03,255769000.0,57.63197,10.757157,Under way using engine,10.2,187.9,185.0,205.54887699960491,10.144664122311964
2024-05-22 20:06:13,255769000.0,57.631505,10.757038,Under way using engine,10.2,187.8,185.0,205.7190850070237,11.084345444334597
2024-05-22 20:06:23,255769000.0,57.630997,10.756907,Under way using engine,10.2,187.7,185.0,204.04374116427587,10.263359584023895
2024-05-22 20:06:33,255769000.0,57.630526,10.7567945,Under way using engine,10.2,187.7,185.0,204.04346468832415,10.26336172582958
2024-05-22 20:06:43,255769000.0,57.630055,10.756682,Under way using engine,10.2,187.7,185.0,205.30271418998103,9.651862197121961
2024-05-22 20:06:53,255769000.0,57.6296125,10.75657,Under way using engine,10.2,187.65,185.0,205.30244446129592,9.65186431732182
