Timestamp,MMSI,Latitude,Longitude,Navigational status,SOG,COG,Heading,DIR,SPD
2024-11-26 08:22:48,219019067.0,57.675892,10.638107,Under way using engine,0.6,303.4,224.0,,
2024-11-26 08:22:58,219019067.0,57.6758975,10.638077,Under way using engine,0.55,291.0,223.5,275.59880412800845,0.3665382382941756
2024-11-26 08:23:08,219019067.0,57.675903,10.638047,Under way using engine,0.5,278.6,223.0,275.59880328433485,0.36653818852042597
2024-11-26 08:23:18,219019067.0,57.6759125,10.638027,Under way using engine,0.4,296.05,222.0,284.2509970047007,0.309182702049914
2024-11-26 08:23:28,219019067.0,57.675922,10.638007,Under way using engine,0.3,313.5,221.0,284.25099340641816,0.30918265655723975
2024-11-26 08:23:38,219019067.0,57.67594,10.637965,Under way using engine,0.4,318.6,220.0,282.9070624573666,0.6220898641653576
2024-11-26 08:23:48,219019067.0,57.675947,10.637952,Under way using engine,0.2,288.1,220.0,286.062128735587,0.2132286422457946
2024-11-26 08:23:58,219019067.0,57.675966,10.637917,Under way using engine,0.35,300.4,217.5,286.18640227600525,0.5764413402868224
2024-11-26 08:24:08,219019067.0,57.675985,10.637882,Under way using engine,0.5,312.7,215.0,286.1863942380503,0.5764411915102735
2024-11-26 08:24:18,219019067.0,57.675994,10.6378645,Under way using engine,0.4,299.65,212.5,285.37582108054903,0.28062355163057656
2024-11-26 08:24:28,219019067.0,57.676003,10.637847,Under way using engine,0.3,286.6,210.0,285.3758174468748,0.28062351541675484
2024-11-26 08:24:38,219019067.0,57.676007,10.637842,Under way using engine,0.1,120.5,210.0,293.15954550250245,0.1039922801523176
2024-11-26 08:24:48,219019067.0,57.676,10.63785,Under way using engine,0.1,195.0,210.0,115.07339066729259,0.17731625253721647
2024-11-26 08:24:58,219019067.0,57.67599675,10.6378325,Under way using engine,0.125,203.1,207.5,264.3289711955106,0.2141072168178205
2024-11-26 08:25:08,219019067.0,57.6759935,10.637815,Under way using engine,0.15,211.2,205.0,264.32897066788354,0.2141072340180272
2024-11-26 08:25:18,219019067.0,57.67599025,10.6377975,Under way using engine,0.175,219.3,202.5,264.32897018538995,0.21410725107251558
2024-11-26 08:25:28,219019067.0,57.675987,10.63778,Under way using engine,0.2,227.4,200.0,264.32896965776297,0.21410726827272145
2024-11-26 08:25:38,219019067.0,57.675975,10.637788,Under way using engine,0.3,141.5,198.0,128.7317039262693,0.27536169382945447
2024-11-26 08:25:48,219019067.0,57.675958,10.637788,Under way using engine,0.2,130.0,197.0,180.0,0.3674476197615896
2024-11-26 08:25:58,219019067.0,57.675948000000005,10.637779,Under way using engine,0.25,176.5,196.0,239.2846505298032,0.23987186743508762
2024-11-26 08:26:08,219019067.0,57.675938,10.63777,Under way using engine,0.3,223.0,195.0,239.28464356250504,0.23987188013220834
2024-11-26 08:26:18,219019067.0,57.6759225,10.6377815,Under way using engine,0.3,216.7,195.0,125.7800124990896,0.3604269279713423
2024-11-26 08:26:28,219019067.0,57.675907,10.637793,Under way using engine,0.3,210.4,195.0,125.78002409205385,0.36042694867679
2024-11-26 08:26:38,219019067.0,57.675893,10.637833,Under way using engine,0.4,123.2,194.0,100.60015669385484,0.5525301831761281
2024-11-26 08:26:48,219019067.0,57.675878,10.637867,Under way using engine,0.5,170.1,193.0,103.27344210136226,0.5094416462723764
2024-11-26 08:26:58,219019067.0,57.675864,10.637911,Under way using engine,0.6,138.95,191.5,99.65553212558763,0.5917527489125154
2024-11-26 08:27:08,219019067.0,57.67585,10.637955,Under way using engine,0.7,107.8,190.0,99.65553577568119,0.5917529175108409
