Timestamp,Navigational status,SOG,COG,Heading
2024-05-27 14:01:27,Engaged in fishing,2.6,0.0,9.899999999999977
2024-05-27 14:02:27,Engaged in fishing,2.5,0.10000000000002274,9.899999999999977
2024-05-27 14:03:27,Engaged in fishing,2.5,359.6,9.899999999999977
2024-05-27 14:04:27,Engaged in fishing,2.5,359.4,9.899999999999977
2024-05-27 14:05:27,Engaged in fishing,2.5,357.9,8.899999999999977
2024-05-27 14:06:27,Engaged in fishing,2.5,359.0,9.899999999999977
2024-05-27 14:07:27,Engaged in fishing,2.4,357.8,8.899999999999977
2024-05-27 14:08:27,Engaged in fishing,2.5,358.8,8.899999999999977
2024-05-27 14:09:27,Engaged in fishing,2.4,358.70000000000005,7.899999999999977
2024-05-27 14:10:27,Engaged in fishing,2.5,359.20000000000005,7.899999999999977
2024-05-27 14:11:27,Engaged in fishing,2.6,359.8,8.899999999999977
2024-05-27 14:12:27,Engaged in fishing,2.6,0.6000000000000227,9.899999999999977
2024-05-27 14:13:27,Engaged in fishing,2.5,358.6,9.899999999999977
2024-05-27 14:14:27,Engaged in fishing,2.4,359.4,8.899999999999977
2024-05-27 14:15:27,Engaged in fishing,2.5,357.8,9.899999999999977
2024-05-27 14:16:27,Engaged in fishing,2.4,355.70000000000005,7.899999999999977
2024-05-27 14:17:27,Engaged in fishing,2.4,0.0,14.899999999999977
2024-05-27 14:18:27,Engaged in fishing,2.4,7.2000000000000455,18.899999999999977
2024-05-27 14:19:27,Engaged in fishing,2.4,8.0,17.899999999999977
2024-05-27 14:20:27,Engaged in fishing,2.4,9.800000000000011,17.899999999999977
2024-05-27 14:21:27,Engaged in fishing,2.4,9.399999999999977,16.899999999999977
2024-05-27 14:22:27,Engaged in fishing,2.4,11.300000000000011,18.899999999999977
2024-05-27 14:23:27,Engaged in fishing,2.4,12.200000000000045,18.899999999999977
2024-05-27 14:24:27,Engaged in fishing,2.4,11.639999999999986,18.5
2024-05-27 14:25:27,Engaged in fishing,2.4,11.080000000000041,18.100000000000023
2024-05-27 14:26:27,Engaged in fishing,2.4,10.519999999999982,17.700000000000045
2024-05-27 14:27:27,Engaged in fishing,2.4,9.960000000000036,17.30000000000001
2024-05-27 14:28:27,Engaged in fishing,2.4,9.399999999999977,16.899999999999977
2024-05-27 14:29:27,Engaged in fishing,2.4,11.100000000000023,18.899999999999977
2024-05-27 14:30:27,Engaged in fishing,2.4,9.899999999999977,17.899999999999977
2024-05-27 14:31:27,Engaged in fishing,2.4,11.300000000000011,17.899999999999977
2024-05-27 14:32:27,Engaged in fishing,2.4,6.800000000000011,12.899999999999977
