# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 06:53:19,Class A,219029563,54.518363,13.702218,Under way using engine,0.0,18.3,44.9,42.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:05:36,Class A,219029563,54.568422,13.768568,Under way using engine,0.0,18.9,32.9,31.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:05:42,Class A,219029563,54.568935,13.76915,Under way using engine,0.0,18.9,33.3,31.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:05:49,Class A,219029563,54.569373,13.769648,Under way using engine,,18.9,33.2,29.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:10:02,Class A,219029563,54.587788,13.790473,Under way using engine,,18.5,32.7,31.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:10:16,Class A,219029563,54.588762,13.79165,Under way using engine,,18.5,34.8,31.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:10:17,Class A,219029563,54.588762,13.79165,Under way using engine,,18.5,35.3,30.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:10:20,Class A,219029563,54.588978,13.79189,Under way using engine,,18.5,33.8,29.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:10:32,Class A,219029563,54.589915,13.792942,Under way using engine,,18.5,33.1,32.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:10:45,Class A,219029563,54.590853,13.794025,Under way using engine,,18.9,33.2,28.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:10:53,Class A,219029563,54.591453,13.794627,Under way using engine,,18.7,30.9,30.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:10:54,Class A,219029563,54.591523,13.794707,Under way using engine,,18.6,31.7,30.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:10:59,Class A,219029563,54.591882,13.795102,Under way using engine,,18.4,32.4,32.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:11:07,Class A,219029563,54.59244,13.79576,Under way using engine,0.0,18.5,34.3,33.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:11:18,Class A,219029563,54.593235,13.79669,Under way using engine,,18.8,34.1,28.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:11:24,Class A,219029563,54.593682,13.797148,Under way using engine,0.0,18.6,31.6,28.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:11:36,Class A,219029563,54.594553,13.798087,Under way using engine,,18.3,32.6,33.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:12:02,Class A,219029563,54.596385,13.800293,Under way using engine,,18.7,32.3,28.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:12:07,Class A,219029563,54.596682,13.800597,Under way using engine,,18.6,31.5,30.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:12:23,Class A,219029563,54.597925,13.801918,Under way using engine,,18.5,31.9,30.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:12:52,Class A,219029563,54.599943,13.804338,Under way using engine,,18.5,35.0,31.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:13:28,Class A,219029563,54.60261,13.807315,Under way using engine,,19.0,32.9,31.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:13:55,Class A,219029563,54.604495,13.8097,Under way using engine,0.0,18.7,36.1,33.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:14:22,Class A,219029563,54.606405,13.811773,Under way using engine,,18.6,31.2,29.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:14:36,Class A,219029563,54.607512,13.812993,Under way using engine,,18.9,32.7,31.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:14:37,Class A,219029563,54.607512,13.812993,Under way using engine,,18.9,32.7,31.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:14:37,Class A,219029563,54.607585,13.813078,Under way using engine,,18.9,32.7,31.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:14:39,Class A,219029563,54.607732,13.813252,Under way using engine,,19.0,33.0,31.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:14:42,Class A,219029563,54.607952,13.813508,Under way using engine,0.0,19.1,33.5,31.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:14:49,Class A,219029563,54.608463,13.81411,Under way using engine,0.0,19.1,33.8,31.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:14:55,Class A,219029563,54.608895,13.814623,Under way using engine,0.0,19.0,34.3,30.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
