# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:02:20,Class A,219001771,56.410082,10.924178,Moored,0.0,0.0,315.2,260.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:03:14,Class A,219001771,56.410082,10.924178,Moored,0.0,0.0,315.2,260.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:05:19,Class A,219001771,56.410095,10.924192,Moored,0.0,0.0,282.2,259.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:08:21,Class A,219001771,56.410097,10.924178,Moored,0.0,0.0,232.7,260.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:09:15,Class A,219001771,56.410097,10.924178,Moored,0.0,0.0,232.7,260.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:11:21,Class A,219001771,56.410092,10.924187,Moored,0.0,0.0,208.1,259.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:14:23,Class A,219001771,56.410075,10.924187,Moored,0.0,0.0,243.4,259.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:15:14,Class A,219001771,56.410075,10.924187,Moored,0.0,0.0,243.4,259.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:17:22,Class A,219001771,56.410088,10.924175,Moored,0.0,0.0,299.7,259.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:20:23,Class A,219001771,56.41007,10.92419,Moored,0.0,0.0,296.2,260.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:21:14,Class A,219001771,56.41007,10.92419,Moored,0.0,0.0,296.2,260.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:23:14,Class A,219001771,56.410083,10.92419,Moored,0.0,0.0,230.4,259.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:26:23,Class A,219001771,56.410093,10.924182,Moored,0.0,0.0,267.1,260.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:27:15,Class A,219001771,56.410093,10.924182,Moored,0.0,0.0,267.1,260.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:29:14,Class A,219001771,56.410085,10.924192,Moored,0.0,0.0,301.5,260.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:32:23,Class A,219001771,56.410073,10.924167,Moored,0.0,0.0,338.6,259.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:33:14,Class A,219001771,56.410073,10.924167,Moored,0.0,0.0,338.6,259.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:35:16,Class A,219001771,56.410075,10.924175,Moored,0.0,0.0,287.1,259.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:38:14,Class A,219001771,56.410068,10.924142,Moored,0.0,0.0,340.1,259.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:39:15,Class A,219001771,56.410068,10.924142,Moored,0.0,0.0,340.1,259.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:41:18,Class A,219001771,56.410053,10.924147,Moored,0.0,0.0,298.8,259.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:44:18,Class A,219001771,56.410075,10.924177,Moored,0.0,0.0,341.1,258.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:45:14,Class A,219001771,56.410075,10.924177,Moored,0.0,0.0,341.1,258.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:47:16,Class A,219001771,56.410057,10.924173,Moored,0.0,0.0,272.7,259.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:50:20,Class A,219001771,56.410075,10.924173,Moored,0.0,0.0,256.2,258.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:51:14,Class A,219001771,56.410075,10.924173,Moored,0.0,0.0,256.2,258.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:53:17,Class A,219001771,56.410075,10.924163,Moored,0.0,0.0,305.2,259.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:56:21,Class A,219001771,56.41011,10.92418,Moored,0.0,0.0,325.1,258.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:57:15,Class A,219001771,56.41011,10.92418,Moored,0.0,0.0,325.1,258.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 00:59:16,Class A,219001771,56.410077,10.924177,Moored,0.0,0.0,281.5,258.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 01:02:21,Class A,219001771,56.410082,10.924185,Moored,0.0,0.0,270.8,258.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 01:03:15,Class A,219001771,56.410082,10.924185,Moored,0.0,0.0,270.8,258.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 01:05:16,Class A,219001771,56.41007,10.924152,Moored,0.0,0.0,249.5,259.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 01:08:20,Class A,219001771,56.410075,10.92416,Moored,0.0,0.0,313.2,259.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 01:09:14,Class A,219001771,56.410075,10.92416,Moored,0.0,0.0,313.2,259.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 01:11:20,Class A,219001771,56.410075,10.924167,Moored,0.0,0.0,303.2,259.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 01:14:20,Class A,219001771,56.41007,10.924162,Moored,0.0,0.0,215.6,259.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
26/11/2024 01:15:14,Class A,219001771,56.41007,10.924162,Moored,0.0,0.0,215.6,259.0,9657569,OZAD2,DJURS WIND,HSC,,5.0,25.0,GPS,2.0,GRENAA><ANH-WINDFARM,22/11/2024 07:15:00,AIS,6.0,19.0,1.0,4.0
