# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:00:32,Class A,219005059,55.67539,11.100353,Moored,0.0,0.0,250.4,14.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:02:38,Class A,219005059,55.67539,11.100353,Moored,0.0,0.0,250.4,14.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 00:05:35,Class A,219005059,55.675357,11.1004,Moored,0.0,0.0,283.3,15.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 00:06:29,Class A,219005059,55.675383,11.100402,Moored,0.0,0.0,280.6,14.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 00:08:38,Class A,219005059,55.675383,11.100402,Moored,0.0,0.0,280.6,14.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 00:11:20,Class A,219005059,55.675383,11.100368,Moored,0.0,0.0,229.7,14.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 00:12:19,Class A,219005059,55.675383,11.100362,Moored,0.0,0.0,245.4,14.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 00:14:37,Class A,219005059,55.675383,11.100362,Moored,0.0,0.0,245.4,14.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 00:17:30,Class A,219005059,55.675367,11.100418,Moored,0.0,0.0,250.2,14.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 00:18:32,Class A,219005059,55.67539,11.1004,Moored,0.0,0.0,241.0,14.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 00:23:30,Class A,219005059,55.675373,11.100358,Moored,0.0,0.0,264.6,14.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 00:26:37,Class A,219005059,55.675373,11.100358,Moored,0.0,0.0,264.6,14.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 00:29:30,Class A,219005059,55.67539,11.100407,Moored,0.0,0.0,285.7,14.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 00:32:38,Class A,219005059,55.67539,11.100407,Moored,0.0,0.0,285.7,14.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 00:35:27,Class A,219005059,55.675383,11.100402,Moored,0.0,0.0,291.9,14.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 00:36:31,Class A,219005059,55.67539,11.100392,Moored,0.0,0.0,260.0,15.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 00:38:38,Class A,219005059,55.67539,11.100392,Moored,0.0,0.0,260.0,15.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 00:41:31,Class A,219005059,55.675383,11.100383,Moored,0.0,0.0,270.2,14.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 00:42:17,Class A,219005059,55.67539,11.100388,Moored,0.0,0.0,310.9,14.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 00:47:34,Class A,219005059,55.675383,11.100362,Moored,0.0,0.0,259.5,14.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 00:53:23,Class A,219005059,55.675373,11.100392,Moored,0.0,0.0,258.8,15.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 00:59:18,Class A,219005059,55.675373,11.100353,Moored,0.0,0.0,263.4,14.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 01:00:19,Class A,219005059,55.675373,11.10036,Moored,0.0,0.0,277.5,15.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 01:02:38,Class A,219005059,55.675373,11.10036,Moored,0.0,0.0,277.5,15.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 01:06:24,Class A,219005059,55.675373,11.100368,Moored,0.0,0.0,276.1,15.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 01:08:38,Class A,219005059,55.675373,11.100368,Moored,0.0,0.0,276.1,15.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 01:11:30,Class A,219005059,55.675357,11.100358,Moored,0.0,0.0,255.8,14.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 01:14:38,Class A,219005059,55.675357,11.100358,Moored,0.0,0.0,255.8,14.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 01:18:18,Class A,219005059,55.675383,11.100365,Moored,0.0,0.0,274.0,14.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 01:20:37,Class A,219005059,55.675383,11.100365,Moored,0.0,0.0,274.0,14.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
26/11/2024 01:23:35,Class A,219005059,55.675383,11.100372,Moored,0.0,0.0,320.6,14.0,8985933,OUJC2,MARCOS,Dredging,,12.0,40.0,GPS,2.2,KALUNDBORG,05/11/2024 06:00:00,AIS,34.0,6.0,6.0,6.0
