# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:02:52,Class A,244267000,55.242742,11.027198,At anchor,0.0,0.1,81.3,212.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:11:53,Class A,244267000,55.24274,11.027192,At anchor,0.0,0.1,274.8,213.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:14:51,Class A,244267000,55.24277,11.02709,At anchor,-2.2,0.1,301.3,209.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:14:51,Class A,244267000,55.24277,11.02709,At anchor,-2.2,0.1,301.3,209.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:16:58,Class A,244267000,55.24277,11.02709,At anchor,-2.2,0.1,301.3,209.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:16:58,Class A,244267000,55.24277,11.02709,At anchor,-2.2,0.1,301.3,209.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:16:58,Class A,244267000,55.24277,11.02709,At anchor,-2.2,0.1,301.3,209.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:17:53,Class A,244267000,55.24277,11.027105,At anchor,1.1,0.1,108.9,208.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:17:53,Class A,244267000,55.24277,11.027105,At anchor,1.1,0.1,108.9,208.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:20:52,Class A,244267000,55.242757,11.027152,At anchor,1.1,0.1,264.6,210.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:20:52,Class A,244267000,55.242757,11.027152,At anchor,1.1,0.1,264.6,210.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:20:52,Class A,244267000,55.242757,11.027152,At anchor,1.1,0.1,264.6,210.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:20:52,Class A,244267000,55.242757,11.027152,At anchor,1.1,0.1,264.6,210.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:22:58,Class A,244267000,55.242757,11.027152,At anchor,1.1,0.1,264.6,210.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:22:58,Class A,244267000,55.242757,11.027152,At anchor,1.1,0.1,264.6,210.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:22:58,Class A,244267000,55.242757,11.027152,At anchor,1.1,0.1,264.6,210.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:23:52,Class A,244267000,55.242773,11.027038,At anchor,-2.2,0.2,293.0,209.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:26:51,Class A,244267000,55.242798,11.026992,At anchor,0.0,0.1,60.2,202.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:28:58,Class A,244267000,55.242798,11.026992,At anchor,0.0,0.1,60.2,202.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:29:51,Class A,244267000,55.242758,11.027118,At anchor,2.2,0.0,220.2,210.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:32:53,Class A,244267000,55.242782,11.027008,At anchor,-3.6,0.1,284.7,206.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:32:53,Class A,244267000,55.242782,11.027008,At anchor,-3.6,0.1,284.7,206.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:32:53,Class A,244267000,55.242782,11.027008,At anchor,-3.6,0.1,284.7,206.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:35:00,Class A,244267000,55.242782,11.027008,At anchor,-3.6,0.1,284.7,206.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:35:00,Class A,244267000,55.242782,11.027008,At anchor,-3.6,0.1,284.7,206.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:35:00,Class A,244267000,55.242782,11.027008,At anchor,-3.6,0.1,284.7,206.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:35:00,Class A,244267000,55.242782,11.027008,At anchor,-3.6,0.1,284.7,206.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:35:52,Class A,244267000,55.24279,11.027017,At anchor,1.1,0.1,112.4,203.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:35:52,Class A,244267000,55.24279,11.027017,At anchor,1.1,0.1,112.4,203.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:35:52,Class A,244267000,55.24279,11.027017,At anchor,1.1,0.1,112.4,203.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:35:52,Class A,244267000,55.24279,11.027017,At anchor,1.1,0.1,112.4,203.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:38:52,Class A,244267000,55.242758,11.027078,At anchor,0.0,0.0,249.5,208.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:38:52,Class A,244267000,55.242758,11.027078,At anchor,0.0,0.0,249.5,208.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:38:52,Class A,244267000,55.242758,11.027078,At anchor,0.0,0.0,249.5,208.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:41:00,Class A,244267000,55.242758,11.027078,At anchor,0.0,0.0,249.5,208.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:41:00,Class A,244267000,55.242758,11.027078,At anchor,0.0,0.0,249.5,208.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:41:00,Class A,244267000,55.242758,11.027078,At anchor,0.0,0.0,249.5,208.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:41:51,Class A,244267000,55.24278,11.027053,At anchor,-1.1,0.1,307.0,207.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:41:51,Class A,244267000,55.24278,11.027053,At anchor,-1.1,0.1,307.0,207.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:41:51,Class A,244267000,55.24278,11.027053,At anchor,-1.1,0.1,307.0,207.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:44:52,Class A,244267000,55.242773,11.027058,At anchor,1.1,0.1,11.2,207.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:46:59,Class A,244267000,55.242773,11.027058,At anchor,1.1,0.1,11.2,207.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:46:59,Class A,244267000,55.242773,11.027058,At anchor,1.1,0.1,11.2,207.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:46:59,Class A,244267000,55.242773,11.027058,At anchor,1.1,0.1,11.2,207.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:46:59,Class A,244267000,55.242773,11.027058,At anchor,1.1,0.1,11.2,207.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:47:52,Class A,244267000,55.242768,11.027097,At anchor,0.0,0.1,180.9,209.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:47:52,Class A,244267000,55.242768,11.027097,At anchor,0.0,0.1,180.9,209.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:47:52,Class A,244267000,55.242768,11.027097,At anchor,0.0,0.1,180.9,209.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:50:52,Class A,244267000,55.242762,11.027098,At anchor,0.0,0.1,274.0,211.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:50:52,Class A,244267000,55.242762,11.027098,At anchor,0.0,0.1,274.0,211.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:50:52,Class A,244267000,55.242762,11.027098,At anchor,0.0,0.1,274.0,211.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:50:52,Class A,244267000,55.242762,11.027098,At anchor,0.0,0.1,274.0,211.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:53:00,Class A,244267000,55.242762,11.027098,At anchor,0.0,0.1,274.0,211.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:53:52,Class A,244267000,55.242793,11.027022,At anchor,-1.1,0.1,333.5,207.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:53:52,Class A,244267000,55.242793,11.027022,At anchor,-1.1,0.1,333.5,207.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:53:52,Class A,244267000,55.242793,11.027022,At anchor,-1.1,0.1,333.5,207.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:56:53,Class A,244267000,55.242773,11.027058,At anchor,0.0,0.0,353.8,210.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:56:53,Class A,244267000,55.242773,11.027058,At anchor,0.0,0.0,353.8,210.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:56:53,Class A,244267000,55.242773,11.027058,At anchor,0.0,0.0,353.8,210.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:56:53,Class A,244267000,55.242773,11.027058,At anchor,0.0,0.0,353.8,210.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:59:01,Class A,244267000,55.242773,11.027058,At anchor,0.0,0.0,353.8,210.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:59:01,Class A,244267000,55.242773,11.027058,At anchor,0.0,0.0,353.8,210.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:59:51,Class A,244267000,55.242768,11.0271,At anchor,0.0,0.0,112.5,209.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:59:51,Class A,244267000,55.242768,11.0271,At anchor,0.0,0.0,112.5,209.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 00:59:51,Class A,244267000,55.242768,11.0271,At anchor,0.0,0.0,112.5,209.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 01:02:52,Class A,244267000,55.242505,11.026888,At anchor,-1.1,0.5,191.7,204.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 01:05:01,Class A,244267000,55.242505,11.026888,At anchor,-1.1,0.5,191.7,204.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 01:05:01,Class A,244267000,55.242505,11.026888,At anchor,-1.1,0.5,191.7,204.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 01:05:01,Class A,244267000,55.242505,11.026888,At anchor,-1.1,0.5,191.7,204.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 01:05:01,Class A,244267000,55.242505,11.026888,At anchor,-1.1,0.5,191.7,204.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 01:05:53,Class A,244267000,55.242247,11.026833,At anchor,1.1,0.4,190.2,204.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 01:05:53,Class A,244267000,55.242247,11.026833,At anchor,1.1,0.4,190.2,204.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 01:05:53,Class A,244267000,55.242247,11.026833,At anchor,1.1,0.4,190.2,204.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 01:05:53,Class A,244267000,55.242247,11.026833,At anchor,1.1,0.4,190.2,204.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 01:08:53,Class A,244267000,55.241888,11.026802,At anchor,2.2,0.4,192.5,209.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 01:08:53,Class A,244267000,55.241888,11.026802,At anchor,2.2,0.4,192.5,209.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 01:08:53,Class A,244267000,55.241888,11.026802,At anchor,2.2,0.4,192.5,209.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 01:08:53,Class A,244267000,55.241888,11.026802,At anchor,2.2,0.4,192.5,209.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 01:11:02,Class A,244267000,55.241888,11.026802,At anchor,2.2,0.4,192.5,209.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 01:11:02,Class A,244267000,55.241888,11.026802,At anchor,2.2,0.4,192.5,209.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 01:11:02,Class A,244267000,55.241888,11.026802,At anchor,2.2,0.4,192.5,209.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 01:11:02,Class A,244267000,55.241888,11.026802,At anchor,2.2,0.4,192.5,209.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 01:11:52,Class A,244267000,55.241458,11.026578,At anchor,2.2,0.6,194.9,212.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 01:11:52,Class A,244267000,55.241458,11.026578,At anchor,2.2,0.6,194.9,212.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 01:11:52,Class A,244267000,55.241458,11.026578,At anchor,2.2,0.6,194.9,212.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 01:11:52,Class A,244267000,55.241458,11.026578,At anchor,2.2,0.6,194.9,212.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
26/11/2024 01:14:22,Class A,244267000,55.241162,11.026467,Under way using engine,19.7,0.6,210.5,233.0,9265249,PHKQ,STELLA VIRGO,Tanker,,16.0,104.0,GPS,6.4,NLAMS >> DKAVN,24/11/2024 16:30:00,AIS,84.0,20.0,8.0,8.0
