# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:07:39,Class A,255806344,54.155978,12.108673,Moored,0.0,0.0,125.4,161.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:08:46,Class A,255806344,54.155978,12.108673,Moored,0.0,0.0,125.4,161.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,6.7,DERSK,20/11/2024 15:00:00,AIS,16.0,134.0,17.0,9.0
26/11/2024 00:10:37,Class A,255806344,54.15599,12.10868,Moored,0.0,0.0,125.4,161.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,6.7,DERSK,20/11/2024 15:00:00,AIS,16.0,134.0,17.0,9.0
26/11/2024 00:14:46,Class A,255806344,54.15599,12.10868,Moored,0.0,0.0,125.4,161.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,6.7,DERSK,20/11/2024 15:00:00,AIS,16.0,134.0,17.0,9.0
26/11/2024 00:16:40,Class A,255806344,54.155985,12.108668,Moored,0.0,0.0,125.4,161.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,6.7,DERSK,20/11/2024 15:00:00,AIS,16.0,134.0,17.0,9.0
26/11/2024 00:19:38,Class A,255806344,54.155988,12.108673,Moored,0.0,0.0,125.4,161.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,6.7,DERSK,20/11/2024 15:00:00,AIS,16.0,134.0,17.0,9.0
26/11/2024 00:20:47,Class A,255806344,54.155988,12.108673,Moored,0.0,0.0,125.4,161.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,6.7,DERSK,20/11/2024 15:00:00,AIS,16.0,134.0,17.0,9.0
26/11/2024 00:22:40,Class A,255806344,54.15599,12.10865,Moored,0.0,0.0,125.4,161.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,6.7,DERSK,20/11/2024 15:00:00,AIS,16.0,134.0,17.0,9.0
26/11/2024 00:25:38,Class A,255806344,54.156003,12.108673,Moored,0.0,0.0,125.4,161.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,6.7,DERSK,20/11/2024 15:00:00,AIS,16.0,134.0,17.0,9.0
26/11/2024 00:28:38,Class A,255806344,54.156,12.10868,Moored,0.0,0.0,125.4,161.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,6.7,DERSK,20/11/2024 15:00:00,AIS,16.0,134.0,17.0,9.0
26/11/2024 00:34:39,Class A,255806344,54.155977,12.108667,Moored,0.0,0.0,125.4,161.0,9892523,CQEC5,UHL FIGHTER,Cargo,,26.0,150.0,GPS,6.7,DERSK,20/11/2024 15:00:00,AIS,16.0,134.0,17.0,9.0
