# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:02:16,Class A,311945000,55.095737,14.695042,Moored,0.0,0.0,123.1,126.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:04:27,Class A,311945000,55.095737,14.695042,Moored,0.0,0.0,123.1,126.0,8422022,C6UL3,CELTICA HAV,Cargo,No additional information,11.0,82.0,GPS,4.2,RONNE,25/11/2024 21:00:00,AIS,67.0,15.0,4.0,7.0
26/11/2024 00:05:19,Class A,311945000,55.09572,14.695072,Moored,0.0,0.0,123.1,126.0,8422022,C6UL3,CELTICA HAV,Cargo,No additional information,11.0,82.0,GPS,4.2,RONNE,25/11/2024 21:00:00,AIS,67.0,15.0,4.0,7.0
26/11/2024 00:08:25,Class A,311945000,55.095743,14.695048,Moored,0.0,0.0,123.1,126.0,8422022,C6UL3,CELTICA HAV,Cargo,No additional information,11.0,82.0,GPS,4.2,RONNE,25/11/2024 21:00:00,AIS,67.0,15.0,4.0,7.0
26/11/2024 00:10:27,Class A,311945000,55.095743,14.695048,Moored,0.0,0.0,123.1,126.0,8422022,C6UL3,CELTICA HAV,Cargo,No additional information,11.0,82.0,GPS,4.2,RONNE,25/11/2024 21:00:00,AIS,67.0,15.0,4.0,7.0
26/11/2024 00:11:26,Class A,311945000,55.095737,14.695067,Moored,0.0,0.0,123.1,126.0,8422022,C6UL3,CELTICA HAV,Cargo,No additional information,11.0,82.0,GPS,4.2,RONNE,25/11/2024 21:00:00,AIS,67.0,15.0,4.0,7.0
26/11/2024 00:14:26,Class A,311945000,55.09572,14.695003,Moored,0.0,0.0,123.1,126.0,8422022,C6UL3,CELTICA HAV,Cargo,No additional information,11.0,82.0,GPS,4.2,RONNE,25/11/2024 21:00:00,AIS,67.0,15.0,4.0,7.0
26/11/2024 00:16:28,Class A,311945000,55.09572,14.695003,Moored,0.0,0.0,123.1,126.0,8422022,C6UL3,CELTICA HAV,Cargo,No additional information,11.0,82.0,GPS,4.2,RONNE,25/11/2024 21:00:00,AIS,67.0,15.0,4.0,7.0
26/11/2024 00:17:17,Class A,311945000,55.095743,14.695077,Moored,0.0,0.0,123.1,126.0,8422022,C6UL3,CELTICA HAV,Cargo,No additional information,11.0,82.0,GPS,4.2,RONNE,25/11/2024 21:00:00,AIS,67.0,15.0,4.0,7.0
26/11/2024 00:17:17,Class A,311945000,55.095743,14.695077,Moored,0.0,0.0,123.1,126.0,8422022,C6UL3,CELTICA HAV,Cargo,No additional information,11.0,82.0,GPS,4.2,RONNE,25/11/2024 21:00:00,AIS,67.0,15.0,4.0,7.0
26/11/2024 00:20:25,Class A,311945000,55.095743,14.695068,Moored,0.0,0.0,123.1,126.0,8422022,C6UL3,CELTICA HAV,Cargo,No additional information,11.0,82.0,GPS,4.2,RONNE,25/11/2024 21:00:00,AIS,67.0,15.0,4.0,7.0
26/11/2024 00:22:27,Class A,311945000,55.095743,14.695068,Moored,0.0,0.0,123.1,126.0,8422022,C6UL3,CELTICA HAV,Cargo,No additional information,11.0,82.0,GPS,4.2,RONNE,25/11/2024 21:00:00,AIS,67.0,15.0,4.0,7.0
26/11/2024 00:23:25,Class A,311945000,55.095767,14.695093,Moored,0.0,0.0,123.1,126.0,8422022,C6UL3,CELTICA HAV,Cargo,No additional information,11.0,82.0,GPS,4.2,RONNE,25/11/2024 21:00:00,AIS,67.0,15.0,4.0,7.0
26/11/2024 00:26:19,Class A,311945000,55.095737,14.695075,Moored,0.0,0.0,123.1,127.0,8422022,C6UL3,CELTICA HAV,Cargo,No additional information,11.0,82.0,GPS,4.2,RONNE,25/11/2024 21:00:00,AIS,67.0,15.0,4.0,7.0
26/11/2024 00:26:19,Class A,311945000,55.095737,14.695075,Moored,0.0,0.0,123.1,127.0,8422022,C6UL3,CELTICA HAV,Cargo,No additional information,11.0,82.0,GPS,4.2,RONNE,25/11/2024 21:00:00,AIS,67.0,15.0,4.0,7.0
