# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:00:03,Class A,219032007,57.568573,11.664232,At anchor,0.0,0.1,319.4,204.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:12:50,Class A,219032007,57.568593,11.664203,At anchor,0.0,0.2,312.2,202.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:15:03,Class A,219032007,57.568575,11.66421,At anchor,0.0,0.3,109.3,195.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:15:03,Class A,219032007,57.568575,11.66421,At anchor,0.0,0.3,109.3,195.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:15:03,Class A,219032007,57.568575,11.66421,At anchor,0.0,0.3,109.3,195.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:18:03,Class A,219032007,57.568485,11.664523,At anchor,0.0,0.2,96.3,209.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:18:03,Class A,219032007,57.568485,11.664523,At anchor,0.0,0.2,96.3,209.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:18:50,Class A,219032007,57.568485,11.664523,At anchor,0.0,0.2,96.3,209.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:18:50,Class A,219032007,57.568485,11.664523,At anchor,0.0,0.2,96.3,209.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:21:03,Class A,219032007,57.568507,11.664435,At anchor,0.0,0.2,290.8,214.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:21:03,Class A,219032007,57.568507,11.664435,At anchor,0.0,0.2,290.8,214.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:24:03,Class A,219032007,57.568612,11.6642,At anchor,0.0,0.1,205.2,197.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:24:03,Class A,219032007,57.568612,11.6642,At anchor,0.0,0.1,205.2,197.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:24:50,Class A,219032007,57.568612,11.6642,At anchor,0.0,0.1,205.2,197.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:24:50,Class A,219032007,57.568612,11.6642,At anchor,0.0,0.1,205.2,197.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:27:03,Class A,219032007,57.568522,11.664462,At anchor,0.0,0.2,111.1,203.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:28:38,Class B,219032007,57.568522,11.664462,At anchor,0.0,0.2,111.1,203.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:28:38,Class B,219032007,57.568522,11.664462,At anchor,0.0,0.2,111.1,203.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:30:03,Class A,219032007,57.56854,11.664532,At anchor,0.0,0.0,282.5,212.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:30:03,Class A,219032007,57.56854,11.664532,At anchor,0.0,0.0,282.5,212.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:30:50,Class A,219032007,57.56854,11.664532,At anchor,0.0,0.0,282.5,212.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:33:03,Class A,219032007,57.568605,11.664293,At anchor,0.0,0.3,348.6,207.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:33:03,Class A,219032007,57.568605,11.664293,At anchor,0.0,0.3,348.6,207.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:36:03,Class A,219032007,57.56859,11.664155,At anchor,0.0,0.2,71.0,195.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:36:03,Class A,219032007,57.56859,11.664155,At anchor,0.0,0.2,71.0,195.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:36:50,Class A,219032007,57.56859,11.664155,At anchor,0.0,0.2,71.0,195.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:36:50,Class A,219032007,57.56859,11.664155,At anchor,0.0,0.2,71.0,195.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:36:50,Class A,219032007,57.56859,11.664155,At anchor,0.0,0.2,71.0,195.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:39:03,Class A,219032007,57.568488,11.664505,At anchor,0.0,0.1,137.3,203.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:39:03,Class A,219032007,57.568488,11.664505,At anchor,0.0,0.1,137.3,203.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:42:03,Class A,219032007,57.568517,11.66461,At anchor,0.0,0.1,163.5,205.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:42:03,Class A,219032007,57.568517,11.66461,At anchor,0.0,0.1,163.5,205.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:42:50,Class A,219032007,57.568517,11.66461,At anchor,0.0,0.1,163.5,205.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:42:50,Class A,219032007,57.568517,11.66461,At anchor,0.0,0.1,163.5,205.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:45:03,Class A,219032007,57.568537,11.664527,At anchor,0.0,0.1,355.6,211.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:45:03,Class A,219032007,57.568537,11.664527,At anchor,0.0,0.1,355.6,211.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:48:03,Class A,219032007,57.568582,11.664302,At anchor,0.0,0.1,347.2,203.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:48:50,Class A,219032007,57.568582,11.664302,At anchor,0.0,0.1,347.2,203.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:51:03,Class A,219032007,57.568572,11.664298,At anchor,0.0,0.1,148.5,199.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:51:03,Class A,219032007,57.568572,11.664298,At anchor,0.0,0.1,148.5,199.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:54:03,Class A,219032007,57.568532,11.664548,At anchor,0.0,0.2,141.4,207.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:54:03,Class A,219032007,57.568532,11.664548,At anchor,0.0,0.2,141.4,207.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:54:50,Class A,219032007,57.568532,11.664548,At anchor,0.0,0.2,141.4,207.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:54:50,Class A,219032007,57.568532,11.664548,At anchor,0.0,0.2,141.4,207.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 00:57:03,Class A,219032007,57.568565,11.664462,At anchor,0.0,0.1,212.3,205.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:00:03,Class A,219032007,57.568582,11.664447,At anchor,0.0,0.1,102.9,201.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:00:03,Class A,219032007,57.568582,11.664447,At anchor,0.0,0.1,102.9,201.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:00:50,Class A,219032007,57.568582,11.664447,At anchor,0.0,0.1,102.9,201.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:03:03,Class A,219032007,57.56855,11.6645,At anchor,0.0,0.0,350.7,205.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:03:03,Class A,219032007,57.56855,11.6645,At anchor,0.0,0.0,350.7,205.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:06:03,Class A,219032007,57.568587,11.664357,At anchor,0.0,0.2,326.3,205.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:06:03,Class A,219032007,57.568587,11.664357,At anchor,0.0,0.2,326.3,205.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:06:50,Class A,219032007,57.568587,11.664357,At anchor,0.0,0.2,326.3,205.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:06:50,Class A,219032007,57.568587,11.664357,At anchor,0.0,0.2,326.3,205.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:09:03,Class A,219032007,57.568612,11.664243,At anchor,0.0,0.1,68.9,199.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:09:03,Class A,219032007,57.568612,11.664243,At anchor,0.0,0.1,68.9,199.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:12:03,Class A,219032007,57.568593,11.664262,At anchor,0.0,0.1,36.8,200.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:12:50,Class A,219032007,57.568593,11.664262,At anchor,0.0,0.1,36.8,200.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:15:03,Class A,219032007,57.568582,11.664168,At anchor,0.0,0.1,306.7,199.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:15:03,Class A,219032007,57.568582,11.664168,At anchor,0.0,0.1,306.7,199.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:18:03,Class A,219032007,57.568615,11.664212,At anchor,0.0,0.1,187.6,199.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:18:50,Class A,219032007,57.568615,11.664212,At anchor,0.0,0.1,187.6,199.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:18:50,Class A,219032007,57.568615,11.664212,At anchor,0.0,0.1,187.6,199.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:21:03,Class A,219032007,57.568643,11.66414,At anchor,0.0,0.1,247.0,199.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:24:03,Class A,219032007,57.568662,11.664085,At anchor,0.0,0.0,299.5,198.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:24:03,Class A,219032007,57.568662,11.664085,At anchor,0.0,0.0,299.5,198.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:24:50,Class A,219032007,57.568662,11.664085,At anchor,0.0,0.0,299.5,198.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:27:03,Class A,219032007,57.56865,11.664077,At anchor,0.0,0.2,88.2,191.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:27:03,Class A,219032007,57.56865,11.664077,At anchor,0.0,0.2,88.2,191.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:27:03,Class A,219032007,57.56865,11.664077,At anchor,0.0,0.2,88.2,191.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:30:03,Class A,219032007,57.568613,11.66424,At anchor,0.0,0.2,62.1,198.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:30:03,Class A,219032007,57.568613,11.66424,At anchor,0.0,0.2,62.1,198.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:30:50,Class A,219032007,57.568613,11.66424,At anchor,0.0,0.2,62.1,198.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:30:50,Class A,219032007,57.568613,11.66424,At anchor,0.0,0.2,62.1,198.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:33:03,Class A,219032007,57.568577,11.664237,At anchor,0.0,0.0,212.7,202.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:33:03,Class A,219032007,57.568577,11.664237,At anchor,0.0,0.0,212.7,202.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:36:03,Class A,219032007,57.568632,11.66407,At anchor,0.0,0.2,222.9,198.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:36:03,Class A,219032007,57.568632,11.66407,At anchor,0.0,0.2,222.9,198.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:36:50,Class A,219032007,57.568632,11.66407,At anchor,0.0,0.2,222.9,198.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:39:03,Class A,219032007,57.568645,11.664128,At anchor,0.0,0.2,156.3,195.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:39:03,Class A,219032007,57.568645,11.664128,At anchor,0.0,0.2,156.3,195.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:39:03,Class A,219032007,57.568645,11.664128,At anchor,0.0,0.2,156.3,195.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:42:03,Class A,219032007,57.568635,11.664293,At anchor,0.0,0.0,82.2,200.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:42:03,Class A,219032007,57.568635,11.664293,At anchor,0.0,0.0,82.2,200.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:42:50,Class A,219032007,57.568635,11.664293,At anchor,0.0,0.0,82.2,200.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:42:50,Class A,219032007,57.568635,11.664293,At anchor,0.0,0.0,82.2,200.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:45:03,Class A,219032007,57.568637,11.664205,At anchor,0.0,0.1,88.5,197.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:48:03,Class A,219032007,57.568658,11.664135,At anchor,0.0,0.1,192.7,197.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:48:50,Class A,219032007,57.568658,11.664135,At anchor,0.0,0.1,192.7,197.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
26/11/2024 01:48:50,Class A,219032007,57.568658,11.664135,At anchor,0.0,0.1,192.7,197.0,9451226,OUZE2,BALTIC,Tanker,No additional information,20.0,130.0,GPS,5.5,GOTHENBURG,25/11/2024 10:00:00,AIS,104.0,26.0,9.0,11.0
