# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:00:04,Class A,245257000,55.214273,12.163322,Moored,0.0,0.0,76.8,75.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:04:08,Class A,245257000,55.214273,12.163322,Moored,0.0,0.0,76.8,75.0,9148142,PFHD,EEMS CARRIER,Cargo,No additional information,11.0,86.0,GPS,4.2,DKFAK,24/11/2024 14:30:00,AIS,73.0,13.0,8.0,3.0
26/11/2024 00:04:59,Class A,245257000,55.214283,12.16331,Moored,0.0,0.0,76.8,75.0,9148142,PFHD,EEMS CARRIER,Cargo,No additional information,11.0,86.0,GPS,4.2,DKFAK,24/11/2024 14:30:00,AIS,73.0,13.0,8.0,3.0
26/11/2024 00:06:07,Class A,245257000,55.214283,12.163312,Moored,0.0,0.0,76.8,75.0,9148142,PFHD,EEMS CARRIER,Cargo,No additional information,11.0,86.0,GPS,4.2,DKFAK,24/11/2024 14:30:00,AIS,73.0,13.0,8.0,3.0
26/11/2024 00:10:09,Class A,245257000,55.214283,12.163312,Moored,0.0,0.0,76.8,75.0,9148142,PFHD,EEMS CARRIER,Cargo,No additional information,11.0,86.0,GPS,4.2,DKFAK,24/11/2024 14:30:00,AIS,73.0,13.0,8.0,3.0
26/11/2024 00:11:01,Class A,245257000,55.214273,12.16332,Moored,0.0,0.0,76.8,75.0,9148142,PFHD,EEMS CARRIER,Cargo,No additional information,11.0,86.0,GPS,4.2,DKFAK,24/11/2024 14:30:00,AIS,73.0,13.0,8.0,3.0
26/11/2024 00:12:01,Class A,245257000,55.214273,12.163317,Moored,0.0,0.0,76.8,75.0,9148142,PFHD,EEMS CARRIER,Cargo,No additional information,11.0,86.0,GPS,4.2,DKFAK,24/11/2024 14:30:00,AIS,73.0,13.0,8.0,3.0
26/11/2024 00:16:09,Class A,245257000,55.214273,12.163317,Moored,0.0,0.0,76.8,75.0,9148142,PFHD,EEMS CARRIER,Cargo,No additional information,11.0,86.0,GPS,4.2,DKFAK,24/11/2024 14:30:00,AIS,73.0,13.0,8.0,3.0
26/11/2024 00:17:07,Class A,245257000,55.21429,12.163293,Moored,0.0,0.0,76.8,75.0,9148142,PFHD,EEMS CARRIER,Cargo,No additional information,11.0,86.0,GPS,4.2,DKFAK,24/11/2024 14:30:00,AIS,73.0,13.0,8.0,3.0
26/11/2024 00:18:02,Class A,245257000,55.21429,12.163292,Moored,0.0,0.0,76.8,75.0,9148142,PFHD,EEMS CARRIER,Cargo,No additional information,11.0,86.0,GPS,4.2,DKFAK,24/11/2024 14:30:00,AIS,73.0,13.0,8.0,3.0
26/11/2024 00:22:08,Class A,245257000,55.21429,12.163292,Moored,0.0,0.0,76.8,75.0,9148142,PFHD,EEMS CARRIER,Cargo,No additional information,11.0,86.0,GPS,4.2,DKFAK,24/11/2024 14:30:00,AIS,73.0,13.0,8.0,3.0
26/11/2024 00:23:00,Class A,245257000,55.214283,12.163313,Moored,0.0,0.0,76.8,75.0,9148142,PFHD,EEMS CARRIER,Cargo,No additional information,11.0,86.0,GPS,4.2,DKFAK,24/11/2024 14:30:00,AIS,73.0,13.0,8.0,3.0
