# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:04:41,Class A,220001000,57.055618,9.924823,Moored,,0.0,124.3,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 02:38:12,Class A,220001000,57.055607,9.924852,Moored,,0.0,20.9,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 02:40:42,Class A,220001000,57.055602,9.924822,Moored,,0.0,20.9,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 02:43:42,Class A,220001000,57.05561,9.924825,Moored,,0.0,20.9,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 02:46:42,Class A,220001000,57.055603,9.924838,Moored,,0.1,141.3,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 02:49:42,Class A,220001000,57.055603,9.924845,Moored,,0.0,141.3,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 02:55:42,Class A,220001000,57.055613,9.924837,Moored,,0.1,25.5,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 03:01:42,Class A,220001000,57.055608,9.92484,Moored,,0.0,25.5,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 03:07:42,Class A,220001000,57.05562,9.924825,Moored,,0.0,25.5,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 03:13:42,Class A,220001000,57.055617,9.924838,Moored,,0.0,25.5,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 03:14:12,Class A,220001000,57.055617,9.924838,Moored,,0.0,25.5,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 03:22:42,Class A,220001000,57.055603,9.924813,Moored,,0.0,21.5,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 03:28:42,Class A,220001000,57.055615,9.924828,Moored,,0.0,347.1,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 03:31:43,Class A,220001000,57.05561,9.924812,Moored,,0.0,347.1,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 03:38:11,Class A,220001000,57.05561,9.924812,Moored,,0.0,347.1,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 03:44:11,Class A,220001000,57.05561,9.924812,Moored,,0.0,347.1,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 03:46:42,Class A,220001000,57.055608,9.924832,Moored,,0.0,284.6,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 03:49:42,Class A,220001000,57.05561,9.92484,Moored,,0.0,284.6,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 03:55:42,Class A,220001000,57.055617,9.924818,Moored,,0.0,294.5,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 03:58:42,Class A,220001000,57.055612,9.92482,Moored,,0.0,294.5,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 04:04:42,Class A,220001000,57.055615,9.924792,Moored,,0.1,294.5,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 04:10:42,Class A,220001000,57.055622,9.92481,Moored,,0.0,294.5,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 04:16:42,Class A,220001000,57.055623,9.924823,Moored,,0.0,294.5,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 04:26:11,Class A,220001000,57.055623,9.924823,Moored,,0.0,294.5,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 04:28:43,Class A,220001000,57.055627,9.924825,Moored,,0.0,339.9,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 04:50:12,Class A,220001000,57.055627,9.924825,Moored,,0.0,339.9,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 04:55:43,Class A,220001000,57.055625,9.92483,Moored,,0.0,340.8,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 04:58:43,Class A,220001000,57.055622,9.924833,Moored,,0.1,340.8,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 05:01:43,Class A,220001000,57.055623,9.924827,Moored,,0.1,340.8,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 05:02:12,Class A,220001000,57.055623,9.924827,Moored,,0.1,340.8,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 05:04:43,Class A,220001000,57.055615,9.924833,Moored,,0.0,321.9,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 05:07:43,Class A,220001000,57.055613,9.924845,Moored,,0.0,85.0,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 05:08:12,Class A,220001000,57.055613,9.924845,Moored,,0.0,85.0,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 05:10:43,Class A,220001000,57.055615,9.924845,Moored,,0.1,138.4,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 05:14:12,Class A,220001000,57.055615,9.924845,Moored,,0.1,138.4,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 05:16:43,Class A,220001000,57.055625,9.924833,Moored,,0.2,104.2,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 05:19:43,Class A,220001000,57.055623,9.924828,Moored,,0.2,148.7,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 05:25:43,Class A,220001000,57.055617,9.924828,Moored,,0.0,47.7,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 05:26:12,Class A,220001000,57.055617,9.924828,Moored,,0.0,47.7,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 05:28:43,Class A,220001000,57.055622,9.924833,Moored,,0.3,160.5,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 05:34:43,Class A,220001000,57.055617,9.924827,Moored,,0.1,93.7,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 05:43:43,Class A,220001000,57.055617,9.924852,Moored,,0.1,131.0,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 05:44:12,Class A,220001000,57.055617,9.924852,Moored,,0.1,131.0,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 05:46:43,Class A,220001000,57.055615,9.92483,Moored,,0.1,131.0,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 05:49:43,Class A,220001000,57.05562,9.924848,Moored,,0.3,32.2,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 05:52:43,Class A,220001000,57.055618,9.924832,Moored,,0.0,25.0,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 05:55:43,Class A,220001000,57.055613,9.924828,Moored,,0.0,25.0,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 06:02:12,Class A,220001000,57.055613,9.924828,Moored,,0.0,25.0,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 06:04:43,Class A,220001000,57.055622,9.924832,Moored,,0.0,25.0,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 06:16:43,Class A,220001000,57.055622,9.924848,Moored,,0.0,59.8,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 06:20:12,Class A,220001000,57.055622,9.924848,Moored,,0.0,59.8,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 06:22:44,Class A,220001000,57.05561,9.924837,Moored,,0.1,163.4,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 06:25:44,Class A,220001000,57.055613,9.92483,Moored,,0.0,163.4,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 06:26:12,Class A,220001000,57.055613,9.92483,Moored,,0.0,163.4,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 06:28:44,Class A,220001000,57.055613,9.92483,Moored,,0.0,163.4,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 06:32:12,Class A,220001000,57.055613,9.92483,Moored,,0.0,163.4,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 06:37:44,Class A,220001000,57.055603,9.924825,Moored,,0.0,186.7,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 06:40:43,Class A,220001000,57.055613,9.924842,Moored,,0.1,186.7,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 06:43:43,Class A,220001000,57.05561,9.924845,Moored,,0.0,186.7,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 06:44:12,Class A,220001000,57.05561,9.924845,Moored,,0.0,186.7,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 06:49:44,Class A,220001000,57.055608,9.92484,Moored,,0.0,58.4,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 07:13:44,Class A,220001000,57.055608,9.924823,Moored,,0.0,99.5,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 07:14:12,Class A,220001000,57.055608,9.924823,Moored,,0.0,99.5,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 07:22:44,Class A,220001000,57.055612,9.924828,Moored,,0.0,99.5,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 07:25:44,Class A,220001000,57.055603,9.924827,Moored,,0.0,99.5,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 07:28:44,Class A,220001000,57.0556,9.924842,Moored,,0.0,99.5,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 07:32:12,Class A,220001000,57.0556,9.924842,Moored,,0.0,99.5,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 07:34:44,Class A,220001000,57.055612,9.9248,Moored,,0.0,181.0,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 07:40:44,Class A,220001000,57.055607,9.924835,Moored,,0.0,181.0,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 07:44:13,Class A,220001000,57.055607,9.924835,Moored,,0.0,181.0,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 07:50:12,Class A,220001000,57.055607,9.924835,Moored,,0.0,181.0,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 07:52:44,Class A,220001000,57.05561,9.924817,Moored,,0.0,78.7,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 07:56:13,Class A,220001000,57.05561,9.924817,Moored,,0.0,78.7,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 07:58:44,Class A,220001000,57.055613,9.92482,Moored,,0.1,78.7,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 08:01:44,Class A,220001000,57.055622,9.924803,Moored,,0.0,78.7,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 08:02:13,Class A,220001000,57.055622,9.924803,Moored,,0.0,78.7,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 08:10:44,Class A,220001000,57.055617,9.924817,Moored,,0.0,78.7,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 08:13:44,Class A,220001000,57.055603,9.924825,Moored,,0.0,78.7,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 08:19:44,Class A,220001000,57.055607,9.924825,Moored,,0.0,6.1,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 08:20:12,Class A,220001000,57.055607,9.924825,Moored,,0.0,6.1,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 08:22:44,Class A,220001000,57.055603,9.924835,Moored,,0.0,96.4,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 08:25:45,Class A,220001000,57.05561,9.92483,Moored,,0.1,40.4,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
26/11/2024 08:44:12,Class A,220001000,57.05561,9.92483,Moored,,0.1,40.4,,Unknown,OUTY,LOA,Pleasure,,6.0,30.0,Combined GPS/GLONASS,2.4,NORRESUNDBY,04/11/2024 16:00:00,AIS,27.0,3.0,3.0,3.0
