# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:01:05,Class A,219003249,56.154372,10.214707,Moored,,0.0,343.3,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:25:08,Class A,219003249,56.154393,10.214742,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 00:25:29,Class A,219003249,56.154393,10.214742,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 00:28:04,Class A,219003249,56.154387,10.214725,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 00:31:07,Class A,219003249,56.154385,10.214725,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 00:31:30,Class A,219003249,56.154385,10.214725,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 00:34:04,Class A,219003249,56.154402,10.214718,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 00:37:09,Class A,219003249,56.15439,10.214715,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 00:37:09,Class A,219003249,56.15439,10.214715,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 00:40:04,Class A,219003249,56.154377,10.214695,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 00:43:09,Class A,219003249,56.154362,10.214695,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 00:46:08,Class A,219003249,56.154413,10.214743,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 00:46:08,Class A,219003249,56.154413,10.214743,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 00:49:08,Class A,219003249,56.154407,10.214722,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 00:52:09,Class A,219003249,56.1544,10.214725,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 00:55:10,Class A,219003249,56.1544,10.21473,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 00:55:29,Class A,219003249,56.1544,10.21473,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 00:58:11,Class A,219003249,56.154398,10.214713,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:01:09,Class A,219003249,56.154383,10.214723,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:01:30,Class A,219003249,56.154383,10.214723,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:04:12,Class A,219003249,56.154383,10.21471,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:07:07,Class A,219003249,56.154388,10.214728,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:07:30,Class A,219003249,56.154388,10.214728,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:10:03,Class A,219003249,56.15439,10.214743,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:13:08,Class A,219003249,56.154388,10.214705,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:13:29,Class A,219003249,56.154388,10.214705,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:16:05,Class A,219003249,56.154397,10.214727,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:19:06,Class A,219003249,56.154378,10.214703,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:19:30,Class A,219003249,56.154378,10.214703,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:22:07,Class A,219003249,56.154388,10.214715,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:25:05,Class A,219003249,56.154383,10.214695,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:25:29,Class A,219003249,56.154383,10.214695,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:28:06,Class A,219003249,56.154388,10.214722,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:31:07,Class A,219003249,56.154385,10.214722,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:34:05,Class A,219003249,56.154378,10.214662,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:37:07,Class A,219003249,56.154393,10.214693,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:37:07,Class A,219003249,56.154393,10.214693,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:37:29,Class A,219003249,56.154393,10.214693,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:40:07,Class A,219003249,56.15439,10.21472,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:40:08,Class A,219003249,56.15439,10.21472,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:43:06,Class A,219003249,56.154392,10.214707,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:43:06,Class A,219003249,56.154392,10.214707,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:46:07,Class A,219003249,56.15439,10.21471,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:49:06,Class A,219003249,56.154388,10.214702,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:49:30,Class A,219003249,56.154388,10.214702,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:49:30,Class A,219003249,56.154388,10.214702,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:52:07,Class A,219003249,56.154367,10.214728,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:52:07,Class A,219003249,56.154367,10.214728,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:55:05,Class A,219003249,56.154368,10.2147,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:55:05,Class A,219003249,56.154368,10.2147,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:58:06,Class A,219003249,56.154405,10.214697,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 01:58:06,Class A,219003249,56.154405,10.214697,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:01:07,Class A,219003249,56.154377,10.214712,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:01:07,Class A,219003249,56.154377,10.214712,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:04:04,Class A,219003249,56.154382,10.214728,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:04:04,Class A,219003249,56.154382,10.214728,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:07:05,Class A,219003249,56.154358,10.214747,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:07:05,Class A,219003249,56.154358,10.214747,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:07:30,Class A,219003249,56.154358,10.214747,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:10:04,Class A,219003249,56.154365,10.214725,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:13:07,Class A,219003249,56.154375,10.214717,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:13:07,Class A,219003249,56.154375,10.214717,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:13:30,Class A,219003249,56.154375,10.214717,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:13:30,Class A,219003249,56.154375,10.214717,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:16:06,Class A,219003249,56.154397,10.214707,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:16:06,Class A,219003249,56.154397,10.214707,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:19:30,Class A,219003249,56.154397,10.214707,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:19:30,Class A,219003249,56.154397,10.214707,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:22:06,Class A,219003249,56.154365,10.214677,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:22:06,Class A,219003249,56.154365,10.214677,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:25:08,Class A,219003249,56.154375,10.21472,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:25:08,Class A,219003249,56.154375,10.21472,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:28:05,Class A,219003249,56.154428,10.214688,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:31:10,Class A,219003249,56.154408,10.214715,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:31:10,Class A,219003249,56.154408,10.214715,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:31:30,Class A,219003249,56.154408,10.214715,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:34:05,Class A,219003249,56.154393,10.214708,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:37:10,Class A,219003249,56.154378,10.214707,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:40:06,Class A,219003249,56.15438,10.214722,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:40:06,Class A,219003249,56.15438,10.214722,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:43:09,Class A,219003249,56.154353,10.214713,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:43:09,Class A,219003249,56.154353,10.214713,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:43:29,Class A,219003249,56.154353,10.214713,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:46:06,Class A,219003249,56.154365,10.214708,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:46:06,Class A,219003249,56.154365,10.214708,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:49:08,Class A,219003249,56.154348,10.214697,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:49:08,Class A,219003249,56.154348,10.214697,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:49:30,Class A,219003249,56.154348,10.214697,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:49:30,Class A,219003249,56.154348,10.214697,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:52:08,Class A,219003249,56.154385,10.214692,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:52:08,Class A,219003249,56.154385,10.214692,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:55:06,Class A,219003249,56.154373,10.214715,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:58:10,Class A,219003249,56.154357,10.214702,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 02:58:10,Class A,219003249,56.154357,10.214702,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 03:01:07,Class A,219003249,56.154368,10.214697,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 03:01:07,Class A,219003249,56.154368,10.214697,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 03:01:29,Class A,219003249,56.154368,10.214697,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 03:04:11,Class A,219003249,56.154375,10.214707,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 03:04:11,Class A,219003249,56.154375,10.214707,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 03:07:06,Class A,219003249,56.154378,10.214678,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 03:07:07,Class A,219003249,56.154378,10.214678,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 03:10:12,Class A,219003249,56.154388,10.214733,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 03:10:12,Class A,219003249,56.154388,10.214733,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 03:13:05,Class A,219003249,56.15441,10.21474,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 03:16:12,Class A,219003249,56.154417,10.214762,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 03:19:07,Class A,219003249,56.154383,10.214705,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 03:19:07,Class A,219003249,56.154383,10.214705,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 03:19:29,Class A,219003249,56.154383,10.214705,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 03:22:10,Class A,219003249,56.1544,10.214732,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 03:22:10,Class A,219003249,56.1544,10.214732,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 03:25:09,Class A,219003249,56.154385,10.214697,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 03:25:09,Class A,219003249,56.154385,10.214697,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 03:28:09,Class A,219003249,56.154383,10.214727,Moored,,,,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 03:31:09,Class A,219003249,56.15438,10.214697,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
26/11/2024 03:34:09,Class A,219003249,56.154382,10.214687,Moored,,0.0,343.3,,8892241,OYNJ,JAKOB,Tug,,7.0,25.0,GPS,2.4,AARHUS,,AIS,4.0,21.0,4.0,3.0
