# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:02:59,Class A,246541000,57.674368,11.784857,At anchor,0.0,0.2,29.4,195.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 05:39:17,Class A,246541000,57.674317,11.785248,At anchor,0.0,0.0,303.2,205.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 05:42:02,Class A,246541000,57.67428,11.785297,At anchor,0.0,0.0,303.2,212.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 05:45:01,Class A,246541000,57.674305,11.78523,At anchor,0.0,0.0,303.2,212.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 05:45:17,Class A,246541000,57.674305,11.78523,At anchor,0.0,0.0,303.2,212.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 05:48:00,Class A,246541000,57.674347,11.784968,At anchor,0.0,0.1,280.3,200.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 05:51:17,Class A,246541000,57.674347,11.784968,At anchor,0.0,0.1,280.3,200.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 05:57:02,Class A,246541000,57.674333,11.785182,At anchor,0.0,0.1,280.3,201.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 05:57:17,Class A,246541000,57.674333,11.785182,At anchor,0.0,0.1,280.3,201.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 06:03:17,Class A,246541000,57.674333,11.785182,At anchor,0.0,0.1,280.3,201.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 06:05:56,Class A,246541000,57.674353,11.784992,At anchor,0.0,0.1,280.3,199.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 06:08:59,Class A,246541000,57.674348,11.784902,At anchor,0.0,0.0,280.3,190.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 06:11:59,Class A,246541000,57.67433,11.784945,At anchor,0.0,0.1,280.3,188.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 06:14:59,Class A,246541000,57.674307,11.78521,At anchor,0.0,0.1,102.9,196.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 06:15:18,Class A,246541000,57.674307,11.78521,At anchor,0.0,0.1,102.9,196.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 06:18:00,Class A,246541000,57.674287,11.785388,At anchor,0.0,0.2,191.9,212.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 06:21:01,Class A,246541000,57.67428,11.785372,At anchor,0.0,0.1,238.2,215.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 06:23:56,Class A,246541000,57.674327,11.785195,At anchor,0.0,0.0,281.4,206.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 06:29:57,Class A,246541000,57.674282,11.785212,At anchor,0.0,0.1,281.4,196.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 06:32:59,Class A,246541000,57.67431,11.785222,At anchor,0.0,0.1,289.1,204.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 06:38:58,Class A,246541000,57.674323,11.785208,At anchor,0.0,0.0,289.1,204.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 06:39:17,Class A,246541000,57.674323,11.785208,At anchor,0.0,0.0,289.1,204.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 06:44:59,Class A,246541000,57.674298,11.785203,At anchor,0.0,0.1,289.1,194.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 06:45:17,Class A,246541000,57.674298,11.785203,At anchor,0.0,0.1,289.1,194.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 06:50:59,Class A,246541000,57.674227,11.785595,At anchor,0.0,0.0,289.1,217.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 06:53:58,Class A,246541000,57.674238,11.785488,At anchor,0.0,0.2,281.5,219.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 06:56:56,Class A,246541000,57.674333,11.785147,At anchor,0.0,0.1,291.3,205.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 06:57:17,Class A,246541000,57.674333,11.785147,At anchor,0.0,0.1,291.3,205.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 06:59:56,Class A,246541000,57.674338,11.784905,At anchor,0.0,0.0,284.2,188.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 07:03:01,Class A,246541000,57.67431,11.785077,At anchor,0.0,0.1,284.2,191.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 07:03:17,Class A,246541000,57.67431,11.785077,At anchor,0.0,0.1,284.2,191.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 07:09:18,Class A,246541000,57.67431,11.785077,At anchor,0.0,0.1,284.2,191.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 07:12:00,Class A,246541000,57.674327,11.785135,At anchor,0.0,0.0,292.7,202.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 07:15:17,Class A,246541000,57.674327,11.785135,At anchor,0.0,0.0,292.7,202.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 07:18:02,Class A,246541000,57.674273,11.785397,At anchor,0.0,0.2,98.0,202.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 07:27:17,Class A,246541000,57.674273,11.785397,At anchor,0.0,0.2,98.0,202.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 07:38:59,Class A,246541000,57.674177,11.785815,At anchor,0.0,0.1,113.0,220.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 07:42:03,Class A,246541000,57.67416,11.785713,At anchor,0.0,0.2,276.7,229.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 07:45:00,Class A,246541000,57.67429,11.78532,At anchor,0.0,0.2,302.6,214.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 07:45:18,Class A,246541000,57.67429,11.78532,At anchor,0.0,0.2,302.6,214.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 07:51:01,Class A,246541000,57.674305,11.785132,At anchor,0.0,0.1,306.5,192.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 07:51:17,Class A,246541000,57.674305,11.785132,At anchor,0.0,0.1,306.5,192.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 07:54:04,Class A,246541000,57.67431,11.785182,At anchor,0.0,0.0,93.4,200.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 07:57:00,Class A,246541000,57.674298,11.785358,At anchor,0.0,0.0,93.4,208.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 07:59:57,Class A,246541000,57.67427,11.785458,At anchor,0.0,0.0,93.4,213.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 08:03:02,Class A,246541000,57.67425,11.785575,At anchor,0.0,0.0,93.4,218.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 08:05:59,Class A,246541000,57.674262,11.785487,At anchor,0.0,0.1,93.4,214.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 08:09:00,Class A,246541000,57.674278,11.785423,At anchor,0.0,0.0,93.4,210.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 08:09:17,Class A,246541000,57.674278,11.785423,At anchor,0.0,0.0,93.4,210.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 08:15:17,Class A,246541000,57.674278,11.785423,At anchor,0.0,0.0,93.4,210.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 08:18:00,Class A,246541000,57.674265,11.78548,At anchor,0.0,0.1,93.4,209.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 08:21:18,Class A,246541000,57.674265,11.78548,At anchor,0.0,0.1,93.4,209.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 08:24:01,Class A,246541000,57.674275,11.785507,At anchor,0.0,0.1,93.4,216.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 08:30:02,Class A,246541000,57.67434,11.785163,At anchor,0.0,0.1,277.1,200.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 08:36:03,Class A,246541000,57.67425,11.78552,At anchor,0.0,0.2,101.2,204.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 08:39:00,Class A,246541000,57.674197,11.785802,At anchor,0.0,0.1,114.9,223.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 08:39:17,Class A,246541000,57.674197,11.785802,At anchor,0.0,0.1,114.9,223.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 08:42:04,Class A,246541000,57.674177,11.785705,At anchor,0.0,0.1,258.9,227.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 08:44:59,Class A,246541000,57.67428,11.785447,At anchor,0.0,0.1,306.1,213.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 08:56:59,Class A,246541000,57.674182,11.785847,At anchor,0.0,0.1,116.4,220.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 08:57:17,Class A,246541000,57.674182,11.785847,At anchor,0.0,0.1,116.4,220.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 09:02:56,Class A,246541000,57.674323,11.78542,At anchor,0.0,0.0,281.2,210.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 09:05:59,Class A,246541000,57.674257,11.785477,At anchor,0.0,0.2,133.5,200.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 09:09:00,Class A,246541000,57.674167,11.785908,At anchor,0.0,0.2,100.5,213.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 09:12:01,Class A,246541000,57.674062,11.786167,At anchor,0.0,0.0,131.8,234.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 09:15:01,Class A,246541000,57.674155,11.785917,At anchor,0.0,0.2,322.0,231.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 09:18:01,Class A,246541000,57.674258,11.78567,At anchor,0.0,0.1,312.2,214.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 09:24:01,Class A,246541000,57.674148,11.785908,At anchor,0.0,0.2,110.3,214.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 09:26:59,Class A,246541000,57.674088,11.786095,At anchor,0.0,0.0,118.7,231.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 09:32:59,Class A,246541000,57.674253,11.785663,At anchor,0.0,0.1,303.2,210.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 09:36:00,Class A,246541000,57.674168,11.785775,At anchor,0.0,0.1,137.2,207.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 09:39:01,Class A,246541000,57.674107,11.786073,At anchor,0.0,0.1,114.8,226.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 09:45:01,Class A,246541000,57.674172,11.78592,At anchor,0.0,0.0,297.9,222.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 09:48:02,Class A,246541000,57.674167,11.785858,At anchor,0.0,0.0,297.9,214.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 09:51:00,Class A,246541000,57.674128,11.786013,At anchor,0.0,0.0,297.9,222.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 09:54:03,Class A,246541000,57.674118,11.785995,At anchor,0.0,0.1,297.9,229.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 10:03:01,Class A,246541000,57.674133,11.786028,At anchor,0.0,0.0,297.9,224.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 10:06:04,Class A,246541000,57.67413,11.78603,At anchor,0.0,0.0,297.9,225.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 10:09:01,Class A,246541000,57.674133,11.78603,At anchor,0.0,0.0,297.9,225.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 10:12:04,Class A,246541000,57.674137,11.78597,At anchor,0.0,0.0,297.9,222.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 10:18:05,Class A,246541000,57.67407,11.786133,At anchor,0.0,0.1,297.9,225.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 10:20:59,Class A,246541000,57.674033,11.786168,At anchor,0.0,0.0,297.9,231.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 10:24:04,Class A,246541000,57.674085,11.786088,At anchor,0.0,0.0,297.9,226.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 10:26:59,Class A,246541000,57.674112,11.786085,At anchor,0.0,0.0,297.9,226.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 10:30:05,Class A,246541000,57.674092,11.786065,At anchor,0.0,0.1,297.9,227.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 10:32:59,Class A,246541000,57.674097,11.786062,At anchor,0.0,0.0,297.9,226.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 10:33:19,Class A,246541000,57.674097,11.786062,At anchor,0.0,0.0,297.9,226.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 10:39:02,Class A,246541000,57.6741,11.786073,At anchor,0.0,0.0,297.9,229.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 10:39:18,Class A,246541000,57.6741,11.786073,At anchor,0.0,0.0,297.9,229.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 10:41:57,Class A,246541000,57.674113,11.786048,At anchor,0.0,0.0,297.9,227.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 10:54:01,Class A,246541000,57.674067,11.786133,At anchor,0.0,0.0,297.9,230.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 11:03:06,Class A,246541000,57.673987,11.786327,At anchor,0.0,0.0,297.9,237.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 11:09:18,Class A,246541000,57.673987,11.786327,At anchor,0.0,0.0,297.9,237.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 11:14:58,Class A,246541000,57.67407,11.786122,At anchor,0.0,0.1,297.9,228.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 11:18:01,Class A,246541000,57.67404,11.786223,At anchor,0.0,0.1,297.9,229.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 11:24:01,Class A,246541000,57.67395,11.786332,At anchor,0.0,0.0,297.9,241.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 11:27:01,Class A,246541000,57.673955,11.786295,At anchor,0.0,0.0,297.9,239.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 11:27:17,Class A,246541000,57.673955,11.786295,At anchor,0.0,0.0,297.9,239.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 11:36:01,Class A,246541000,57.673953,11.786343,At anchor,0.0,0.0,297.9,239.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 11:39:18,Class A,246541000,57.673953,11.786343,At anchor,0.0,0.0,297.9,239.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 11:45:01,Class A,246541000,57.67391,11.786425,At anchor,0.0,0.0,297.9,239.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 11:54:02,Class A,246541000,57.673937,11.786387,At anchor,0.0,0.0,297.9,240.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 12:03:02,Class A,246541000,57.673962,11.786353,At anchor,0.0,0.0,316.7,235.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 12:06:01,Class A,246541000,57.67391,11.786477,At anchor,0.0,0.0,316.7,238.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 12:21:02,Class A,246541000,57.673902,11.786482,At anchor,0.0,0.0,316.7,240.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
