# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:00:24,Class A,230695000,54.767285,11.863003,Moored,0.0,0.0,335.5,156.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:01:41,Class A,230695000,54.767285,11.863003,Moored,0.0,0.0,335.5,156.0,9195822,OJUC,PRIMA KING,Cargo,,13.0,89.0,GPS,4.2,DKNYF,25/11/2024 08:00:00,AIS,80.0,9.0,8.0,5.0
26/11/2024 00:01:41,Class A,230695000,54.767285,11.863003,Moored,0.0,0.0,335.5,156.0,9195822,OJUC,PRIMA KING,Cargo,,13.0,89.0,GPS,4.2,DKNYF,25/11/2024 08:00:00,AIS,80.0,9.0,8.0,5.0
26/11/2024 00:03:25,Class A,230695000,54.767295,11.863013,Moored,0.0,0.0,335.5,156.0,9195822,OJUC,PRIMA KING,Cargo,,13.0,89.0,GPS,4.2,DKNYF,25/11/2024 08:00:00,AIS,80.0,9.0,8.0,5.0
26/11/2024 00:03:25,Class A,230695000,54.767295,11.863013,Moored,0.0,0.0,335.5,156.0,9195822,OJUC,PRIMA KING,Cargo,,13.0,89.0,GPS,4.2,DKNYF,25/11/2024 08:00:00,AIS,80.0,9.0,8.0,5.0
26/11/2024 00:06:25,Class A,230695000,54.767297,11.863002,Moored,0.0,0.0,335.5,156.0,9195822,OJUC,PRIMA KING,Cargo,,13.0,89.0,GPS,4.2,DKNYF,25/11/2024 08:00:00,AIS,80.0,9.0,8.0,5.0
26/11/2024 00:06:25,Class A,230695000,54.767297,11.863002,Moored,0.0,0.0,335.5,156.0,9195822,OJUC,PRIMA KING,Cargo,,13.0,89.0,GPS,4.2,DKNYF,25/11/2024 08:00:00,AIS,80.0,9.0,8.0,5.0
26/11/2024 00:07:41,Class A,230695000,54.767297,11.863002,Moored,0.0,0.0,335.5,156.0,9195822,OJUC,PRIMA KING,Cargo,,13.0,89.0,GPS,4.2,DKNYF,25/11/2024 08:00:00,AIS,80.0,9.0,8.0,5.0
26/11/2024 00:09:25,Class A,230695000,54.767297,11.862988,Moored,0.0,0.0,335.5,156.0,9195822,OJUC,PRIMA KING,Cargo,,13.0,89.0,GPS,4.2,DKNYF,25/11/2024 08:00:00,AIS,80.0,9.0,8.0,5.0
26/11/2024 00:09:25,Class A,230695000,54.767297,11.862988,Moored,0.0,0.0,335.5,156.0,9195822,OJUC,PRIMA KING,Cargo,,13.0,89.0,GPS,4.2,DKNYF,25/11/2024 08:00:00,AIS,80.0,9.0,8.0,5.0
26/11/2024 00:12:25,Class A,230695000,54.76729,11.862987,Moored,0.0,0.0,335.5,156.0,9195822,OJUC,PRIMA KING,Cargo,,13.0,89.0,GPS,4.2,DKNYF,25/11/2024 08:00:00,AIS,80.0,9.0,8.0,5.0
26/11/2024 00:13:41,Class A,230695000,54.76729,11.862987,Moored,0.0,0.0,335.5,156.0,9195822,OJUC,PRIMA KING,Cargo,,13.0,89.0,GPS,4.2,DKNYF,25/11/2024 08:00:00,AIS,80.0,9.0,8.0,5.0
26/11/2024 00:15:25,Class A,230695000,54.767287,11.863002,Moored,0.0,0.0,335.5,156.0,9195822,OJUC,PRIMA KING,Cargo,,13.0,89.0,GPS,4.2,DKNYF,25/11/2024 08:00:00,AIS,80.0,9.0,8.0,5.0
26/11/2024 00:15:25,Class A,230695000,54.767287,11.863002,Moored,0.0,0.0,335.5,156.0,9195822,OJUC,PRIMA KING,Cargo,,13.0,89.0,GPS,4.2,DKNYF,25/11/2024 08:00:00,AIS,80.0,9.0,8.0,5.0
26/11/2024 00:18:24,Class A,230695000,54.767278,11.863007,Moored,0.0,0.0,335.5,156.0,9195822,OJUC,PRIMA KING,Cargo,,13.0,89.0,GPS,4.2,DKNYF,25/11/2024 08:00:00,AIS,80.0,9.0,8.0,5.0
