# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:00:50,Class A,265565690,55.556253,14.359147,Moored,0.0,0.1,276.9,168.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:02:40,Class A,265565690,55.556253,14.359147,Moored,0.0,0.1,276.9,168.0,9392286,SLXW,FYRBJORN,Other,,12.0,35.0,GPS,2.8,SIMRISHAMN,,AIS,8.0,27.0,2.0,10.0
26/11/2024 00:03:51,Class A,265565690,55.556273,14.359173,Moored,0.0,0.0,276.9,168.0,9392286,SLXW,FYRBJORN,Other,,12.0,35.0,GPS,2.8,SIMRISHAMN,,AIS,8.0,27.0,2.0,10.0
26/11/2024 00:06:50,Class A,265565690,55.556253,14.359147,Moored,0.0,0.1,276.9,168.0,9392286,SLXW,FYRBJORN,Other,,12.0,35.0,GPS,2.8,SIMRISHAMN,,AIS,8.0,27.0,2.0,10.0
26/11/2024 00:08:41,Class A,265565690,55.556253,14.359147,Moored,0.0,0.1,276.9,168.0,9392286,SLXW,FYRBJORN,Other,,12.0,35.0,GPS,2.8,SIMRISHAMN,,AIS,8.0,27.0,2.0,10.0
26/11/2024 00:09:51,Class A,265565690,55.556238,14.35918,Moored,0.0,0.1,276.9,168.0,9392286,SLXW,FYRBJORN,Other,,12.0,35.0,GPS,2.8,SIMRISHAMN,,AIS,8.0,27.0,2.0,10.0
26/11/2024 00:12:50,Class A,265565690,55.556345,14.359137,Moored,0.0,0.1,276.9,168.0,9392286,SLXW,FYRBJORN,Other,,12.0,35.0,GPS,2.8,SIMRISHAMN,,AIS,8.0,27.0,2.0,10.0
26/11/2024 00:15:50,Class A,265565690,55.556288,14.359155,Moored,0.0,0.0,276.9,168.0,9392286,SLXW,FYRBJORN,Other,,12.0,35.0,GPS,2.8,SIMRISHAMN,,AIS,8.0,27.0,2.0,10.0
26/11/2024 00:18:51,Class A,265565690,55.556272,14.359177,Moored,0.0,0.1,276.9,168.0,9392286,SLXW,FYRBJORN,Other,,12.0,35.0,GPS,2.8,SIMRISHAMN,,AIS,8.0,27.0,2.0,10.0
26/11/2024 00:20:42,Class A,265565690,55.556272,14.359177,Moored,0.0,0.1,276.9,168.0,9392286,SLXW,FYRBJORN,Other,,12.0,35.0,GPS,2.8,SIMRISHAMN,,AIS,8.0,27.0,2.0,10.0
26/11/2024 00:24:51,Class A,265565690,55.556242,14.359142,Moored,0.0,0.0,276.9,168.0,9392286,SLXW,FYRBJORN,Other,,12.0,35.0,GPS,2.8,SIMRISHAMN,,AIS,8.0,27.0,2.0,10.0
26/11/2024 00:26:44,Class A,265565690,55.556242,14.359142,Moored,0.0,0.0,276.9,168.0,9392286,SLXW,FYRBJORN,Other,,12.0,35.0,GPS,2.8,SIMRISHAMN,,AIS,8.0,27.0,2.0,10.0
26/11/2024 00:30:50,Class A,265565690,55.556245,14.359208,Moored,0.0,0.1,276.9,168.0,9392286,SLXW,FYRBJORN,Other,,12.0,35.0,GPS,2.8,SIMRISHAMN,,AIS,8.0,27.0,2.0,10.0
26/11/2024 00:32:44,Class A,265565690,55.556245,14.359208,Moored,0.0,0.1,276.9,168.0,9392286,SLXW,FYRBJORN,Other,,12.0,35.0,GPS,2.8,SIMRISHAMN,,AIS,8.0,27.0,2.0,10.0
26/11/2024 00:33:51,Class A,265565690,55.556242,14.359197,Moored,0.0,0.0,276.9,168.0,9392286,SLXW,FYRBJORN,Other,,12.0,35.0,GPS,2.8,SIMRISHAMN,,AIS,8.0,27.0,2.0,10.0
26/11/2024 00:36:49,Class A,265565690,55.556253,14.359205,Moored,0.0,0.0,276.9,168.0,9392286,SLXW,FYRBJORN,Other,,12.0,35.0,GPS,2.8,SIMRISHAMN,,AIS,8.0,27.0,2.0,10.0
26/11/2024 00:38:44,Class A,265565690,55.556253,14.359205,Moored,0.0,0.0,276.9,168.0,9392286,SLXW,FYRBJORN,Other,,12.0,35.0,GPS,2.8,SIMRISHAMN,,AIS,8.0,27.0,2.0,10.0
26/11/2024 00:39:50,Class A,265565690,55.556257,14.359165,Moored,0.0,0.0,276.9,168.0,9392286,SLXW,FYRBJORN,Other,,12.0,35.0,GPS,2.8,SIMRISHAMN,,AIS,8.0,27.0,2.0,10.0
26/11/2024 00:45:51,Class A,265565690,55.556273,14.359162,Moored,0.0,0.1,276.9,168.0,9392286,SLXW,FYRBJORN,Other,,12.0,35.0,GPS,2.8,SIMRISHAMN,,AIS,8.0,27.0,2.0,10.0
26/11/2024 00:50:46,Class A,265565690,55.556273,14.359162,Moored,0.0,0.1,276.9,168.0,9392286,SLXW,FYRBJORN,Other,,12.0,35.0,GPS,2.8,SIMRISHAMN,,AIS,8.0,27.0,2.0,10.0
26/11/2024 00:51:50,Class A,265565690,55.55622,14.359102,Moored,0.0,0.1,276.9,168.0,9392286,SLXW,FYRBJORN,Other,,12.0,35.0,GPS,2.8,SIMRISHAMN,,AIS,8.0,27.0,2.0,10.0
