# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:00:56,Class A,219031423,57.441145,10.546775,Moored,0.0,0.0,32.3,134.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:03:55,Class A,219031423,57.441145,10.546775,Moored,0.0,0.0,32.3,134.0,8616245,OZFN2,GOLIATH VIG,Tug,,8.0,24.0,GPS,3.6,FREDERIKSHAVN,22/11/2024 18:00:00,AIS,12.0,12.0,4.0,4.0
26/11/2024 00:03:58,Class A,219031423,57.441157,10.546778,Moored,0.0,0.0,274.5,134.0,8616245,OZFN2,GOLIATH VIG,Tug,,8.0,24.0,GPS,3.6,FREDERIKSHAVN,22/11/2024 18:00:00,AIS,12.0,12.0,4.0,4.0
26/11/2024 00:06:55,Class A,219031423,57.441148,10.546775,Moored,0.0,0.0,290.2,134.0,8616245,OZFN2,GOLIATH VIG,Tug,,8.0,24.0,GPS,3.6,FREDERIKSHAVN,22/11/2024 18:00:00,AIS,12.0,12.0,4.0,4.0
26/11/2024 00:09:58,Class A,219031423,57.44116,10.546788,Moored,0.0,0.0,297.0,134.0,8616245,OZFN2,GOLIATH VIG,Tug,,8.0,24.0,GPS,3.6,FREDERIKSHAVN,22/11/2024 18:00:00,AIS,12.0,12.0,4.0,4.0
26/11/2024 00:12:56,Class A,219031423,57.441162,10.546772,Moored,0.0,0.0,235.2,135.0,8616245,OZFN2,GOLIATH VIG,Tug,,8.0,24.0,GPS,3.6,FREDERIKSHAVN,22/11/2024 18:00:00,AIS,12.0,12.0,4.0,4.0
26/11/2024 00:15:52,Class A,219031423,57.441145,10.546793,Moored,0.0,0.0,264.8,134.0,8616245,OZFN2,GOLIATH VIG,Tug,,8.0,24.0,GPS,3.6,FREDERIKSHAVN,22/11/2024 18:00:00,AIS,12.0,12.0,4.0,4.0
26/11/2024 00:18:56,Class A,219031423,57.441155,10.546782,Moored,0.0,0.0,352.1,132.0,8616245,OZFN2,GOLIATH VIG,Tug,,8.0,24.0,GPS,3.6,FREDERIKSHAVN,22/11/2024 18:00:00,AIS,12.0,12.0,4.0,4.0
26/11/2024 00:18:56,Class A,219031423,57.441155,10.546782,Moored,0.0,0.0,352.1,132.0,8616245,OZFN2,GOLIATH VIG,Tug,,8.0,24.0,GPS,3.6,FREDERIKSHAVN,22/11/2024 18:00:00,AIS,12.0,12.0,4.0,4.0
26/11/2024 00:21:54,Class A,219031423,57.441143,10.546793,Moored,0.0,0.0,344.2,132.0,8616245,OZFN2,GOLIATH VIG,Tug,,8.0,24.0,GPS,3.6,FREDERIKSHAVN,22/11/2024 18:00:00,AIS,12.0,12.0,4.0,4.0
26/11/2024 00:21:55,Class A,219031423,57.441143,10.546793,Moored,0.0,0.0,344.2,132.0,8616245,OZFN2,GOLIATH VIG,Tug,,8.0,24.0,GPS,3.6,FREDERIKSHAVN,22/11/2024 18:00:00,AIS,12.0,12.0,4.0,4.0
