# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:00:38,Class A,220466000,55.698093,12.635222,Moored,,0.0,118.8,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:15:12,Class A,220466000,55.705322,12.635282,Moored,,6.5,28.3,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:15:23,Class A,220466000,55.705615,12.635568,Moored,,6.5,29.0,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:15:43,Class A,220466000,55.706135,12.636093,Moored,,6.5,29.8,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:15:53,Class A,220466000,55.706393,12.636358,Moored,,6.5,29.9,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:16:02,Class A,220466000,55.706618,12.636582,Moored,,6.4,30.1,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:16:12,Class A,220466000,55.706877,12.636858,Moored,,6.4,31.0,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:16:23,Class A,220466000,55.70716,12.637135,Moored,,6.4,29.6,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:16:43,Class A,220466000,55.707672,12.637645,Moored,,6.4,31.0,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:16:53,Class A,220466000,55.707923,12.637912,Moored,,6.4,30.4,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:17:02,Class A,220466000,55.708163,12.638147,Moored,,6.4,28.3,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:17:12,Class A,220466000,55.708437,12.638388,Moored,,6.3,26.5,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:17:23,Class A,220466000,55.70873,12.638672,Moored,,6.3,27.1,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:17:43,Class A,220466000,55.709278,12.639117,Moored,,6.3,24.9,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:17:53,Class A,220466000,55.709547,12.639313,Moored,,6.3,23.4,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:18:02,Class A,220466000,55.709785,12.639477,Moored,,6.3,21.7,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:18:12,Class A,220466000,55.710062,12.639647,Moored,,6.3,19.7,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:18:23,Class A,220466000,55.710408,12.639837,Moored,,6.3,19.1,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:18:43,Class A,220466000,55.710873,12.640158,Moored,,5.3,21.3,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:18:53,Class A,220466000,55.711065,12.640282,Moored,,4.8,21.4,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:19:12,Class A,220466000,55.711375,12.64052,Moored,,3.7,24.1,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:19:23,Class A,220466000,55.711507,12.64067,Moored,,3.2,26.2,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:19:33,Class A,220466000,55.711615,12.640782,Moored,,2.9,27.2,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:19:42,Class A,220466000,55.711687,12.640862,Moored,,2.6,26.2,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:19:53,Class A,220466000,55.711812,12.640938,Moored,,2.3,24.5,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:20:01,Class A,220466000,55.711903,12.64099,Moored,,2.2,22.1,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:20:12,Class A,220466000,55.712012,12.641025,Moored,,2.1,18.8,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:20:23,Class A,220466000,55.71212,12.641048,Moored,,1.9,8.7,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:20:23,Class A,220466000,55.71212,12.641048,Moored,,1.9,8.7,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:22:29,Class A,220466000,55.712907,12.640805,Moored,,0.7,348.0,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:25:30,Class A,220466000,55.713168,12.640912,Moored,,0.0,113.7,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:28:29,Class A,220466000,55.713317,12.641338,Moored,,0.2,354.8,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:31:30,Class A,220466000,55.713283,12.641262,Moored,,0.1,316.7,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:32:03,Class A,220466000,55.713283,12.641262,Moored,,0.1,316.7,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:34:30,Class A,220466000,55.713258,12.641715,Moored,,1.6,82.0,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:37:14,Class A,220466000,55.71285,12.642222,Moored,,3.7,209.8,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:37:33,Class A,220466000,55.712512,12.641892,Moored,,4.1,208.2,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:37:33,Class A,220466000,55.712512,12.641892,Moored,,4.1,208.2,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:37:43,Class A,220466000,55.712328,12.641743,Moored,,4.2,205.3,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:38:02,Class A,220466000,55.711947,12.641513,Moored,,4.4,198.6,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:38:03,Class A,220466000,55.711947,12.641513,Moored,,4.4,198.6,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:38:14,Class A,220466000,55.711712,12.641412,Moored,,4.5,194.7,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:38:33,Class A,220466000,55.711282,12.64126,Moored,,4.6,190.6,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:38:43,Class A,220466000,55.71107,12.641183,Moored,,4.6,191.4,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:38:54,Class A,220466000,55.710838,12.641092,Moored,,4.7,193.6,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:39:02,Class A,220466000,55.71067,12.641005,Moored,,4.8,194.3,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:39:02,Class A,220466000,55.71067,12.641005,Moored,,4.8,194.3,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:39:14,Class A,220466000,55.710457,12.640875,Moored,,4.7,197.8,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:39:33,Class A,220466000,55.710067,12.64054,Moored,,4.7,208.3,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:39:33,Class A,220466000,55.710067,12.64054,Moored,,4.7,208.3,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:40:02,Class A,220466000,55.709505,12.639897,Moored,,4.8,214.5,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:40:14,Class A,220466000,55.709255,12.639618,Moored,,4.8,211.6,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:40:33,Class A,220466000,55.70889,12.63928,Moored,,4.9,206.6,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:40:33,Class A,220466000,55.70889,12.63928,Moored,,4.9,206.6,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:40:43,Class A,220466000,55.70868,12.63912,Moored,,4.9,205.2,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:41:02,Class A,220466000,55.708277,12.63881,Moored,,4.9,203.5,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:41:14,Class A,220466000,55.708035,12.638618,Moored,,4.9,203.6,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:41:22,Class A,220466000,55.707842,12.638485,Moored,,4.9,203.4,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:41:22,Class A,220466000,55.707842,12.638485,Moored,,4.9,203.4,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:41:33,Class A,220466000,55.707588,12.638273,Moored,,4.9,204.2,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:41:33,Class A,220466000,55.707588,12.638273,Moored,,4.9,204.2,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:41:43,Class A,220466000,55.70738,12.638098,Moored,,5.0,205.0,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:41:54,Class A,220466000,55.707153,12.637918,Moored,,4.9,205.0,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:42:02,Class A,220466000,55.706993,12.637792,Moored,,4.9,204.7,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:42:13,Class A,220466000,55.706768,12.637617,Moored,,5.0,204.1,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:42:22,Class A,220466000,55.706582,12.63748,Moored,,4.9,203.6,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:42:22,Class A,220466000,55.706582,12.63748,Moored,,4.9,203.6,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:42:33,Class A,220466000,55.706342,12.637307,Moored,,4.9,201.9,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:42:43,Class A,220466000,55.706123,12.637167,Moored,,4.9,200.2,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:42:54,Class A,220466000,55.705903,12.637052,Moored,,4.9,197.5,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:43:02,Class A,220466000,55.705733,12.636978,Moored,,4.9,195.5,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:43:02,Class A,220466000,55.705733,12.636978,Moored,,4.9,195.5,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:43:13,Class A,220466000,55.705487,12.636857,Moored,,4.9,195.4,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:43:13,Class A,220466000,55.705487,12.636857,Moored,,4.9,195.4,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:43:22,Class A,220466000,55.705287,12.636753,Moored,,4.9,195.8,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:43:22,Class A,220466000,55.705287,12.636753,Moored,,4.9,195.8,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:43:33,Class A,220466000,55.705043,12.636632,Moored,,4.9,196.2,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:43:43,Class A,220466000,55.704827,12.636522,Moored,,4.9,196.7,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:43:53,Class A,220466000,55.704632,12.636425,Moored,,4.9,196.7,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:44:02,Class A,220466000,55.704413,12.63632,Moored,,4.9,196.2,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:44:04,Class A,220466000,55.704413,12.63632,Moored,,4.9,196.2,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:44:13,Class A,220466000,55.704152,12.636215,Moored,,4.9,194.3,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:44:13,Class A,220466000,55.704152,12.636215,Moored,,4.9,194.3,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:44:22,Class A,220466000,55.70394,12.636112,Moored,,4.9,194.2,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:44:22,Class A,220466000,55.70394,12.636112,Moored,,4.9,194.2,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
26/11/2024 00:44:33,Class A,220466000,55.703728,12.635985,Moored,,4.9,195.3,,9136307,OVUU2,BALTSUND,Tug,,6.0,19.0,GPS,2.7,DKCPH,05/11/2024 12:00:00,AIS,5.0,14.0,4.0,2.0
