# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:00:36,Class A,210524000,57.115435,12.239143,Moored,0.0,0.0,19.5,193.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:05:04,Class A,210524000,57.115435,12.239143,Moored,0.0,0.0,19.5,193.0,9574315,5BCM6,RIKKE B,Cargo,No additional information,13.0,89.0,GPS,4.0,VARBERG,24/11/2024 08:00:00,AIS,78.0,11.0,3.0,10.0
26/11/2024 00:09:37,Class A,210524000,57.115393,12.239145,Moored,0.0,0.0,19.5,193.0,9574315,5BCM6,RIKKE B,Cargo,No additional information,13.0,89.0,GPS,4.0,VARBERG,24/11/2024 08:00:00,AIS,78.0,11.0,3.0,10.0
26/11/2024 00:15:37,Class A,210524000,57.115327,12.239063,Moored,0.0,0.0,19.5,193.0,9574315,5BCM6,RIKKE B,Cargo,No additional information,13.0,89.0,GPS,4.0,VARBERG,24/11/2024 08:00:00,AIS,78.0,11.0,3.0,10.0
26/11/2024 00:17:05,Class A,210524000,57.115327,12.239063,Moored,0.0,0.0,19.5,193.0,9574315,5BCM6,RIKKE B,Cargo,No additional information,13.0,89.0,GPS,4.0,VARBERG,24/11/2024 08:00:00,AIS,78.0,11.0,3.0,10.0
26/11/2024 00:18:36,Class A,210524000,57.115412,12.239168,Moored,0.0,0.0,19.5,193.0,9574315,5BCM6,RIKKE B,Cargo,No additional information,13.0,89.0,GPS,4.0,VARBERG,24/11/2024 08:00:00,AIS,78.0,11.0,3.0,10.0
26/11/2024 00:21:37,Class A,210524000,57.115405,12.239177,Moored,0.0,0.0,19.5,193.0,9574315,5BCM6,RIKKE B,Cargo,No additional information,13.0,89.0,GPS,4.0,VARBERG,24/11/2024 08:00:00,AIS,78.0,11.0,3.0,10.0
26/11/2024 00:23:06,Class A,210524000,57.115405,12.239177,Moored,0.0,0.0,19.5,193.0,9574315,5BCM6,RIKKE B,Cargo,No additional information,13.0,89.0,GPS,4.0,VARBERG,24/11/2024 08:00:00,AIS,78.0,11.0,3.0,10.0
26/11/2024 00:24:36,Class A,210524000,57.115447,12.23919,Moored,0.0,0.0,19.5,193.0,9574315,5BCM6,RIKKE B,Cargo,No additional information,13.0,89.0,GPS,4.0,VARBERG,24/11/2024 08:00:00,AIS,78.0,11.0,3.0,10.0
26/11/2024 00:29:07,Class A,210524000,57.115447,12.23919,Moored,0.0,0.0,19.5,193.0,9574315,5BCM6,RIKKE B,Cargo,No additional information,13.0,89.0,GPS,4.0,VARBERG,24/11/2024 08:00:00,AIS,78.0,11.0,3.0,10.0
26/11/2024 00:30:36,Class A,210524000,57.115387,12.23909,Moored,0.0,0.0,19.5,193.0,9574315,5BCM6,RIKKE B,Cargo,No additional information,13.0,89.0,GPS,4.0,VARBERG,24/11/2024 08:00:00,AIS,78.0,11.0,3.0,10.0
