# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:00:11,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:00:31,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:00:33,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:00:41,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:00:50,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:01:11,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:01:41,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:02:09,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:02:41,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.1,14.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:02:50,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:03:09,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:03:30,Class A,211548430,54.631867,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:03:40,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:03:50,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:04:09,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:04:30,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:04:40,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:04:50,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:05:09,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:05:21,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:05:30,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:05:40,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:05:50,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:05:59,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:06:09,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.1,194.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:06:21,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:06:29,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:06:30,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:06:31,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:06:40,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:06:50,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:06:59,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:07:10,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:07:21,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:07:30,Class A,211548430,54.631867,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:07:40,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.1,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:07:50,Class A,211548430,54.63185,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
26/11/2024 00:07:59,Class A,211548430,54.631867,8.382913,Under way using engine,0.0,0.0,284.0,284.0,9627851,DBJX,AMRUMBANK,Law enforcement,,11.0,45.0,GPS,1.8,AMRUM,06/08/2025 15:00:00,AIS,14.0,31.0,5.0,6.0
