# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:02:06,Class A,210155000,57.701345,10.61849,At anchor,1.6,0.1,331.9,197.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:29:06,Class A,210155000,57.701337,10.618608,At anchor,1.1,0.2,183.2,197.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 00:32:06,Class A,210155000,57.701318,10.618677,At anchor,-2.2,0.1,266.7,201.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 00:32:12,Class A,210155000,57.701318,10.618677,At anchor,-2.2,0.1,266.7,201.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 00:35:06,Class A,210155000,57.701337,10.61861,At anchor,-0.4,0.1,357.8,199.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 00:38:06,Class A,210155000,57.701308,10.618675,At anchor,2.9,0.2,89.1,199.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 00:38:12,Class A,210155000,57.701308,10.618675,At anchor,2.9,0.2,89.1,199.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 00:41:06,Class A,210155000,57.701323,10.618678,At anchor,-4.5,0.2,307.4,204.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 00:41:06,Class A,210155000,57.701323,10.618678,At anchor,-4.5,0.2,307.4,204.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 00:44:06,Class A,210155000,57.701308,10.61864,At anchor,1.1,0.2,78.8,197.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 00:44:12,Class A,210155000,57.701308,10.61864,At anchor,1.1,0.2,78.8,197.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 00:47:06,Class A,210155000,57.70132,10.618653,At anchor,-2.2,0.2,354.5,205.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 00:47:06,Class A,210155000,57.70132,10.618653,At anchor,-2.2,0.2,354.5,205.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 00:50:06,Class A,210155000,57.70133,10.618672,At anchor,10.0,0.3,105.4,196.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 00:50:12,Class A,210155000,57.70133,10.618672,At anchor,10.0,0.3,105.4,196.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 00:53:06,Class A,210155000,57.70129,10.618787,At anchor,-6.4,0.2,271.7,206.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 00:53:06,Class A,210155000,57.70129,10.618787,At anchor,-6.4,0.2,271.7,206.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 00:56:06,Class A,210155000,57.701302,10.618733,At anchor,3.6,0.1,119.6,202.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 00:56:06,Class A,210155000,57.701302,10.618733,At anchor,3.6,0.1,119.6,202.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 00:56:12,Class A,210155000,57.701302,10.618733,At anchor,3.6,0.1,119.6,202.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 00:56:12,Class A,210155000,57.701302,10.618733,At anchor,3.6,0.1,119.6,202.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 00:59:06,Class A,210155000,57.701327,10.618675,At anchor,-2.9,0.2,327.1,203.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 00:59:06,Class A,210155000,57.701327,10.618675,At anchor,-2.9,0.2,327.1,203.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:02:06,Class A,210155000,57.70137,10.618545,At anchor,-2.2,0.1,22.8,195.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:02:12,Class A,210155000,57.70137,10.618545,At anchor,-2.2,0.1,22.8,195.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:05:06,Class A,210155000,57.701337,10.618693,At anchor,7.5,0.2,96.9,199.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:08:06,Class A,210155000,57.70131,10.618727,At anchor,-2.9,0.2,234.1,202.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:08:12,Class A,210155000,57.70131,10.618727,At anchor,-2.9,0.2,234.1,202.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:11:06,Class A,210155000,57.701295,10.618795,At anchor,2.2,0.1,80.0,205.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:11:06,Class A,210155000,57.701295,10.618795,At anchor,2.2,0.1,80.0,205.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:14:06,Class A,210155000,57.701322,10.618693,At anchor,-3.6,0.1,309.2,201.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:14:12,Class A,210155000,57.701322,10.618693,At anchor,-3.6,0.1,309.2,201.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:17:06,Class A,210155000,57.701327,10.618655,At anchor,-0.7,0.0,30.6,200.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:20:06,Class A,210155000,57.701325,10.618705,At anchor,-3.6,0.1,127.8,199.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:20:12,Class A,210155000,57.701325,10.618705,At anchor,-3.6,0.1,127.8,199.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:23:06,Class A,210155000,57.701262,10.618867,At anchor,7.5,0.1,61.3,212.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:23:06,Class A,210155000,57.701262,10.618867,At anchor,7.5,0.1,61.3,212.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:26:06,Class A,210155000,57.701323,10.6187,At anchor,-1.1,0.2,133.6,197.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:26:12,Class A,210155000,57.701323,10.6187,At anchor,-1.1,0.2,133.6,197.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:29:06,Class A,210155000,57.701218,10.618958,At anchor,6.4,0.3,150.8,211.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:29:06,Class A,210155000,57.701218,10.618958,At anchor,6.4,0.3,150.8,211.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:32:12,Class A,210155000,57.701218,10.618958,At anchor,6.4,0.3,150.8,211.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:35:06,Class A,210155000,57.701255,10.61887,At anchor,1.6,0.1,103.4,210.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:35:06,Class A,210155000,57.701255,10.61887,At anchor,1.6,0.1,103.4,210.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:38:06,Class A,210155000,57.701298,10.618835,At anchor,1.1,0.1,85.9,202.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:38:06,Class A,210155000,57.701298,10.618835,At anchor,1.1,0.1,85.9,202.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:38:12,Class A,210155000,57.701298,10.618835,At anchor,1.1,0.1,85.9,202.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:41:06,Class A,210155000,57.701258,10.618888,At anchor,-2.2,0.1,302.7,207.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:41:06,Class A,210155000,57.701258,10.618888,At anchor,-2.2,0.1,302.7,207.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:44:06,Class A,210155000,57.70127,10.618885,At anchor,1.1,0.1,3.4,205.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:44:06,Class A,210155000,57.70127,10.618885,At anchor,1.1,0.1,3.4,205.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:44:12,Class A,210155000,57.70127,10.618885,At anchor,1.1,0.1,3.4,205.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:44:12,Class A,210155000,57.70127,10.618885,At anchor,1.1,0.1,3.4,205.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:47:06,Class A,210155000,57.701257,10.618923,At anchor,0.7,0.1,13.7,210.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:47:06,Class A,210155000,57.701257,10.618923,At anchor,0.7,0.1,13.7,210.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:50:06,Class A,210155000,57.701283,10.618848,At anchor,0.7,0.1,155.3,201.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:50:06,Class A,210155000,57.701283,10.618848,At anchor,0.7,0.1,155.3,201.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:50:12,Class A,210155000,57.701283,10.618848,At anchor,0.7,0.1,155.3,201.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:53:06,Class A,210155000,57.701205,10.619057,At anchor,1.6,0.0,64.9,213.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:53:06,Class A,210155000,57.701205,10.619057,At anchor,1.6,0.0,64.9,213.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:56:06,Class A,210155000,57.701267,10.618933,At anchor,-6.4,0.1,324.3,210.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:56:06,Class A,210155000,57.701267,10.618933,At anchor,-6.4,0.1,324.3,210.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:56:12,Class A,210155000,57.701267,10.618933,At anchor,-6.4,0.1,324.3,210.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:56:12,Class A,210155000,57.701267,10.618933,At anchor,-6.4,0.1,324.3,210.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:59:06,Class A,210155000,57.70123,10.61902,At anchor,5.4,0.0,78.9,211.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 01:59:06,Class A,210155000,57.70123,10.61902,At anchor,5.4,0.0,78.9,211.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 02:02:12,Class A,210155000,57.70123,10.61902,At anchor,5.4,0.0,78.9,211.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 02:02:12,Class A,210155000,57.70123,10.61902,At anchor,5.4,0.0,78.9,211.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 02:05:06,Class A,210155000,57.7012,10.619057,At anchor,4.5,0.2,116.1,210.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 02:05:06,Class A,210155000,57.7012,10.619057,At anchor,4.5,0.2,116.1,210.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 02:08:06,Class A,210155000,57.701252,10.618908,At anchor,-6.4,0.4,304.4,210.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 02:08:06,Class A,210155000,57.701252,10.618908,At anchor,-6.4,0.4,304.4,210.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 02:08:12,Class A,210155000,57.701252,10.618908,At anchor,-6.4,0.4,304.4,210.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 02:08:12,Class A,210155000,57.701252,10.618908,At anchor,-6.4,0.4,304.4,210.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 02:11:06,Class A,210155000,57.701265,10.618895,At anchor,6.4,0.3,120.7,203.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 02:11:06,Class A,210155000,57.701265,10.618895,At anchor,6.4,0.3,120.7,203.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 02:14:06,Class A,210155000,57.701243,10.618908,At anchor,-4.5,0.4,311.2,211.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 02:14:06,Class A,210155000,57.701243,10.618908,At anchor,-4.5,0.4,311.2,211.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 02:14:12,Class A,210155000,57.701243,10.618908,At anchor,-4.5,0.4,311.2,211.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 02:14:12,Class A,210155000,57.701243,10.618908,At anchor,-4.5,0.4,311.2,211.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 02:17:06,Class A,210155000,57.701268,10.61886,At anchor,6.4,0.2,148.2,202.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 02:17:06,Class A,210155000,57.701268,10.61886,At anchor,6.4,0.2,148.2,202.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 02:20:06,Class A,210155000,57.701253,10.618867,At anchor,-3.6,0.3,308.4,210.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 02:20:06,Class A,210155000,57.701253,10.618867,At anchor,-3.6,0.3,308.4,210.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 02:20:12,Class A,210155000,57.701253,10.618867,At anchor,-3.6,0.3,308.4,210.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 02:20:12,Class A,210155000,57.701253,10.618867,At anchor,-3.6,0.3,308.4,210.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
26/11/2024 02:23:06,Class A,210155000,57.701295,10.618747,At anchor,-1.1,0.1,105.1,197.0,9710311,5BKP5,ECO CORSAIR,Tanker,,16.0,95.0,GPS,4.4,DKSKA,23/11/2024 17:00:00,AIS,73.0,22.0,4.0,12.0
