# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:00:46,Class A,219000189,55.760923,12.600513,Moored,0.0,0.0,307.3,274.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:02:16,Class A,219000189,55.760923,12.600513,Moored,0.0,0.0,307.3,274.0,Unknown,OVMS,MHV 809 ANTARES,Military,,6.0,25.0,GPS,2.5,SKOVSHOVED,,AIS,16.0,9.0,2.0,4.0
26/11/2024 00:03:46,Class A,219000189,55.76091,12.60051,Moored,0.0,0.0,269.5,275.0,Unknown,OVMS,MHV 809 ANTARES,Military,,6.0,25.0,GPS,2.5,SKOVSHOVED,,AIS,16.0,9.0,2.0,4.0
26/11/2024 00:06:47,Class A,219000189,55.760903,12.600525,Moored,0.0,0.0,312.0,275.0,Unknown,OVMS,MHV 809 ANTARES,Military,,6.0,25.0,GPS,2.5,SKOVSHOVED,,AIS,16.0,9.0,2.0,4.0
26/11/2024 00:08:16,Class A,219000189,55.760903,12.600525,Moored,0.0,0.0,312.0,275.0,Unknown,OVMS,MHV 809 ANTARES,Military,,6.0,25.0,GPS,2.5,SKOVSHOVED,,AIS,16.0,9.0,2.0,4.0
26/11/2024 00:09:47,Class A,219000189,55.760913,12.60051,Moored,0.0,0.0,291.6,275.0,Unknown,OVMS,MHV 809 ANTARES,Military,,6.0,25.0,GPS,2.5,SKOVSHOVED,,AIS,16.0,9.0,2.0,4.0
26/11/2024 00:12:48,Class A,219000189,55.760923,12.600532,Moored,0.0,0.0,284.1,274.0,Unknown,OVMS,MHV 809 ANTARES,Military,,6.0,25.0,GPS,2.5,SKOVSHOVED,,AIS,16.0,9.0,2.0,4.0
26/11/2024 00:14:16,Class A,219000189,55.760923,12.600532,Moored,0.0,0.0,284.1,274.0,Unknown,OVMS,MHV 809 ANTARES,Military,,6.0,25.0,GPS,2.5,SKOVSHOVED,,AIS,16.0,9.0,2.0,4.0
26/11/2024 00:15:47,Class A,219000189,55.760908,12.600503,Moored,0.0,0.0,234.6,274.0,Unknown,OVMS,MHV 809 ANTARES,Military,,6.0,25.0,GPS,2.5,SKOVSHOVED,,AIS,16.0,9.0,2.0,4.0
26/11/2024 00:18:48,Class A,219000189,55.760923,12.600502,Moored,0.0,0.0,270.3,274.0,Unknown,OVMS,MHV 809 ANTARES,Military,,6.0,25.0,GPS,2.5,SKOVSHOVED,,AIS,16.0,9.0,2.0,4.0
26/11/2024 00:20:16,Class A,219000189,55.760923,12.600502,Moored,0.0,0.0,270.3,274.0,Unknown,OVMS,MHV 809 ANTARES,Military,,6.0,25.0,GPS,2.5,SKOVSHOVED,,AIS,16.0,9.0,2.0,4.0
