# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:00:29,Class A,219022389,55.760537,12.603512,Moored,0.0,0.0,334.4,105.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:01:58,Class A,219022389,55.760537,12.603512,Moored,0.0,0.0,334.4,105.0,9778698,OWER,POSEIDON,Pleasure,,7.0,27.0,GPS,2.0,SKOVSHOVED,09/06/2025 15:30:00,AIS,19.0,8.0,4.0,3.0
26/11/2024 00:03:29,Class A,219022389,55.760527,12.603507,Moored,0.0,0.0,334.4,105.0,9778698,OWER,POSEIDON,Pleasure,,7.0,27.0,GPS,2.0,SKOVSHOVED,09/06/2025 15:30:00,AIS,19.0,8.0,4.0,3.0
26/11/2024 00:06:30,Class A,219022389,55.760528,12.603518,Moored,0.0,0.0,334.4,105.0,9778698,OWER,POSEIDON,Pleasure,,7.0,27.0,GPS,2.0,SKOVSHOVED,09/06/2025 15:30:00,AIS,19.0,8.0,4.0,3.0
26/11/2024 00:06:30,Class A,219022389,55.760528,12.603518,Moored,0.0,0.0,334.4,105.0,9778698,OWER,POSEIDON,Pleasure,,7.0,27.0,GPS,2.0,SKOVSHOVED,09/06/2025 15:30:00,AIS,19.0,8.0,4.0,3.0
26/11/2024 00:07:58,Class A,219022389,55.760528,12.603518,Moored,0.0,0.0,334.4,105.0,9778698,OWER,POSEIDON,Pleasure,,7.0,27.0,GPS,2.0,SKOVSHOVED,09/06/2025 15:30:00,AIS,19.0,8.0,4.0,3.0
26/11/2024 00:09:30,Class A,219022389,55.760532,12.603533,Moored,0.0,0.0,334.4,105.0,9778698,OWER,POSEIDON,Pleasure,,7.0,27.0,GPS,2.0,SKOVSHOVED,09/06/2025 15:30:00,AIS,19.0,8.0,4.0,3.0
26/11/2024 00:12:28,Class A,219022389,55.760503,12.60352,Moored,0.0,0.0,334.4,105.0,9778698,OWER,POSEIDON,Pleasure,,7.0,27.0,GPS,2.0,SKOVSHOVED,09/06/2025 15:30:00,AIS,19.0,8.0,4.0,3.0
26/11/2024 00:13:58,Class A,219022389,55.760503,12.60352,Moored,0.0,0.0,334.4,105.0,9778698,OWER,POSEIDON,Pleasure,,7.0,27.0,GPS,2.0,SKOVSHOVED,09/06/2025 15:30:00,AIS,19.0,8.0,4.0,3.0
26/11/2024 00:15:29,Class A,219022389,55.760505,12.603507,Moored,0.0,0.0,334.4,105.0,9778698,OWER,POSEIDON,Pleasure,,7.0,27.0,GPS,2.0,SKOVSHOVED,09/06/2025 15:30:00,AIS,19.0,8.0,4.0,3.0
26/11/2024 00:19:59,Class A,219022389,55.760505,12.603507,Moored,0.0,0.0,334.4,105.0,9778698,OWER,POSEIDON,Pleasure,,7.0,27.0,GPS,2.0,SKOVSHOVED,09/06/2025 15:30:00,AIS,19.0,8.0,4.0,3.0
26/11/2024 00:21:30,Class A,219022389,55.760512,12.603487,Moored,0.0,0.0,334.4,105.0,9778698,OWER,POSEIDON,Pleasure,,7.0,27.0,GPS,2.0,SKOVSHOVED,09/06/2025 15:30:00,AIS,19.0,8.0,4.0,3.0
26/11/2024 00:24:29,Class A,219022389,55.760498,12.603483,Moored,0.0,0.0,334.4,105.0,9778698,OWER,POSEIDON,Pleasure,,7.0,27.0,GPS,2.0,SKOVSHOVED,09/06/2025 15:30:00,AIS,19.0,8.0,4.0,3.0
26/11/2024 00:25:59,Class A,219022389,55.760498,12.603483,Moored,0.0,0.0,334.4,105.0,9778698,OWER,POSEIDON,Pleasure,,7.0,27.0,GPS,2.0,SKOVSHOVED,09/06/2025 15:30:00,AIS,19.0,8.0,4.0,3.0
26/11/2024 00:27:29,Class A,219022389,55.760482,12.603502,Moored,0.0,0.0,334.4,105.0,9778698,OWER,POSEIDON,Pleasure,,7.0,27.0,GPS,2.0,SKOVSHOVED,09/06/2025 15:30:00,AIS,19.0,8.0,4.0,3.0
26/11/2024 00:32:00,Class A,219022389,55.760482,12.603502,Moored,0.0,0.0,334.4,105.0,9778698,OWER,POSEIDON,Pleasure,,7.0,27.0,GPS,2.0,SKOVSHOVED,09/06/2025 15:30:00,AIS,19.0,8.0,4.0,3.0
26/11/2024 00:33:29,Class A,219022389,55.760533,12.603525,Moored,0.0,0.0,334.4,105.0,9778698,OWER,POSEIDON,Pleasure,,7.0,27.0,GPS,2.0,SKOVSHOVED,09/06/2025 15:30:00,AIS,19.0,8.0,4.0,3.0
26/11/2024 00:36:29,Class A,219022389,55.760508,12.603528,Moored,0.0,0.0,334.4,105.0,9778698,OWER,POSEIDON,Pleasure,,7.0,27.0,GPS,2.0,SKOVSHOVED,09/06/2025 15:30:00,AIS,19.0,8.0,4.0,3.0
26/11/2024 00:36:29,Class A,219022389,55.760508,12.603528,Moored,0.0,0.0,334.4,105.0,9778698,OWER,POSEIDON,Pleasure,,7.0,27.0,GPS,2.0,SKOVSHOVED,09/06/2025 15:30:00,AIS,19.0,8.0,4.0,3.0
26/11/2024 00:38:01,Class A,219022389,55.760508,12.603528,Moored,0.0,0.0,334.4,105.0,9778698,OWER,POSEIDON,Pleasure,,7.0,27.0,GPS,2.0,SKOVSHOVED,09/06/2025 15:30:00,AIS,19.0,8.0,4.0,3.0
26/11/2024 00:42:30,Class A,219022389,55.760505,12.603522,Moored,0.0,0.0,334.4,105.0,9778698,OWER,POSEIDON,Pleasure,,7.0,27.0,GPS,2.0,SKOVSHOVED,09/06/2025 15:30:00,AIS,19.0,8.0,4.0,3.0
26/11/2024 00:44:01,Class A,219022389,55.760505,12.603522,Moored,0.0,0.0,334.4,105.0,9778698,OWER,POSEIDON,Pleasure,,7.0,27.0,GPS,2.0,SKOVSHOVED,09/06/2025 15:30:00,AIS,19.0,8.0,4.0,3.0
26/11/2024 00:48:29,Class A,219022389,55.760502,12.603517,Moored,0.0,0.0,334.4,105.0,9778698,OWER,POSEIDON,Pleasure,,7.0,27.0,GPS,2.0,SKOVSHOVED,09/06/2025 15:30:00,AIS,19.0,8.0,4.0,3.0
26/11/2024 00:50:01,Class A,219022389,55.760502,12.603517,Moored,0.0,0.0,334.4,105.0,9778698,OWER,POSEIDON,Pleasure,,7.0,27.0,GPS,2.0,SKOVSHOVED,09/06/2025 15:30:00,AIS,19.0,8.0,4.0,3.0
26/11/2024 00:51:30,Class A,219022389,55.76052,12.603523,Moored,0.0,0.0,334.4,105.0,9778698,OWER,POSEIDON,Pleasure,,7.0,27.0,GPS,2.0,SKOVSHOVED,09/06/2025 15:30:00,AIS,19.0,8.0,4.0,3.0
26/11/2024 00:54:29,Class A,219022389,55.76051,12.603528,Moored,0.0,0.0,334.4,105.0,9778698,OWER,POSEIDON,Pleasure,,7.0,27.0,GPS,2.0,SKOVSHOVED,09/06/2025 15:30:00,AIS,19.0,8.0,4.0,3.0
26/11/2024 00:56:03,Class A,219022389,55.76051,12.603528,Moored,0.0,0.0,334.4,105.0,9778698,OWER,POSEIDON,Pleasure,,7.0,27.0,GPS,2.0,SKOVSHOVED,09/06/2025 15:30:00,AIS,19.0,8.0,4.0,3.0
