# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:00:50,Class A,256717000,57.655,10.629833,Moored,2.9,0.0,81.0,206.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:00:52,Class A,256717000,57.655,10.629833,Moored,2.9,0.0,81.0,206.0,9407225,9HBG9,NORE,Tanker,No additional information,15.0,90.0,GPS,5.2,DK SKA,,AIS,71.0,19.0,1.0,14.0
26/11/2024 00:03:51,Class A,256717000,57.655,10.629833,Moored,-6.4,0.0,333.0,206.0,9407225,9HBG9,NORE,Tanker,No additional information,15.0,90.0,GPS,5.2,DK SKA,,AIS,71.0,19.0,1.0,14.0
26/11/2024 00:06:51,Class A,256717000,57.655,10.629833,Moored,0.0,0.1,166.0,205.0,9407225,9HBG9,NORE,Tanker,No additional information,15.0,90.0,GPS,5.2,DK SKA,,AIS,71.0,19.0,1.0,14.0
26/11/2024 00:06:53,Class A,256717000,57.655,10.629833,Moored,0.0,0.1,166.0,205.0,9407225,9HBG9,NORE,Tanker,No additional information,15.0,90.0,GPS,5.2,DK SKA,,AIS,71.0,19.0,1.0,14.0
26/11/2024 00:09:50,Class A,256717000,57.655,10.629833,Moored,5.4,0.0,170.0,205.0,9407225,9HBG9,NORE,Tanker,No additional information,15.0,90.0,GPS,5.2,DK SKA,,AIS,71.0,19.0,1.0,14.0
26/11/2024 00:12:52,Class A,256717000,57.655,10.629833,Moored,2.9,0.1,125.0,205.0,9407225,9HBG9,NORE,Tanker,No additional information,15.0,90.0,GPS,5.2,DK SKA,,AIS,71.0,19.0,1.0,14.0
26/11/2024 00:12:52,Class A,256717000,57.655,10.629833,Moored,2.9,0.1,125.0,205.0,9407225,9HBG9,NORE,Tanker,No additional information,15.0,90.0,GPS,5.2,DK SKA,,AIS,71.0,19.0,1.0,14.0
26/11/2024 00:15:51,Class A,256717000,57.655,10.63,Moored,2.2,0.1,110.0,205.0,9407225,9HBG9,NORE,Tanker,No additional information,15.0,90.0,GPS,5.2,DK SKA,,AIS,71.0,19.0,1.0,14.0
26/11/2024 00:18:50,Class A,256717000,57.655,10.63,Moored,3.6,0.1,44.0,206.0,9407225,9HBG9,NORE,Tanker,No additional information,15.0,90.0,GPS,5.2,DK SKA,,AIS,71.0,19.0,1.0,14.0
26/11/2024 00:18:54,Class A,256717000,57.655,10.63,Moored,3.6,0.1,44.0,206.0,9407225,9HBG9,NORE,Tanker,No additional information,15.0,90.0,GPS,5.2,DK SKA,,AIS,71.0,19.0,1.0,14.0
26/11/2024 00:21:50,Class A,256717000,57.655,10.63,Moored,2.2,0.1,114.0,207.0,9407225,9HBG9,NORE,Tanker,No additional information,15.0,90.0,GPS,5.2,DK SKA,,AIS,71.0,19.0,1.0,14.0
26/11/2024 00:24:55,Class A,256717000,57.655,10.63,Moored,2.2,0.1,114.0,207.0,9407225,9HBG9,NORE,Tanker,No additional information,15.0,90.0,GPS,5.2,DK SKA,,AIS,71.0,19.0,1.0,14.0
26/11/2024 00:27:50,Class A,256717000,57.655,10.63,Moored,-5.4,0.0,121.0,207.0,9407225,9HBG9,NORE,Tanker,No additional information,15.0,90.0,GPS,5.2,DK SKA,,AIS,71.0,19.0,1.0,14.0
26/11/2024 00:30:54,Class A,256717000,57.655,10.63,Moored,-5.4,0.0,121.0,207.0,9407225,9HBG9,NORE,Tanker,No additional information,15.0,90.0,GPS,5.2,DK SKA,,AIS,71.0,19.0,1.0,14.0
26/11/2024 00:33:51,Class A,256717000,57.655,10.630167,Moored,-2.9,0.1,61.0,208.0,9407225,9HBG9,NORE,Tanker,No additional information,15.0,90.0,GPS,5.2,DK SKA,,AIS,71.0,19.0,1.0,14.0
26/11/2024 00:36:52,Class A,256717000,57.655,10.630167,Moored,2.2,0.0,170.0,210.0,9407225,9HBG9,NORE,Tanker,No additional information,15.0,90.0,GPS,5.2,DK SKA,,AIS,71.0,19.0,1.0,14.0
