# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:00:03,Class A,210174000,54.967667,13.981105,Under way using engine,0.0,14.0,176.5,180.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:00:09,Class A,210174000,54.967272,13.981153,Under way using engine,0.0,14.0,176.4,180.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:00:15,Class A,210174000,54.966882,13.981193,Under way using engine,0.0,14.0,176.4,180.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:00:24,Class A,210174000,54.9663,13.981243,Under way using engine,0.0,14.0,176.5,181.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:00:36,Class A,210174000,54.965527,13.981313,Under way using engine,0.0,14.0,176.6,181.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:00:46,Class A,210174000,54.964938,13.981372,Under way using engine,0.0,14.0,176.6,181.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:00:55,Class A,210174000,54.964287,13.981438,Under way using engine,0.0,14.0,176.5,180.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:00:55,Class A,210174000,54.964287,13.981438,Under way using engine,0.0,14.0,176.5,180.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:01:04,Class A,210174000,54.963702,13.981495,Under way using engine,0.0,14.0,176.4,180.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:01:15,Class A,210174000,54.96298,13.981575,Under way using engine,0.0,14.0,176.4,180.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:01:24,Class A,210174000,54.962377,13.981643,Under way using engine,0.0,14.0,176.4,181.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:01:36,Class A,210174000,54.961575,13.981728,Under way using engine,0.0,14.0,176.4,181.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:01:46,Class A,210174000,54.960983,13.98179,Under way using engine,0.0,14.0,176.3,180.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:01:55,Class A,210174000,54.960338,13.981855,Under way using engine,0.0,14.0,176.2,180.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:02:04,Class A,210174000,54.959763,13.981912,Under way using engine,0.0,14.1,176.2,180.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:02:04,Class A,210174000,54.959763,13.981912,Under way using engine,0.0,14.1,176.2,180.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:02:15,Class A,210174000,54.959122,13.981975,Under way using engine,0.0,14.0,176.1,180.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:02:17,Class A,210174000,54.958932,13.981995,Under way using engine,0.0,14.0,176.1,180.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:02:24,Class A,210174000,54.958485,13.982042,Under way using engine,0.0,14.1,176.1,180.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:02:24,Class A,210174000,54.958485,13.982042,Under way using engine,0.0,14.1,176.1,180.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:02:29,Class A,210174000,54.958168,13.982077,Under way using engine,0.0,14.1,176.1,180.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:02:30,Class A,210174000,54.958168,13.982077,Under way using engine,0.0,14.1,176.1,180.0,9990480,5BKT6,VARSOVIA,Passenger,No additional information,28.0,216.0,GPS,6.3,SEYST-PLSWIN,26/11/2024 04:40:00,AIS,19.0,197.0,12.0,16.0
26/11/2024 00:02:35,Class A,210174000,54.957778,13.982117,Under way using engine,0.0,14.1,176.1,180.0,9990480,5BKT6,VARSOVIA,Passenger,No additional information,28.0,216.0,GPS,6.3,SEYST-PLSWIN,26/11/2024 04:40:00,AIS,19.0,197.0,12.0,16.0
26/11/2024 00:02:36,Class A,210174000,54.957712,13.982123,Under way using engine,0.0,14.1,176.1,180.0,9990480,5BKT6,VARSOVIA,Passenger,No additional information,28.0,216.0,GPS,6.3,SEYST-PLSWIN,26/11/2024 04:40:00,AIS,19.0,197.0,12.0,16.0
26/11/2024 00:02:41,Class A,210174000,54.957385,13.982158,Under way using engine,0.0,14.1,176.1,180.0,9990480,5BKT6,VARSOVIA,Passenger,No additional information,28.0,216.0,GPS,6.3,SEYST-PLSWIN,26/11/2024 04:40:00,AIS,19.0,197.0,12.0,16.0
26/11/2024 00:02:46,Class A,210174000,54.957117,13.982192,Under way using engine,0.0,14.1,176.1,180.0,9990480,5BKT6,VARSOVIA,Passenger,No additional information,28.0,216.0,GPS,6.3,SEYST-PLSWIN,26/11/2024 04:40:00,AIS,19.0,197.0,12.0,16.0
26/11/2024 00:02:47,Class A,210174000,54.956982,13.982208,Under way using engine,0.0,14.1,176.1,180.0,9990480,5BKT6,VARSOVIA,Passenger,No additional information,28.0,216.0,GPS,6.3,SEYST-PLSWIN,26/11/2024 04:40:00,AIS,19.0,197.0,12.0,16.0
26/11/2024 00:02:53,Class A,210174000,54.956573,13.98226,Under way using engine,0.0,14.1,176.1,180.0,9990480,5BKT6,VARSOVIA,Passenger,No additional information,28.0,216.0,GPS,6.3,SEYST-PLSWIN,26/11/2024 04:40:00,AIS,19.0,197.0,12.0,16.0
26/11/2024 00:02:55,Class A,210174000,54.956438,13.982278,Under way using engine,0.0,14.1,176.1,180.0,9990480,5BKT6,VARSOVIA,Passenger,No additional information,28.0,216.0,GPS,6.3,SEYST-PLSWIN,26/11/2024 04:40:00,AIS,19.0,197.0,12.0,16.0
26/11/2024 00:02:59,Class A,210174000,54.956168,13.982315,Under way using engine,0.0,14.1,176.0,180.0,9990480,5BKT6,VARSOVIA,Passenger,No additional information,28.0,216.0,GPS,6.3,SEYST-PLSWIN,26/11/2024 04:40:00,AIS,19.0,197.0,12.0,16.0
26/11/2024 00:03:04,Class A,210174000,54.955835,13.98236,Under way using engine,0.0,14.1,176.1,180.0,9990480,5BKT6,VARSOVIA,Passenger,No additional information,28.0,216.0,GPS,6.3,SEYST-PLSWIN,26/11/2024 04:40:00,AIS,19.0,197.0,12.0,16.0
26/11/2024 00:03:17,Class A,210174000,54.95499,13.982462,Under way using engine,0.0,14.1,176.0,180.0,9990480,5BKT6,VARSOVIA,Passenger,No additional information,28.0,216.0,GPS,6.3,SEYST-PLSWIN,26/11/2024 04:40:00,AIS,19.0,197.0,12.0,16.0
26/11/2024 00:03:24,Class A,210174000,54.954545,13.982508,Under way using engine,0.0,14.1,176.0,180.0,9990480,5BKT6,VARSOVIA,Passenger,No additional information,28.0,216.0,GPS,6.3,SEYST-PLSWIN,26/11/2024 04:40:00,AIS,19.0,197.0,12.0,16.0
26/11/2024 00:03:29,Class A,210174000,54.954232,13.982543,Under way using engine,0.0,14.1,176.0,180.0,9990480,5BKT6,VARSOVIA,Passenger,No additional information,28.0,216.0,GPS,6.3,SEYST-PLSWIN,26/11/2024 04:40:00,AIS,19.0,197.0,12.0,16.0
26/11/2024 00:03:35,Class A,210174000,54.953855,13.982572,Under way using engine,0.0,14.1,176.0,180.0,9990480,5BKT6,VARSOVIA,Passenger,No additional information,28.0,216.0,GPS,6.3,SEYST-PLSWIN,26/11/2024 04:40:00,AIS,19.0,197.0,12.0,16.0
26/11/2024 00:03:41,Class A,210174000,54.95347,13.982602,Under way using engine,0.0,14.1,176.1,180.0,9990480,5BKT6,VARSOVIA,Passenger,No additional information,28.0,216.0,GPS,6.3,SEYST-PLSWIN,26/11/2024 04:40:00,AIS,19.0,197.0,12.0,16.0
26/11/2024 00:03:47,Class A,210174000,54.953087,13.982645,Under way using engine,0.0,14.1,176.1,180.0,9990480,5BKT6,VARSOVIA,Passenger,No additional information,28.0,216.0,GPS,6.3,SEYST-PLSWIN,26/11/2024 04:40:00,AIS,19.0,197.0,12.0,16.0
26/11/2024 00:03:53,Class A,210174000,54.952698,13.98269,Under way using engine,0.0,14.1,176.0,181.0,9990480,5BKT6,VARSOVIA,Passenger,No additional information,28.0,216.0,GPS,6.3,SEYST-PLSWIN,26/11/2024 04:40:00,AIS,19.0,197.0,12.0,16.0
