# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:00:00,Class A,352002865,54.712568,12.671652,Under way using engine,0.0,12.2,58.2,62.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:02:40,Class A,352002865,54.717313,12.684905,Under way using engine,0.0,12.2,58.1,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:02:49,Class A,352002865,54.717582,12.685655,Under way using engine,0.0,12.2,58.1,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:03:10,Class A,352002865,54.718205,12.6874,Under way using engine,0.0,12.2,58.1,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:03:20,Class A,352002865,54.7185,12.68823,Under way using engine,0.0,12.2,58.0,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:03:30,Class A,352002865,54.718773,12.688977,Under way using engine,0.0,12.2,57.9,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:03:50,Class A,352002865,54.719415,12.690712,Under way using engine,0.0,12.2,57.6,61.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:04:10,Class A,352002865,54.720033,12.692377,Under way using engine,0.0,12.2,57.1,61.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:04:20,Class A,352002865,54.720312,12.693125,Under way using engine,0.0,12.2,57.1,61.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:04:30,Class A,352002865,54.720657,12.69403,Under way using engine,0.0,12.2,56.7,61.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:04:40,Class A,352002865,54.720993,12.694932,Under way using engine,0.0,12.2,56.7,61.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:04:50,Class A,352002865,54.72127,12.695657,Under way using engine,0.0,12.2,56.8,61.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:04:59,Class A,352002865,54.721547,12.696383,Under way using engine,0.0,12.2,56.9,61.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:05:10,Class A,352002865,54.721883,12.69729,Under way using engine,0.0,12.2,56.9,61.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:05:21,Class A,352002865,54.722188,12.698113,Under way using engine,0.0,12.2,57.1,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:05:30,Class A,352002865,54.722497,12.698932,Under way using engine,0.0,12.2,57.3,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:05:40,Class A,352002865,54.722773,12.699668,Under way using engine,0.0,12.2,57.4,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:05:59,Class A,352002865,54.72337,12.701328,Under way using engine,0.0,12.2,57.9,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:06:06,Class A,352002865,54.72337,12.701328,Under way using engine,0.0,12.2,57.9,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:06:21,Class A,352002865,54.724002,12.70308,Under way using engine,0.0,12.3,57.9,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:06:30,Class A,352002865,54.724272,12.703827,Under way using engine,0.0,12.2,57.7,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:06:40,Class A,352002865,54.724575,12.704652,Under way using engine,0.0,12.2,57.8,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:06:50,Class A,352002865,54.72488,12.705478,Under way using engine,0.0,12.2,57.7,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:06:59,Class A,352002865,54.725182,12.706308,Under way using engine,0.0,12.2,57.8,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:07:10,Class A,352002865,54.725517,12.707222,Under way using engine,0.0,12.2,57.9,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:07:21,Class A,352002865,54.725852,12.708137,Under way using engine,0.0,12.3,57.9,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:07:29,Class A,352002865,54.72609,12.708805,Under way using engine,0.0,12.2,58.1,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:07:40,Class A,352002865,54.726418,12.709722,Under way using engine,0.0,12.2,58.0,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:07:50,Class A,352002865,54.726725,12.710557,Under way using engine,0.0,12.2,57.7,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:07:59,Class A,352002865,54.726995,12.711292,Under way using engine,0.0,12.2,57.9,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:08:10,Class A,352002865,54.727325,12.71219,Under way using engine,0.0,12.2,57.6,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:08:21,Class A,352002865,54.727627,12.713012,Under way using engine,0.0,12.2,57.6,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:08:29,Class A,352002865,54.727868,12.71367,Under way using engine,0.0,12.2,57.5,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:08:51,Class A,352002865,54.728542,12.715495,Under way using engine,0.0,12.2,57.3,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:08:59,Class A,352002865,54.72879,12.716158,Under way using engine,0.0,12.2,57.2,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:09:10,Class A,352002865,54.729133,12.717062,Under way using engine,0.0,12.2,57.4,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:09:29,Class A,352002865,54.729743,12.718702,Under way using engine,0.0,12.2,57.3,61.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:09:40,Class A,352002865,54.730077,12.719607,Under way using engine,0.0,12.2,57.2,61.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:09:51,Class A,352002865,54.730413,12.720508,Under way using engine,0.0,12.2,57.1,61.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:09:59,Class A,352002865,54.73066,12.721172,Under way using engine,0.0,12.2,57.1,61.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:10:10,Class A,352002865,54.73099,12.722078,Under way using engine,0.0,12.2,56.8,61.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:10:29,Class A,352002865,54.731568,12.723612,Under way using engine,0.0,12.1,56.3,61.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:10:40,Class A,352002865,54.731892,12.724403,Under way using engine,0.0,12.2,56.0,61.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:10:51,Class A,352002865,54.732235,12.725295,Under way using engine,0.0,12.2,56.1,61.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:10:59,Class A,352002865,54.732483,12.725945,Under way using engine,0.0,12.1,56.3,61.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:11:29,Class A,352002865,54.733427,12.728392,Under way using engine,0.0,12.2,56.4,61.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:11:51,Class A,352002865,54.734108,12.730158,Under way using engine,0.0,12.2,56.7,61.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:11:59,Class A,352002865,54.734357,12.730802,Under way using engine,0.0,12.2,56.5,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:12:40,Class A,352002865,54.735658,12.73425,Under way using engine,0.0,12.1,56.8,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:12:51,Class A,352002865,54.735995,12.735142,Under way using engine,0.0,12.1,56.8,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:12:59,Class A,352002865,54.736243,12.735788,Under way using engine,0.0,12.2,56.7,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:13:10,Class A,352002865,54.736553,12.736598,Under way using engine,0.0,12.1,56.6,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:13:30,Class A,352002865,54.737213,12.738298,Under way using engine,0.0,12.1,56.4,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:13:40,Class A,352002865,54.737525,12.739105,Under way using engine,0.0,12.2,56.3,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:13:51,Class A,352002865,54.737837,12.73991,Under way using engine,0.0,12.1,56.4,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:13:59,Class A,352002865,54.738085,12.740558,Under way using engine,0.0,12.2,56.3,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:14:30,Class A,352002865,54.73906,12.743082,Under way using engine,0.0,12.2,56.6,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:14:40,Class A,352002865,54.739442,12.744068,Under way using engine,0.0,12.2,56.6,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:15:10,Class A,352002865,54.740337,12.746427,Under way using engine,0.0,12.1,56.6,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:15:30,Class A,352002865,54.740945,12.748055,Under way using engine,0.0,12.1,56.9,63.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:15:40,Class A,352002865,54.741258,12.748872,Under way using engine,0.0,12.2,56.7,63.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:15:50,Class A,352002865,54.741572,12.749685,Under way using engine,0.0,12.1,56.9,63.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:16:10,Class A,352002865,54.74216,12.751238,Under way using engine,0.0,12.1,56.9,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:16:30,Class A,352002865,54.742812,12.752955,Under way using engine,0.0,12.2,56.4,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:16:40,Class A,352002865,54.743125,12.753772,Under way using engine,0.0,12.1,56.5,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:16:50,Class A,352002865,54.743432,12.754573,Under way using engine,0.0,12.1,56.3,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:17:10,Class A,352002865,54.744038,12.756175,Under way using engine,0.0,12.1,56.2,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:17:30,Class A,352002865,54.744647,12.757792,Under way using engine,0.0,12.1,55.8,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:17:39,Class A,352002865,54.744927,12.758518,Under way using engine,0.0,12.1,56.0,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:17:50,Class A,352002865,54.745273,12.759398,Under way using engine,0.0,12.1,55.9,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:18:05,Class A,352002865,54.745273,12.759398,Under way using engine,0.0,12.1,55.9,62.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:18:10,Class A,352002865,54.745885,12.760913,Under way using engine,0.0,12.1,55.2,63.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:18:19,Class A,352002865,54.746208,12.761718,Under way using engine,0.0,12.1,55.9,64.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:18:30,Class A,352002865,54.746553,12.762607,Under way using engine,0.0,12.0,57.4,66.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:18:39,Class A,352002865,54.746818,12.763348,Under way using engine,0.0,12.0,58.7,67.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:18:50,Class A,352002865,54.747127,12.764267,Under way using engine,0.0,12.0,60.3,69.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:19:10,Class A,352002865,54.747628,12.765882,Under way using engine,0.0,12.0,63.0,71.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:19:19,Class A,352002865,54.74787,12.766743,Under way using engine,0.0,12.0,64.2,72.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:19:30,Class A,352002865,54.748108,12.767618,Under way using engine,0.0,12.0,65.1,72.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:19:39,Class A,352002865,54.748367,12.768583,Under way using engine,0.0,12.0,65.8,72.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:19:50,Class A,352002865,54.748593,12.769463,Under way using engine,0.0,12.0,66.3,73.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:20:10,Class A,352002865,54.749048,12.771237,Under way using engine,0.0,12.0,66.6,73.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:20:19,Class A,352002865,54.749248,12.772033,Under way using engine,0.0,12.0,66.5,72.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:20:29,Class A,352002865,54.749473,12.77292,Under way using engine,0.0,12.1,66.3,72.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:20:39,Class A,352002865,54.749693,12.773795,Under way using engine,0.0,12.0,66.0,72.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:20:50,Class A,352002865,54.74994,12.774755,Under way using engine,0.0,12.0,65.7,71.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:20:59,Class A,352002865,54.750125,12.77546,Under way using engine,0.0,12.0,65.4,71.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:21:10,Class A,352002865,54.750397,12.776512,Under way using engine,0.0,12.0,65.3,71.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:21:19,Class A,352002865,54.750603,12.777302,Under way using engine,0.0,12.0,65.1,71.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
26/11/2024 00:21:39,Class A,352002865,54.751072,12.779042,Under way using engine,0.0,12.0,64.6,71.0,9230206,3E4645,HONRISE,Cargo,Category OS,28.0,198.0,GPS,9.9,RU LED,28/11/2024 10:00:00,AIS,155.0,43.0,25.0,3.0
