# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:02:32,Class A,219002392,57.716408,10.59772,Moored,0.0,0.0,48.7,230.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:03:15,Class A,219002392,57.716408,10.59772,Moored,0.0,0.0,48.7,230.0,8104565,OURV2,AMANDA,Cargo,,11.0,81.0,GPS,2.8,SKAGEN,22/11/2024 06:00:00,AIS,60.0,21.0,5.0,6.0
26/11/2024 00:05:32,Class A,219002392,57.716418,10.597725,Moored,0.0,0.0,34.0,230.0,8104565,OURV2,AMANDA,Cargo,,11.0,81.0,GPS,2.8,SKAGEN,22/11/2024 06:00:00,AIS,60.0,21.0,5.0,6.0
26/11/2024 00:05:32,Class A,219002392,57.716418,10.597725,Moored,0.0,0.0,34.0,230.0,8104565,OURV2,AMANDA,Cargo,,11.0,81.0,GPS,2.8,SKAGEN,22/11/2024 06:00:00,AIS,60.0,21.0,5.0,6.0
26/11/2024 00:08:32,Class A,219002392,57.716395,10.597708,Moored,0.0,0.0,38.9,230.0,8104565,OURV2,AMANDA,Cargo,,11.0,81.0,GPS,2.8,SKAGEN,22/11/2024 06:00:00,AIS,60.0,21.0,5.0,6.0
26/11/2024 00:09:16,Class A,219002392,57.716395,10.597708,Moored,0.0,0.0,38.9,230.0,8104565,OURV2,AMANDA,Cargo,,11.0,81.0,GPS,2.8,SKAGEN,22/11/2024 06:00:00,AIS,60.0,21.0,5.0,6.0
26/11/2024 00:11:33,Class A,219002392,57.716375,10.597728,Moored,0.0,0.0,42.0,230.0,8104565,OURV2,AMANDA,Cargo,,11.0,81.0,GPS,2.8,SKAGEN,22/11/2024 06:00:00,AIS,60.0,21.0,5.0,6.0
26/11/2024 00:14:33,Class A,219002392,57.71639,10.597723,Moored,0.0,0.0,350.5,230.0,8104565,OURV2,AMANDA,Cargo,,11.0,81.0,GPS,2.8,SKAGEN,22/11/2024 06:00:00,AIS,60.0,21.0,5.0,6.0
26/11/2024 00:15:15,Class A,219002392,57.71639,10.597723,Moored,0.0,0.0,350.5,230.0,8104565,OURV2,AMANDA,Cargo,,11.0,81.0,GPS,2.8,SKAGEN,22/11/2024 06:00:00,AIS,60.0,21.0,5.0,6.0
26/11/2024 00:17:33,Class A,219002392,57.716378,10.597715,Moored,0.0,0.0,191.9,230.0,8104565,OURV2,AMANDA,Cargo,,11.0,81.0,GPS,2.8,SKAGEN,22/11/2024 06:00:00,AIS,60.0,21.0,5.0,6.0
26/11/2024 00:20:33,Class A,219002392,57.716388,10.597715,Moored,0.0,0.0,188.6,230.0,8104565,OURV2,AMANDA,Cargo,,11.0,81.0,GPS,2.8,SKAGEN,22/11/2024 06:00:00,AIS,60.0,21.0,5.0,6.0
