# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:02:42,Class A,219011021,55.68829,12.623238,Moored,0.0,0.0,187.5,149.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:04:43,Class A,219011021,55.68829,12.623238,Moored,0.0,0.0,187.5,149.0,Unknown,OYMF2,DANASUND,Tug,,6.0,16.0,GPS,2.0,DKCPH,11/11/2024 20:00:00,AIS,5.0,11.0,3.0,3.0
26/11/2024 00:05:42,Class A,219011021,55.68829,12.623235,Moored,0.0,0.0,355.7,151.0,Unknown,OYMF2,DANASUND,Tug,,6.0,16.0,GPS,2.0,DKCPH,11/11/2024 20:00:00,AIS,5.0,11.0,3.0,3.0
26/11/2024 00:08:45,Class A,219011021,55.688297,12.623233,Moored,0.0,0.0,182.9,151.0,Unknown,OYMF2,DANASUND,Tug,,6.0,16.0,GPS,2.0,DKCPH,11/11/2024 20:00:00,AIS,5.0,11.0,3.0,3.0
26/11/2024 00:10:42,Class A,219011021,55.688297,12.623233,Moored,0.0,0.0,182.9,151.0,Unknown,OYMF2,DANASUND,Tug,,6.0,16.0,GPS,2.0,DKCPH,11/11/2024 20:00:00,AIS,5.0,11.0,3.0,3.0
26/11/2024 00:11:36,Class A,219011021,55.68829,12.623238,Moored,0.0,0.0,242.3,152.0,Unknown,OYMF2,DANASUND,Tug,,6.0,16.0,GPS,2.0,DKCPH,11/11/2024 20:00:00,AIS,5.0,11.0,3.0,3.0
26/11/2024 00:14:30,Class A,219011021,55.68829,12.623242,Moored,0.0,0.0,155.4,151.0,Unknown,OYMF2,DANASUND,Tug,,6.0,16.0,GPS,2.0,DKCPH,11/11/2024 20:00:00,AIS,5.0,11.0,3.0,3.0
26/11/2024 00:16:42,Class A,219011021,55.68829,12.623242,Moored,0.0,0.0,155.4,151.0,Unknown,OYMF2,DANASUND,Tug,,6.0,16.0,GPS,2.0,DKCPH,11/11/2024 20:00:00,AIS,5.0,11.0,3.0,3.0
26/11/2024 00:17:47,Class A,219011021,55.68829,12.623247,Moored,0.0,0.0,18.0,150.0,Unknown,OYMF2,DANASUND,Tug,,6.0,16.0,GPS,2.0,DKCPH,11/11/2024 20:00:00,AIS,5.0,11.0,3.0,3.0
26/11/2024 00:20:45,Class A,219011021,55.68829,12.623247,Moored,0.0,0.0,7.5,150.0,Unknown,OYMF2,DANASUND,Tug,,6.0,16.0,GPS,2.0,DKCPH,11/11/2024 20:00:00,AIS,5.0,11.0,3.0,3.0
26/11/2024 00:22:43,Class A,219011021,55.68829,12.623247,Moored,0.0,0.0,7.5,150.0,Unknown,OYMF2,DANASUND,Tug,,6.0,16.0,GPS,2.0,DKCPH,11/11/2024 20:00:00,AIS,5.0,11.0,3.0,3.0
26/11/2024 00:23:39,Class A,219011021,55.68829,12.623247,Moored,0.0,0.1,210.2,152.0,Unknown,OYMF2,DANASUND,Tug,,6.0,16.0,GPS,2.0,DKCPH,11/11/2024 20:00:00,AIS,5.0,11.0,3.0,3.0
26/11/2024 00:26:42,Class A,219011021,55.68829,12.623243,Moored,0.0,0.0,356.7,152.0,Unknown,OYMF2,DANASUND,Tug,,6.0,16.0,GPS,2.0,DKCPH,11/11/2024 20:00:00,AIS,5.0,11.0,3.0,3.0
26/11/2024 00:28:43,Class A,219011021,55.68829,12.623243,Moored,0.0,0.0,356.7,152.0,Unknown,OYMF2,DANASUND,Tug,,6.0,16.0,GPS,2.0,DKCPH,11/11/2024 20:00:00,AIS,5.0,11.0,3.0,3.0
26/11/2024 00:29:38,Class A,219011021,55.688297,12.62324,Moored,0.0,0.0,346.9,152.0,Unknown,OYMF2,DANASUND,Tug,,6.0,16.0,GPS,2.0,DKCPH,11/11/2024 20:00:00,AIS,5.0,11.0,3.0,3.0
26/11/2024 00:32:30,Class A,219011021,55.688297,12.623238,Moored,0.0,0.0,133.0,153.0,Unknown,OYMF2,DANASUND,Tug,,6.0,16.0,GPS,2.0,DKCPH,11/11/2024 20:00:00,AIS,5.0,11.0,3.0,3.0
