# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:11:46,Class A,265012560,55.372347,13.143858,Moored,0.0,0.1,64.7,137.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:26:51,Class A,265012560,55.372347,13.143858,Moored,0.0,0.1,64.7,137.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 00:35:45,Class A,265012560,55.372343,13.143865,Moored,0.0,0.1,33.3,139.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 00:47:44,Class A,265012560,55.372343,13.143867,Moored,0.0,0.0,214.7,137.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 00:50:40,Class A,265012560,55.372342,13.143867,Moored,0.0,0.0,214.7,141.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 00:59:42,Class A,265012560,55.372343,13.143862,Moored,,0.0,62.4,134.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 01:05:45,Class A,265012560,55.372332,13.143852,Moored,0.0,0.0,225.6,138.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 01:14:45,Class A,265012560,55.372343,13.143853,Moored,,0.1,240.8,139.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 01:14:50,Class A,265012560,55.372343,13.143853,Moored,,0.1,240.8,139.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 01:17:45,Class A,265012560,55.37235,13.14386,Moored,0.0,0.0,240.8,137.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 01:23:40,Class A,265012560,55.372347,13.143857,Moored,,0.1,43.1,132.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 01:26:51,Class A,265012560,55.372347,13.143857,Moored,,0.1,43.1,132.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 01:29:44,Class A,265012560,55.37234,13.143858,Moored,0.0,0.0,225.6,138.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 01:35:46,Class A,265012560,55.372347,13.143852,Moored,,0.0,63.9,139.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 01:38:51,Class A,265012560,55.372347,13.143852,Moored,,0.0,63.9,139.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 01:41:48,Class A,265012560,55.372347,13.14386,Moored,0.0,0.0,228.4,138.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 01:50:45,Class A,265012560,55.372355,13.143852,Moored,0.0,0.1,239.3,139.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 01:50:51,Class A,265012560,55.372355,13.143852,Moored,0.0,0.1,239.3,139.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 01:53:48,Class A,265012560,55.372352,13.14385,Moored,,0.0,239.3,138.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 01:59:49,Class A,265012560,55.372343,13.143845,Moored,0.0,0.1,239.3,139.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 02:02:51,Class A,265012560,55.372343,13.143845,Moored,0.0,0.1,239.3,139.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 02:05:50,Class A,265012560,55.372328,13.143853,Moored,0.0,0.1,62.0,140.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 02:08:51,Class A,265012560,55.372328,13.143853,Moored,0.0,0.1,62.0,140.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 02:29:43,Class A,265012560,55.372338,13.14386,Moored,0.0,0.0,28.6,135.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 02:32:43,Class A,265012560,55.372328,13.143852,Moored,,0.1,214.1,140.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 02:35:40,Class A,265012560,55.372327,13.143853,Moored,,0.0,45.6,139.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 02:38:51,Class A,265012560,55.372327,13.143853,Moored,,0.0,45.6,139.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 02:41:43,Class A,265012560,55.372347,13.143843,Moored,,0.2,230.3,142.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 02:44:42,Class A,265012560,55.372345,13.143838,Moored,0.0,0.1,65.6,137.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 02:47:43,Class A,265012560,55.372338,13.143843,Moored,0.0,0.1,65.6,135.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 02:50:51,Class A,265012560,55.372338,13.143843,Moored,0.0,0.1,65.6,135.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 02:59:47,Class A,265012560,55.372345,13.143855,Moored,0.0,0.0,33.5,137.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 03:02:45,Class A,265012560,55.372337,13.143868,Moored,0.0,0.1,219.9,136.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 03:02:51,Class A,265012560,55.372337,13.143868,Moored,0.0,0.1,219.9,136.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 03:08:45,Class A,265012560,55.372335,13.143858,Moored,0.0,0.0,219.9,137.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 03:17:47,Class A,265012560,55.372342,13.143852,Moored,,0.1,216.4,139.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 03:26:51,Class A,265012560,55.372342,13.143852,Moored,,0.1,216.4,139.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 03:29:46,Class A,265012560,55.372345,13.14385,Moored,,0.1,234.5,137.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 03:50:51,Class A,265012560,55.372345,13.14385,Moored,,0.1,234.5,137.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 03:53:45,Class A,265012560,55.372345,13.143855,Moored,,0.1,263.2,137.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 03:56:51,Class A,265012560,55.372345,13.143855,Moored,,0.1,263.2,137.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 04:02:51,Class A,265012560,55.372345,13.143855,Moored,,0.1,263.2,137.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 04:05:46,Class A,265012560,55.372353,13.143858,Moored,0.0,0.1,66.6,139.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 04:08:43,Class A,265012560,55.372348,13.143855,Moored,0.0,0.2,66.6,139.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 04:11:46,Class A,265012560,55.37235,13.143857,Moored,,0.1,69.0,137.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 04:14:45,Class A,265012560,55.372348,13.143848,Moored,,0.0,260.5,139.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 04:17:47,Class A,265012560,55.372355,13.143857,Moored,,0.1,230.2,135.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 04:23:45,Class A,265012560,55.372352,13.143862,Moored,,0.1,36.4,137.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 04:26:51,Class A,265012560,55.372352,13.143862,Moored,,0.1,36.4,137.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 04:32:45,Class A,265012560,55.372352,13.143855,Moored,0.0,0.1,235.0,137.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 04:32:51,Class A,265012560,55.372352,13.143855,Moored,0.0,0.1,235.0,137.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 04:38:46,Class A,265012560,55.372343,13.143858,Moored,0.0,0.1,40.1,135.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 04:41:45,Class A,265012560,55.372343,13.14386,Moored,0.0,0.0,12.9,134.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 04:44:45,Class A,265012560,55.37235,13.143855,Moored,,0.1,48.6,140.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 04:44:51,Class A,265012560,55.37235,13.143855,Moored,,0.1,48.6,140.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 04:50:44,Class A,265012560,55.372353,13.143855,Moored,,0.1,50.2,139.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 04:50:51,Class A,265012560,55.372353,13.143855,Moored,,0.1,50.2,139.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
26/11/2024 04:53:43,Class A,265012560,55.372353,13.143862,Moored,0.0,0.1,248.3,134.0,Unknown,7SA2055,RESCUE E WESTERSTROM,SAR,,4.0,12.0,GPS,0.9,SWEDISH SAR VESSEL,02/10/2025 18:15:00,AIS,6.0,6.0,2.0,2.0
