# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:02:06,Class A,220476000,55.711137,12.596888,Moored,0.0,0.0,91.0,292.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:02:35,Class A,220476000,55.711137,12.596888,Moored,0.0,0.0,91.0,292.0,9175250,OXCU2,FRIGGA,Tug,,12.0,34.0,GPS,5.1,COPENHAGEN,23/11/2024 11:45:00,AIS,11.0,23.0,5.0,7.0
26/11/2024 00:05:06,Class A,220476000,55.711147,12.596903,Moored,0.0,0.0,61.5,292.0,9175250,OXCU2,FRIGGA,Tug,,12.0,34.0,GPS,5.1,COPENHAGEN,23/11/2024 11:45:00,AIS,11.0,23.0,5.0,7.0
26/11/2024 00:08:35,Class A,220476000,55.711147,12.596903,Moored,0.0,0.0,61.5,292.0,9175250,OXCU2,FRIGGA,Tug,,12.0,34.0,GPS,5.1,COPENHAGEN,23/11/2024 11:45:00,AIS,11.0,23.0,5.0,7.0
26/11/2024 00:11:06,Class A,220476000,55.71116,12.596905,Moored,0.0,0.0,103.6,292.0,9175250,OXCU2,FRIGGA,Tug,,12.0,34.0,GPS,5.1,COPENHAGEN,23/11/2024 11:45:00,AIS,11.0,23.0,5.0,7.0
26/11/2024 00:14:07,Class A,220476000,55.711158,12.596898,Moored,0.0,0.0,70.1,292.0,9175250,OXCU2,FRIGGA,Tug,,12.0,34.0,GPS,5.1,COPENHAGEN,23/11/2024 11:45:00,AIS,11.0,23.0,5.0,7.0
26/11/2024 00:14:36,Class A,220476000,55.711158,12.596898,Moored,0.0,0.0,70.1,292.0,9175250,OXCU2,FRIGGA,Tug,,12.0,34.0,GPS,5.1,COPENHAGEN,23/11/2024 11:45:00,AIS,11.0,23.0,5.0,7.0
26/11/2024 00:17:07,Class A,220476000,55.71116,12.596897,Moored,0.0,0.0,53.2,292.0,9175250,OXCU2,FRIGGA,Tug,,12.0,34.0,GPS,5.1,COPENHAGEN,23/11/2024 11:45:00,AIS,11.0,23.0,5.0,7.0
26/11/2024 00:20:06,Class A,220476000,55.711162,12.596892,Moored,0.0,0.0,351.2,292.0,9175250,OXCU2,FRIGGA,Tug,,12.0,34.0,GPS,5.1,COPENHAGEN,23/11/2024 11:45:00,AIS,11.0,23.0,5.0,7.0
26/11/2024 00:20:36,Class A,220476000,55.711162,12.596892,Moored,0.0,0.0,351.2,292.0,9175250,OXCU2,FRIGGA,Tug,,12.0,34.0,GPS,5.1,COPENHAGEN,23/11/2024 11:45:00,AIS,11.0,23.0,5.0,7.0
26/11/2024 00:23:06,Class A,220476000,55.711158,12.596903,Moored,0.0,0.0,324.1,292.0,9175250,OXCU2,FRIGGA,Tug,,12.0,34.0,GPS,5.1,COPENHAGEN,23/11/2024 11:45:00,AIS,11.0,23.0,5.0,7.0
