# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:00:58,Class A,266460000,57.596838,11.78794,Moored,0.0,0.0,160.6,33.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:02:39,Class A,266460000,57.596838,11.78794,Moored,0.0,0.0,160.6,33.0,9816775,SBCR,CLIPPERTON,Fishing,,13.0,63.0,GPS,6.8,DONSO,17/03/2025 11:15:00,AIS,47.0,16.0,6.0,7.0
26/11/2024 00:04:02,Class A,266460000,57.596857,11.787992,Moored,0.0,0.0,160.6,33.0,9816775,SBCR,CLIPPERTON,Fishing,,13.0,63.0,GPS,6.8,DONSO,17/03/2025 11:15:00,AIS,47.0,16.0,6.0,7.0
26/11/2024 00:04:02,Class A,266460000,57.596857,11.787992,Moored,0.0,0.0,160.6,33.0,9816775,SBCR,CLIPPERTON,Fishing,,13.0,63.0,GPS,6.8,DONSO,17/03/2025 11:15:00,AIS,47.0,16.0,6.0,7.0
26/11/2024 00:07:02,Class A,266460000,57.596835,11.787853,Moored,0.0,0.0,160.6,33.0,9816775,SBCR,CLIPPERTON,Fishing,,13.0,63.0,GPS,6.8,DONSO,17/03/2025 11:15:00,AIS,47.0,16.0,6.0,7.0
26/11/2024 00:13:02,Class A,266460000,57.596867,11.787822,Moored,0.0,0.0,160.6,33.0,9816775,SBCR,CLIPPERTON,Fishing,,13.0,63.0,GPS,6.8,DONSO,17/03/2025 11:15:00,AIS,47.0,16.0,6.0,7.0
26/11/2024 00:14:40,Class A,266460000,57.596867,11.787822,Moored,0.0,0.0,160.6,33.0,9816775,SBCR,CLIPPERTON,Fishing,,13.0,63.0,GPS,6.8,DONSO,17/03/2025 11:15:00,AIS,47.0,16.0,6.0,7.0
26/11/2024 00:19:01,Class A,266460000,57.59684,11.788005,Moored,0.0,0.0,160.6,33.0,9816775,SBCR,CLIPPERTON,Fishing,,13.0,63.0,GPS,6.8,DONSO,17/03/2025 11:15:00,AIS,47.0,16.0,6.0,7.0
26/11/2024 00:19:01,Class A,266460000,57.59684,11.788005,Moored,0.0,0.0,160.6,33.0,9816775,SBCR,CLIPPERTON,Fishing,,13.0,63.0,GPS,6.8,DONSO,17/03/2025 11:15:00,AIS,47.0,16.0,6.0,7.0
26/11/2024 00:22:01,Class A,266460000,57.596893,11.787905,Moored,0.0,0.0,160.6,33.0,9816775,SBCR,CLIPPERTON,Fishing,,13.0,63.0,GPS,6.8,DONSO,17/03/2025 11:15:00,AIS,47.0,16.0,6.0,7.0
26/11/2024 00:25:02,Class A,266460000,57.596847,11.787922,Moored,0.0,0.0,160.6,33.0,9816775,SBCR,CLIPPERTON,Fishing,,13.0,63.0,GPS,6.8,DONSO,17/03/2025 11:15:00,AIS,47.0,16.0,6.0,7.0
26/11/2024 00:25:02,Class A,266460000,57.596847,11.787922,Moored,0.0,0.0,160.6,33.0,9816775,SBCR,CLIPPERTON,Fishing,,13.0,63.0,GPS,6.8,DONSO,17/03/2025 11:15:00,AIS,47.0,16.0,6.0,7.0
