Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D,Time_Group
2024-05-29 05:03:10,Class A,257562000,57.682167,10.6635,Under way using engine,0.0,5.9,299.0,291.0,9247168,LAKD8,SIRI KNUTSEN,Tanker,,27.0,189.0,GPS,8.5,SKAGEN,29/05/2024 05:00:00,AIS,153.0,36.0,11.0,16.0,2
2024-05-29 05:03:10,Class A,257562000,57.682167,10.6635,Under way using engine,0.0,5.9,299.0,291.0,9247168,LAKD8,SIRI KNUTSEN,Tanker,,27.0,189.0,GPS,8.5,SKAGEN,29/05/2024 05:00:00,AIS,153.0,36.0,11.0,16.0,2
2024-05-29 05:03:18,Class A,257562000,57.682333,10.663,Under way using engine,0.0,5.9,299.0,291.0,9247168,LAKD8,SIRI KNUTSEN,Tanker,,27.0,189.0,GPS,8.5,SKAGEN,29/05/2024 05:00:00,AIS,153.0,36.0,11.0,16.0,2
2024-05-29 05:03:18,Class A,257562000,57.682333,10.663,Under way using engine,0.0,5.9,299.0,291.0,9247168,LAKD8,SIRI KNUTSEN,Tanker,,27.0,189.0,GPS,8.5,SKAGEN,29/05/2024 05:00:00,AIS,153.0,36.0,11.0,16.0,2
2024-05-29 05:03:28,Class A,257562000,57.6825,10.662667,Under way using engine,0.0,5.9,300.0,291.0,9247168,LAKD8,SIRI KNUTSEN,Tanker,,27.0,189.0,GPS,8.5,SKAGEN,29/05/2024 05:00:00,AIS,153.0,36.0,11.0,16.0,2
2024-05-29 05:03:28,Class A,257562000,57.6825,10.662667,Under way using engine,0.0,5.9,300.0,291.0,9247168,LAKD8,SIRI KNUTSEN,Tanker,,27.0,189.0,GPS,8.5,SKAGEN,29/05/2024 05:00:00,AIS,153.0,36.0,11.0,16.0,2
2024-05-29 05:03:39,Class A,257562000,57.682667,10.662167,Under way using engine,0.0,5.9,299.0,291.0,9247168,LAKD8,SIRI KNUTSEN,Tanker,,27.0,189.0,GPS,8.5,SKAGEN,29/05/2024 05:00:00,AIS,153.0,36.0,11.0,16.0,2
2024-05-29 05:03:39,Class A,257562000,57.682667,10.662167,Under way using engine,0.0,5.9,299.0,291.0,9247168,LAKD8,SIRI KNUTSEN,Tanker,,27.0,189.0,GPS,8.5,SKAGEN,29/05/2024 05:00:00,AIS,153.0,36.0,11.0,16.0,2
2024-05-29 05:03:48,Class A,257562000,57.682667,10.661667,Under way using engine,0.0,5.9,299.0,291.0,9247168,LAKD8,SIRI KNUTSEN,Tanker,,27.0,189.0,GPS,8.5,SKAGEN,29/05/2024 05:00:00,AIS,153.0,36.0,11.0,16.0,2
2024-05-29 05:03:48,Class A,257562000,57.682667,10.661667,Under way using engine,0.0,5.9,299.0,291.0,9247168,LAKD8,SIRI KNUTSEN,Tanker,,27.0,189.0,GPS,8.5,SKAGEN,29/05/2024 05:00:00,AIS,153.0,36.0,11.0,16.0,2
2024-05-29 05:03:59,Class A,257562000,57.682833,10.661333,Under way using engine,0.0,5.8,299.0,291.0,9247168,LAKD8,SIRI KNUTSEN,Tanker,,27.0,189.0,GPS,8.5,SKAGEN,29/05/2024 05:00:00,AIS,153.0,36.0,11.0,16.0,2
2024-05-29 05:03:59,Class A,257562000,57.682833,10.661333,Under way using engine,0.0,5.8,299.0,291.0,9247168,LAKD8,SIRI KNUTSEN,Tanker,,27.0,189.0,GPS,8.5,SKAGEN,29/05/2024 05:00:00,AIS,153.0,36.0,11.0,16.0,2
2024-05-29 05:04:10,Class A,257562000,57.683,10.660833,Under way using engine,0.0,5.8,299.0,291.0,9247168,LAKD8,SIRI KNUTSEN,Tanker,,27.0,189.0,GPS,8.5,SKAGEN,29/05/2024 05:00:00,AIS,153.0,36.0,11.0,16.0,2
2024-05-29 05:04:18,Class A,257562000,57.683167,10.6605,Under way using engine,0.0,5.9,299.0,291.0,9247168,LAKD8,SIRI KNUTSEN,Tanker,,27.0,189.0,GPS,8.5,SKAGEN,29/05/2024 05:00:00,AIS,153.0,36.0,11.0,16.0,2
2024-05-29 05:04:28,Class A,257562000,57.683333,10.66,Under way using engine,0.0,5.9,300.0,291.0,9247168,LAKD8,SIRI KNUTSEN,Tanker,,27.0,189.0,GPS,8.5,SKAGEN,29/05/2024 05:00:00,AIS,153.0,36.0,11.0,16.0,2
2024-05-29 05:04:28,Class A,257562000,57.683333,10.66,Under way using engine,0.0,5.9,300.0,291.0,9247168,LAKD8,SIRI KNUTSEN,Tanker,,27.0,189.0,GPS,8.5,SKAGEN,29/05/2024 05:00:00,AIS,153.0,36.0,11.0,16.0,2
2024-05-29 05:04:39,Class A,257562000,57.683333,10.6595,Under way using engine,0.0,5.8,300.0,291.0,9247168,LAKD8,SIRI KNUTSEN,Tanker,,27.0,189.0,GPS,8.5,SKAGEN,29/05/2024 05:00:00,AIS,153.0,36.0,11.0,16.0,2
2024-05-29 05:04:39,Class A,257562000,57.683333,10.6595,Under way using engine,0.0,5.8,300.0,291.0,9247168,LAKD8,SIRI KNUTSEN,Tanker,,27.0,189.0,GPS,8.5,SKAGEN,29/05/2024 05:00:00,AIS,153.0,36.0,11.0,16.0,2
2024-05-29 05:04:48,Class A,257562000,57.6835,10.659167,Under way using engine,0.0,5.8,300.0,291.0,9247168,LAKD8,SIRI KNUTSEN,Tanker,,27.0,189.0,GPS,8.5,SKAGEN,29/05/2024 05:00:00,AIS,153.0,36.0,11.0,16.0,2
2024-05-29 05:04:48,Class A,257562000,57.6835,10.659167,Under way using engine,0.0,5.8,300.0,291.0,9247168,LAKD8,SIRI KNUTSEN,Tanker,,27.0,189.0,GPS,8.5,SKAGEN,29/05/2024 05:00:00,AIS,153.0,36.0,11.0,16.0,2
2024-05-29 05:04:59,Class A,257562000,57.683667,10.658667,Under way using engine,0.0,5.8,299.0,291.0,9247168,LAKD8,SIRI KNUTSEN,Tanker,,27.0,189.0,GPS,8.5,SKAGEN,29/05/2024 05:00:00,AIS,153.0,36.0,11.0,16.0,2
2024-05-29 05:04:59,Class A,257562000,57.683667,10.658667,Under way using engine,0.0,5.8,299.0,291.0,9247168,LAKD8,SIRI KNUTSEN,Tanker,,27.0,189.0,GPS,8.5,SKAGEN,29/05/2024 05:00:00,AIS,153.0,36.0,11.0,16.0,2
2024-05-29 05:05:10,Class A,257562000,57.683833,10.658167,Under way using engine,0.0,5.7,300.0,291.0,9247168,LAKD8,SIRI KNUTSEN,Tanker,,27.0,189.0,GPS,8.5,SKAGEN,29/05/2024 05:00:00,AIS,153.0,36.0,11.0,16.0,2
2024-05-29 05:05:10,Class A,257562000,57.683833,10.658167,Under way using engine,0.0,5.7,300.0,291.0,9247168,LAKD8,SIRI KNUTSEN,Tanker,,27.0,189.0,GPS,8.5,SKAGEN,29/05/2024 05:00:00,AIS,153.0,36.0,11.0,16.0,2
