Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D,Time_Group
2024-11-28 20:37:20,Class A,244615929,55.925845,7.000102,Under way using engine,0.0,8.6,36.0,35.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:37:30,Class A,244615929,55.926193,7.000553,Under way using engine,0.0,8.8,35.0,35.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:37:40,Class A,244615929,55.926495,7.000898,Under way using engine,0.0,8.7,36.0,34.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:38:40,Class A,244615929,55.928445,7.003372,Under way using engine,0.0,8.5,35.0,35.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:39:01,Class A,244615929,55.929128,7.004218,Under way using engine,0.0,8.6,35.0,35.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:39:19,Class A,244615929,55.92976,7.005002,Under way using engine,0.0,8.7,35.0,34.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:39:30,Class A,244615929,55.93011,7.00547,Under way using engine,0.0,8.6,34.0,35.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:40:10,Class A,244615929,55.931378,7.007068,Under way using engine,0.0,8.6,35.0,35.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:40:30,Class A,244615929,55.932062,7.007933,Under way using engine,0.0,8.7,35.0,35.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:40:40,Class A,244615929,55.932345,7.008317,Under way using engine,0.0,8.7,35.0,35.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:40:50,Class A,244615929,55.932692,7.008788,Under way using engine,0.0,8.7,34.0,35.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:40:59,Class A,244615929,55.932993,7.009155,Under way using engine,0.0,8.7,35.0,35.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:41:10,Class A,244615929,55.933312,7.009568,Under way using engine,0.0,8.6,36.0,35.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:41:59,Class A,244615929,55.934928,7.011637,Under way using engine,0.0,8.6,36.0,35.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:42:30,Class A,244615929,55.935943,7.012898,Under way using engine,0.0,8.6,34.0,34.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:42:50,Class A,244615929,55.93661,7.013715,Under way using engine,0.0,8.7,35.0,34.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:43:09,Class A,244615929,55.937227,7.014502,Under way using engine,0.0,8.8,34.0,35.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:43:59,Class A,244615929,55.938892,7.016585,Under way using engine,0.0,8.8,34.0,35.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:44:09,Class A,244615929,55.939225,7.017,Under way using engine,0.0,8.7,36.0,36.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:44:20,Class A,244615929,55.93954,7.017435,Under way using engine,0.0,8.7,35.0,36.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:44:39,Class A,244615929,55.940193,7.018265,Under way using engine,0.0,8.6,36.0,36.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:44:49,Class A,244615929,55.940523,7.0187,Under way using engine,0.0,8.7,36.0,36.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:44:59,Class A,244615929,55.940842,7.019117,Under way using engine,0.0,8.7,36.0,36.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:45:09,Class A,244615929,55.941175,7.01955,Under way using engine,0.0,8.7,34.0,35.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:45:49,Class A,244615929,55.942458,7.02125,Under way using engine,0.0,8.6,36.0,36.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:46:09,Class A,244615929,55.943127,7.02208,Under way using engine,0.0,8.7,36.0,35.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:46:20,Class A,244615929,55.943475,7.02253,Under way using engine,0.0,8.7,35.0,35.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:46:39,Class A,244615929,55.94411,7.023317,Under way using engine,0.0,8.7,34.0,35.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:46:49,Class A,244615929,55.944442,7.023733,Under way using engine,0.0,8.7,34.0,35.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:46:59,Class A,244615929,55.944775,7.024147,Under way using engine,0.0,8.8,35.0,35.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,,0.0
2024-11-28 20:47:03,Class A,244615929,55.944775,7.024147,Under way using engine,0.0,8.8,35.0,35.0,9393981,PBMG,ROLLDOCK SUN,Cargo,No additional information,24.0,140.0,GPS,5.3,DKTYB,29/11/2024 04:00:00,AIS,15.0,125.0,7.0,17.0,0.0
2024-11-28 20:47:20,Class A,244615929,55.945458,7.024997,Under way using engine,0.0,8.7,35.0,35.0,9393981,PBMG,ROLLDOCK SUN,Cargo,No additional information,24.0,140.0,GPS,5.3,DKTYB,29/11/2024 04:00:00,AIS,15.0,125.0,7.0,17.0,0.0
2024-11-28 20:47:30,Class A,244615929,55.945793,7.025413,Under way using engine,0.0,8.7,35.0,34.0,9393981,PBMG,ROLLDOCK SUN,Cargo,No additional information,24.0,140.0,GPS,5.3,DKTYB,29/11/2024 04:00:00,AIS,15.0,125.0,7.0,17.0,0.0
2024-11-28 20:47:49,Class A,244615929,55.946408,7.026197,Under way using engine,0.0,8.8,36.0,35.0,9393981,PBMG,ROLLDOCK SUN,Cargo,No additional information,24.0,140.0,GPS,5.3,DKTYB,29/11/2024 04:00:00,AIS,15.0,125.0,7.0,17.0,0.0
2024-11-28 20:47:59,Class A,244615929,55.946742,7.026613,Under way using engine,0.0,8.7,36.0,35.0,9393981,PBMG,ROLLDOCK SUN,Cargo,No additional information,24.0,140.0,GPS,5.3,DKTYB,29/11/2024 04:00:00,AIS,15.0,125.0,7.0,17.0,0.0
2024-11-28 20:48:09,Class A,244615929,55.947057,7.027028,Under way using engine,0.0,8.8,37.0,35.0,9393981,PBMG,ROLLDOCK SUN,Cargo,No additional information,24.0,140.0,GPS,5.3,DKTYB,29/11/2024 04:00:00,AIS,15.0,125.0,7.0,17.0,0.0
2024-11-28 20:48:20,Class A,244615929,55.947423,7.027495,Under way using engine,0.0,8.7,35.0,35.0,9393981,PBMG,ROLLDOCK SUN,Cargo,No additional information,24.0,140.0,GPS,5.3,DKTYB,29/11/2024 04:00:00,AIS,15.0,125.0,7.0,17.0,0.0
2024-11-28 20:48:30,Class A,244615929,55.94774,7.027895,Under way using engine,0.0,8.7,34.0,35.0,9393981,PBMG,ROLLDOCK SUN,Cargo,No additional information,24.0,140.0,GPS,5.3,DKTYB,29/11/2024 04:00:00,AIS,15.0,125.0,7.0,17.0,0.0
2024-11-28 20:48:49,Class A,244615929,55.948375,7.02868,Under way using engine,0.0,8.8,35.0,34.0,9393981,PBMG,ROLLDOCK SUN,Cargo,No additional information,24.0,140.0,GPS,5.3,DKTYB,29/11/2024 04:00:00,AIS,15.0,125.0,7.0,17.0,0.0
2024-11-28 20:48:59,Class A,244615929,55.948692,7.029097,Under way using engine,0.0,8.6,34.0,35.0,9393981,PBMG,ROLLDOCK SUN,Cargo,No additional information,24.0,140.0,GPS,5.3,DKTYB,29/11/2024 04:00:00,AIS,15.0,125.0,7.0,17.0,0.0
2024-11-28 20:49:09,Class A,244615929,55.949007,7.029517,Under way using engine,0.0,8.6,35.0,35.0,9393981,PBMG,ROLLDOCK SUN,Cargo,No additional information,24.0,140.0,GPS,5.3,DKTYB,29/11/2024 04:00:00,AIS,15.0,125.0,7.0,17.0,0.0
2024-11-28 20:49:20,Class A,244615929,55.949373,7.029963,Under way using engine,0.0,8.7,36.0,35.0,9393981,PBMG,ROLLDOCK SUN,Cargo,No additional information,24.0,140.0,GPS,5.3,DKTYB,29/11/2024 04:00:00,AIS,15.0,125.0,7.0,17.0,0.0
2024-11-28 20:49:30,Class A,244615929,55.94969,7.030398,Under way using engine,0.0,8.7,35.0,35.0,9393981,PBMG,ROLLDOCK SUN,Cargo,No additional information,24.0,140.0,GPS,5.3,DKTYB,29/11/2024 04:00:00,AIS,15.0,125.0,7.0,17.0,0.0
