Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D,Time_Group
2024-05-22 08:40:51,Class A,636018308,55.91035,7.000518,Under way using engine,0.4,13.6,13.6,17.0,9800271,D5PD5,TILOS I,Tanker,,48.0,274.0,GPS,9.5,PL GDN,24/05/2024 12:00:00,AIS,234.0,40.0,18.0,30.0,0
2024-05-22 08:41:01,Class A,636018308,55.910898,7.000755,Under way using engine,0.0,13.6,13.7,17.0,9800271,D5PD5,TILOS I,Tanker,,48.0,274.0,GPS,9.5,PL GDN,24/05/2024 12:00:00,AIS,234.0,40.0,18.0,30.0,0
2024-05-22 08:41:11,Class A,636018308,55.911565,7.001047,Under way using engine,0.0,13.6,13.7,17.0,9800271,D5PD5,TILOS I,Tanker,,48.0,274.0,GPS,9.5,PL GDN,24/05/2024 12:00:00,AIS,234.0,40.0,18.0,30.0,0
2024-05-22 08:41:21,Class A,636018308,55.91211,7.001288,Under way using engine,-0.7,13.5,14.1,17.0,9800271,D5PD5,TILOS I,Tanker,,48.0,274.0,GPS,9.5,PL GDN,24/05/2024 12:00:00,AIS,234.0,40.0,18.0,30.0,0
2024-05-22 08:41:30,Class A,636018308,55.912655,7.001533,Under way using engine,-0.4,13.5,14.2,17.0,9800271,D5PD5,TILOS I,Tanker,,48.0,274.0,GPS,9.5,PL GDN,24/05/2024 12:00:00,AIS,234.0,40.0,18.0,30.0,0
2024-05-22 08:41:40,Class A,636018308,55.913262,7.001805,Under way using engine,0.0,13.5,14.0,17.0,9800271,D5PD5,TILOS I,Tanker,,48.0,274.0,GPS,9.5,PL GDN,24/05/2024 12:00:00,AIS,234.0,40.0,18.0,30.0,0
2024-05-22 08:41:51,Class A,636018308,55.913927,7.002102,Under way using engine,-0.0,13.6,14.0,17.0,9800271,D5PD5,TILOS I,Tanker,,48.0,274.0,GPS,9.5,PL GDN,24/05/2024 12:00:00,AIS,234.0,40.0,18.0,30.0,0
2024-05-22 08:42:01,Class A,636018308,55.914528,7.002363,Under way using engine,-0.2,13.6,13.8,17.0,9800271,D5PD5,TILOS I,Tanker,,48.0,274.0,GPS,9.5,PL GDN,24/05/2024 12:00:00,AIS,234.0,40.0,18.0,30.0,0
2024-05-22 08:42:11,Class A,636018308,55.915145,7.002627,Under way using engine,-0.4,13.6,13.5,17.0,9800271,D5PD5,TILOS I,Tanker,,48.0,274.0,GPS,9.5,PL GDN,24/05/2024 12:00:00,AIS,234.0,40.0,18.0,30.0,0
2024-05-22 08:42:21,Class A,636018308,55.915693,7.00286,Under way using engine,0.0,13.6,13.3,17.0,9800271,D5PD5,TILOS I,Tanker,,48.0,274.0,GPS,9.5,PL GDN,24/05/2024 12:00:00,AIS,234.0,40.0,18.0,30.0,0
