Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D,Time_Group
2024-11-25 12:32:11,Class A,538006249,55.394215,7.530238,Under way using engine,7.5,11.8,89.6,92.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:32:11,Class A,538006249,55.394215,7.530238,Under way using engine,7.5,11.8,89.6,92.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:32:21,Class A,538006249,55.394225,7.531207,Under way using engine,0.0,11.9,89.5,92.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:32:21,Class A,538006249,55.394225,7.531207,Under way using engine,0.0,11.9,89.5,92.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:32:30,Class A,538006249,55.394225,7.531967,Under way using engine,-1.6,11.8,89.7,92.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:32:30,Class A,538006249,55.394225,7.531967,Under way using engine,-1.6,11.8,89.7,92.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:32:41,Class A,538006249,55.39423,7.533047,Under way using engine,-19.7,11.9,89.7,90.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:32:41,Class A,538006249,55.39423,7.533047,Under way using engine,-19.7,11.9,89.7,90.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:32:51,Class A,538006249,55.394245,7.534012,Under way using engine,-16.1,12.0,88.4,90.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:32:51,Class A,538006249,55.394245,7.534012,Under way using engine,-16.1,12.0,88.4,90.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:33:01,Class A,538006249,55.394257,7.53498,Under way using engine,-0.4,11.9,87.8,90.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:33:01,Class A,538006249,55.394257,7.53498,Under way using engine,-0.4,11.9,87.8,90.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:33:11,Class A,538006249,55.394287,7.535953,Under way using engine,-1.6,11.9,86.9,89.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:33:11,Class A,538006249,55.394287,7.535953,Under way using engine,-1.6,11.9,86.9,89.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:33:21,Class A,538006249,55.394317,7.536923,Under way using engine,14.5,12.0,86.8,89.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:33:21,Class A,538006249,55.394317,7.536923,Under way using engine,14.5,12.0,86.8,89.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:33:30,Class A,538006249,55.394357,7.53789,Under way using engine,-0.4,11.9,86.2,90.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:33:30,Class A,538006249,55.394357,7.53789,Under way using engine,-0.4,11.9,86.2,90.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:33:41,Class A,538006249,55.394387,7.538867,Under way using engine,21.6,12.0,86.8,92.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:33:41,Class A,538006249,55.394387,7.538867,Under way using engine,21.6,12.0,86.8,92.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:33:51,Class A,538006249,55.394398,7.539838,Under way using engine,19.7,12.0,88.6,91.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:34:01,Class A,538006249,55.394427,7.54091,Under way using engine,-3.6,12.0,88.0,92.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:34:01,Class A,538006249,55.394427,7.54091,Under way using engine,-3.6,12.0,88.0,92.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:34:11,Class A,538006249,55.394432,7.541777,Under way using engine,5.4,11.9,88.5,92.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:34:11,Class A,538006249,55.394432,7.541777,Under way using engine,5.4,11.9,88.5,92.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:34:21,Class A,538006249,55.394437,7.542753,Under way using engine,-12.9,11.9,89.6,91.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:34:21,Class A,538006249,55.394437,7.542753,Under way using engine,-12.9,11.9,89.6,91.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:34:30,Class A,538006249,55.394458,7.54364,Under way using engine,-25.7,12.1,88.3,92.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:34:30,Class A,538006249,55.394458,7.54364,Under way using engine,-25.7,12.1,88.3,92.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:34:41,Class A,538006249,55.394455,7.544685,Under way using engine,21.6,11.9,88.4,93.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:34:41,Class A,538006249,55.394455,7.544685,Under way using engine,21.6,11.9,88.4,93.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:35:11,Class A,538006249,55.39451,7.547667,Under way using engine,19.7,11.7,86.5,89.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:35:11,Class A,538006249,55.39451,7.547667,Under way using engine,19.7,11.7,86.5,89.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:35:20,Class A,538006249,55.39453,7.548438,Under way using engine,-7.5,11.8,86.7,89.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:35:20,Class A,538006249,55.39453,7.548438,Under way using engine,-7.5,11.8,86.7,89.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:35:30,Class A,538006249,55.39457,7.549477,Under way using engine,14.5,11.8,84.9,91.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
2024-11-25 12:35:30,Class A,538006249,55.39457,7.549477,Under way using engine,14.5,11.8,84.9,91.0,9710323,V7LA9,ECO ROYALTY,Tanker,,16.0,95.0,GPS,5.7,DK EBJ,25/11/2024 14:30:00,AIS,73.0,22.0,4.0,12.0,5.0
